YEAR,dma_code,weight,hhmember,HINCP,AGEP,RAC1P
2006,515,0.01,2,22700.0,26.0,1.0
2006,515,0.01,2,53150.0,41.0,1.0
2006,515,0.01,1,11700.0,71.0,1.0
2006,515,0.01,1,7200.0,68.0,1.0
2006,515,0.01,2,35500.0,52.0,1.0
2006,515,0.01,2,54200.0,56.0,1.0
2006,515,0.01,2,32000.0,35.0,2.0
2006,515,0.01,3,120000.0,33.0,1.0
2006,515,0.01,2,80000.0,40.0,1.0
2006,515,0.01,2,147000.0,58.0,1.0
2006,515,0.01,2,20900.0,79.0,1.0
2006,515,0.01,2,58130.0,27.0,1.0
2006,515,0.01,2,54060.0,42.0,1.0
2006,515,0.01,3,110000.0,52.0,1.0
2006,515,0.01,2,68500.0,28.0,1.0
2006,515,0.01,1,40000.0,22.0,1.0
2006,515,0.01,2,141900.0,70.0,1.0
2006,515,0.01,2,52600.0,83.0,1.0
2006,515,0.01,2,180.0,30.0,1.0
2006,515,0.01,2,51800.0,59.0,1.0
2006,515,0.01,2,68000.0,54.0,2.0
2006,515,0.01,2,63500.0,38.0,1.0
2006,515,0.01,1,75000.0,34.0,1.0
2006,515,0.01,2,50000.0,50.0,1.0
2006,515,0.01,3,363100.0,19.0,1.0
2006,515,0.01,2,74540.0,18.0,1.0
2006,515,0.01,2,90000.0,34.0,1.0
2006,515,0.01,2,84800.0,40.0,1.0
2006,515,0.01,1,45000.0,56.0,1.0
2006,515,0.01,3,63800.0,33.0,1.0
2006,515,0.01,1,53000.0,55.0,1.0
2006,515,0.01,3,370000.0,39.0,1.0
2006,515,0.01,3,243200.0,52.0,8.0
2006,515,0.01,2,90000.0,39.0,1.0
2006,515,0.01,2,44700.0,63.0,1.0
2006,515,0.01,2,82000.0,47.0,2.0
2006,515,0.01,3,45700.0,61.0,1.0
2006,515,0.01,2,126020.0,68.0,1.0
2006,515,0.01,2,67000.0,53.0,1.0
2006,515,0.01,2,107200.0,57.0,1.0
2006,515,0.01,3,128000.0,29.0,1.0
2006,515,0.01,2,75000.0,45.0,1.0
2006,515,0.01,3,25700.0,40.0,1.0
2006,515,0.01,2,78680.0,38.0,1.0
2006,515,0.01,2,66000.0,42.0,2.0
2006,515,0.01,2,136000.0,35.0,1.0
2006,515,0.01,2,40500.0,61.0,1.0
2006,515,0.01,1,2860.0,61.0,1.0
2006,515,0.01,1,21500.0,67.0,1.0
2006,515,0.01,2,93000.0,31.0,1.0
2006,515,0.01,2,195400.0,80.0,1.0
2006,515,0.01,3,228000.0,34.0,6.0
2006,515,0.01,4,64604.0,18.0,1.0
2006,515,0.01,2,92000.0,41.0,1.0
2006,515,0.01,3,231900.0,45.0,1.0
2006,515,0.01,2,92700.0,45.0,2.0
2006,515,0.01,1,20000.0,35.0,1.0
2006,515,0.01,3,372000.0,18.0,1.0
2006,515,0.01,2,12100.0,93.0,1.0
2006,515,0.01,6,6470.0,20.0,1.0
2006,515,0.01,1,7700.0,77.0,1.0
2006,515,0.01,4,60900.0,79.0,2.0
2006,515,0.01,1,65500.0,76.0,1.0
2006,515,0.01,2,68000.0,28.0,1.0
2006,515,0.01,2,103200.0,45.0,1.0
2006,515,0.01,2,43600.0,56.0,1.0
2006,515,0.01,1,28000.0,35.0,1.0
2006,515,0.01,2,60700.0,52.0,1.0
2006,515,0.01,3,94688.0,45.0,1.0
2006,515,0.01,2,223000.0,55.0,1.0
2006,515,0.01,2,66000.0,42.0,2.0
2006,515,0.01,1,20000.0,34.0,2.0
2006,515,0.01,2,63500.0,56.0,1.0
2006,515,0.01,2,45000.0,51.0,1.0
2006,516,0.01,2,54000.0,57.0,1.0
2006,516,0.01,2,47000.0,40.0,1.0
2006,516,0.01,1,9600.0,28.0,1.0
2006,516,0.01,2,37400.0,63.0,1.0
2006,516,0.01,2,23000.0,22.0,1.0
2006,516,0.01,2,81500.0,29.0,1.0
2006,516,0.01,3,70000.0,28.0,1.0
2006,516,0.01,2,47950.0,38.0,1.0
2006,516,0.01,3,35080.0,38.0,1.0
2006,516,0.01,2,18380.0,69.0,1.0
2006,516,0.01,3,107200.0,19.0,1.0
2006,516,0.01,2,31900.0,39.0,1.0
2006,516,0.01,1,10000.0,48.0,2.0
2006,516,0.01,4,49000.0,49.0,1.0
2006,516,0.01,2,50600.0,73.0,1.0
2006,516,0.01,4,95600.0,21.0,1.0
2006,516,0.01,2,46800.0,82.0,1.0
2006,516,0.01,2,23200.0,40.0,1.0
2006,516,0.01,2,48200.0,39.0,1.0
2006,516,0.01,1,16000.0,48.0,1.0
2006,516,0.01,3,41500.0,18.0,1.0
2006,516,0.01,2,42900.0,38.0,1.0
2006,516,0.01,1,23500.0,65.0,1.0
2006,516,0.01,3,61600.0,61.0,1.0
2006,516,0.01,2,23400.0,58.0,1.0
2006,516,0.01,2,53900.0,66.0,1.0
2006,516,0.01,2,44100.0,35.0,1.0
2006,516,0.01,2,51000.0,51.0,1.0
2006,516,0.01,2,70000.0,24.0,1.0
2006,516,0.01,4,49000.0,49.0,1.0
2006,516,0.01,4,42200.0,19.0,1.0
2006,516,0.01,2,55200.0,66.0,1.0
2006,516,0.01,3,82000.0,35.0,1.0
2006,516,0.01,3,33900.0,44.0,1.0
2006,516,0.01,2,30000.0,63.0,1.0
2006,516,0.01,2,6100.0,49.0,1.0
2006,516,0.01,2,118000.0,32.0,1.0
2006,516,0.01,2,81030.0,50.0,1.0
2006,516,0.01,2,12700.0,74.0,1.0
2006,516,0.01,2,25200.0,35.0,1.0
2006,516,0.01,2,59300.0,54.0,1.0
2006,516,0.01,5,69720.0,77.0,1.0
2006,516,0.01,2,40430.0,77.0,1.0
2006,516,0.01,1,13300.0,82.0,1.0
2006,516,0.01,2,34000.0,33.0,1.0
2006,516,0.01,2,40030.0,40.0,1.0
2006,516,0.01,2,51300.0,60.0,1.0
2006,516,0.01,2,43900.0,51.0,1.0
2006,516,0.01,1,20500.0,62.0,1.0
2006,516,0.01,2,16800.0,84.0,1.0
2006,516,0.01,3,54000.0,45.0,1.0
2006,516,0.01,2,29800.0,54.0,1.0
2006,516,0.01,2,71800.0,53.0,1.0
2006,516,0.01,1,150000.0,37.0,1.0
2006,516,0.01,2,27780.0,46.0,1.0
2006,516,0.01,3,22980.0,34.0,2.0
2006,516,0.01,2,67150.0,56.0,1.0
2006,516,0.01,2,23000.0,22.0,8.0
2006,516,0.01,1,16000.0,54.0,2.0
2006,516,0.01,2,30000.0,74.0,1.0
2006,516,0.01,2,52010.0,27.0,1.0
2006,516,0.01,2,34000.0,26.0,1.0
2006,516,0.01,3,56600.0,65.0,1.0
2006,516,0.01,2,52600.0,57.0,1.0
2006,516,0.01,2,6800.0,23.0,1.0
2006,516,0.01,1,24700.0,79.0,1.0
2006,516,0.01,4,139920.0,49.0,1.0
2006,516,0.01,2,317000.0,38.0,1.0
2006,516,0.01,2,42000.0,34.0,1.0
2006,516,0.01,2,73800.0,36.0,1.0
2006,516,0.01,2,82900.0,38.0,1.0
2006,516,0.01,3,73350.0,50.0,1.0
2006,516,0.01,1,53200.0,76.0,1.0
2006,516,0.01,1,1180.0,94.0,1.0
2006,516,0.01,4,54300.0,20.0,1.0
2006,516,0.01,1,16600.0,44.0,1.0
2006,516,0.01,2,48500.0,46.0,1.0
2006,516,0.01,3,98400.0,56.0,1.0
2006,516,0.01,1,20600.0,88.0,1.0
2006,516,0.01,3,27020.0,54.0,1.0
2006,516,0.01,2,41600.0,55.0,1.0
2006,516,0.01,2,33200.0,51.0,1.0
2006,516,0.01,3,117000.0,61.0,1.0
2006,516,0.01,2,70000.0,46.0,1.0
2006,516,0.01,1,12000.0,62.0,1.0
2006,516,0.01,2,37600.0,73.0,1.0
2006,516,0.01,4,72000.0,50.0,1.0
2006,516,0.01,2,143800.0,40.0,1.0
2006,516,0.01,4,139920.0,50.0,1.0
2006,516,0.01,3,71700.0,26.0,1.0
2006,516,0.01,2,19000.0,59.0,1.0
2006,516,0.01,1,70.0,54.0,1.0
2006,516,0.01,2,110000.0,57.0,1.0
2006,516,0.01,2,53600.0,80.0,1.0
2006,516,0.01,1,7800.0,45.0,1.0
2006,516,0.01,2,87400.0,32.0,1.0
2006,516,0.01,2,82900.0,38.0,1.0
2006,516,0.01,2,92500.0,44.0,1.0
2006,516,0.01,2,28700.0,60.0,1.0
2006,516,0.01,2,67180.0,45.0,1.0
2006,517,0.01,2,25500.0,32.0,1.0
2006,517,0.01,2,204300.0,70.0,1.0
2006,517,0.01,2,371000.0,35.0,1.0
2006,517,0.01,2,36000.0,34.0,2.0
2006,517,0.01,3,21400.0,55.0,1.0
2006,517,0.01,1,13300.0,59.0,2.0
2006,517,0.01,2,20100.0,70.0,1.0
2006,517,0.01,4,69000.0,51.0,1.0
2006,517,0.01,2,47400.0,50.0,1.0
2006,517,0.01,2,97600.0,51.0,7.0
2006,517,0.01,1,20000.0,42.0,1.0
2006,517,0.01,2,47100.0,62.0,1.0
2006,517,0.01,2,53800.0,76.0,1.0
2006,517,0.01,2,28900.0,51.0,1.0
2006,517,0.01,1,108800.0,47.0,1.0
2006,517,0.01,4,59500.0,20.0,1.0
2006,517,0.01,2,67400.0,35.0,1.0
2006,517,0.01,2,65000.0,37.0,1.0
2006,517,0.01,2,50800.0,66.0,1.0
2006,517,0.01,3,55000.0,48.0,1.0
2006,517,0.01,2,84000.0,55.0,2.0
2006,517,0.01,2,11400.0,75.0,1.0
2006,517,0.01,3,64600.0,27.0,1.0
2006,517,0.01,3,77000.0,52.0,1.0
2006,517,0.01,2,42100.0,20.0,1.0
2006,517,0.01,2,38400.0,76.0,1.0
2006,517,0.01,3,68100.0,30.0,1.0
2006,517,0.01,3,208200.0,82.0,1.0
2006,517,0.01,1,20000.0,51.0,1.0
2006,517,0.01,2,28900.0,51.0,1.0
2006,517,0.01,3,325000.0,50.0,1.0
2006,517,0.01,2,35380.0,63.0,1.0
2006,517,0.01,2,34000.0,34.0,1.0
2006,517,0.01,2,65000.0,57.0,1.0
2006,517,0.01,2,118000.0,49.0,1.0
2006,517,0.01,1,27500.0,28.0,2.0
2006,517,0.01,3,87000.0,21.0,1.0
2006,517,0.01,2,23600.0,21.0,2.0
2006,517,0.01,4,166200.0,18.0,2.0
2006,517,0.01,3,66000.0,66.0,1.0
2006,517,0.01,3,89900.0,50.0,1.0
2006,517,0.01,1,41950.0,57.0,2.0
2006,517,0.01,3,46700.0,40.0,1.0
2006,517,0.01,2,255000.0,45.0,1.0
2006,517,0.01,2,52700.0,63.0,1.0
2006,517,0.01,1,28000.0,53.0,1.0
2006,517,0.01,2,21960.0,68.0,1.0
2006,517,0.01,2,27600.0,28.0,2.0
2006,517,0.01,2,117500.0,26.0,6.0
2006,517,0.01,2,29700.0,47.0,9.0
2006,517,0.01,2,185000.0,29.0,1.0
2006,517,0.01,2,108410.0,31.0,1.0
2006,517,0.01,2,246000.0,50.0,1.0
2006,517,0.01,2,55000.0,45.0,8.0
2006,517,0.01,3,29700.0,83.0,1.0
2006,517,0.01,4,97000.0,22.0,1.0
2006,517,0.01,2,85200.0,26.0,1.0
2006,517,0.01,2,18300.0,75.0,1.0
2006,517,0.01,1,0.0,51.0,2.0
2006,517,0.01,3,70030.0,51.0,1.0
2006,517,0.01,2,34442.0,30.0,1.0
2006,517,0.01,1,23200.0,40.0,1.0
2006,517,0.01,5,64000.0,21.0,8.0
2006,517,0.01,1,25000.0,38.0,1.0
2006,517,0.01,2,66000.0,38.0,1.0
2006,517,0.01,2,160.0,49.0,2.0
2006,517,0.01,2,291200.0,38.0,1.0
2006,517,0.01,2,57500.0,20.0,1.0
2006,517,0.01,2,47150.0,42.0,1.0
2006,517,0.01,3,97501.0,49.0,1.0
2006,517,0.01,3,200800.0,51.0,1.0
2006,517,0.01,4,55400.0,20.0,1.0
2006,517,0.01,2,113000.0,36.0,1.0
2006,517,0.01,2,48000.0,24.0,2.0
2006,517,0.01,2,107300.0,69.0,1.0
2006,517,0.01,1,22000.0,23.0,1.0
2006,517,0.01,2,60200.0,49.0,1.0
2006,517,0.01,2,70000.0,37.0,1.0
2006,517,0.01,2,28800.0,83.0,1.0
2006,517,0.01,1,14800.0,92.0,1.0
2006,517,0.01,2,62700.0,60.0,1.0
2006,517,0.01,1,62000.0,37.0,1.0
2006,517,0.01,2,17100.0,65.0,1.0
2006,517,0.01,7,75600.0,26.0,1.0
2006,517,0.01,2,18200.0,44.0,1.0
2006,517,0.01,2,27260.0,45.0,1.0
2006,517,0.01,2,85000.0,42.0,1.0
2006,517,0.01,2,102400.0,53.0,1.0
2006,517,0.01,2,85300.0,54.0,1.0
2006,517,0.01,1,35000.0,54.0,1.0
2006,517,0.01,1,36800.0,42.0,2.0
2006,517,0.01,2,45750.0,66.0,1.0
2006,517,0.01,2,46000.0,39.0,1.0
2006,517,0.01,3,27900.0,48.0,2.0
2006,517,0.01,2,55000.0,22.0,1.0
2006,517,0.01,3,63400.0,18.0,1.0
2006,517,0.01,2,59000.0,30.0,2.0
2006,517,0.01,2,98600.0,62.0,1.0
2006,517,0.01,2,371250.0,38.0,1.0
2006,517,0.01,2,61700.0,70.0,1.0
2006,518,0.01,2,15000.0,23.0,1.0
2006,518,0.01,3,132000.0,56.0,1.0
2006,518,0.01,2,259000.0,47.0,1.0
2006,518,0.01,2,274000.0,39.0,1.0
2006,518,0.01,2,30800.0,72.0,2.0
2006,518,0.01,2,35000.0,19.0,1.0
2006,518,0.01,3,32000.0,26.0,1.0
2006,518,0.01,1,10200.0,46.0,1.0
2006,518,0.01,2,18410.0,30.0,1.0
2006,518,0.01,1,12000.0,74.0,1.0
2006,518,0.01,1,15000.0,25.0,1.0
2006,518,0.01,2,75250.0,46.0,2.0
2006,518,0.01,2,42700.0,41.0,1.0
2006,518,0.01,4,142630.0,21.0,1.0
2006,518,0.01,3,58000.0,19.0,1.0
2006,518,0.01,2,28700.0,27.0,1.0
2006,518,0.01,1,10800.0,52.0,1.0
2006,518,0.01,2,82600.0,58.0,1.0
2006,518,0.01,2,62000.0,72.0,1.0
2006,518,0.01,2,56000.0,24.0,1.0
2006,518,0.01,1,13000.0,78.0,1.0
2006,518,0.01,2,56000.0,50.0,2.0
2006,518,0.01,3,62000.0,44.0,1.0
2006,518,0.01,2,90300.0,45.0,1.0
2006,518,0.01,4,67100.0,43.0,2.0
2006,518,0.01,2,64200.0,66.0,1.0
2006,518,0.01,1,10500.0,42.0,2.0
2006,518,0.01,2,42800.0,46.0,1.0
2006,518,0.01,4,44300.0,19.0,8.0
2006,518,0.01,4,142630.0,21.0,1.0
2006,518,0.01,3,144100.0,18.0,1.0
2006,518,0.01,4,89820.0,47.0,1.0
2006,518,0.01,2,77000.0,33.0,2.0
2006,518,0.01,1,25000.0,41.0,1.0
2006,518,0.01,2,34000.0,36.0,1.0
2006,518,0.01,2,58000.0,30.0,1.0
2006,518,0.01,2,14500.0,92.0,1.0
2006,518,0.01,2,29600.0,68.0,1.0
2006,518,0.01,4,49300.0,55.0,1.0
2006,518,0.01,2,35600.0,36.0,2.0
2006,518,0.01,1,150000.0,48.0,1.0
2006,518,0.01,2,80000.0,61.0,1.0
2006,518,0.01,2,26500.0,65.0,2.0
2006,518,0.01,2,86900.0,44.0,1.0
2006,518,0.01,2,42000.0,58.0,2.0
2006,518,0.01,2,42400.0,32.0,1.0
2006,518,0.01,2,70000.0,61.0,1.0
2006,518,0.01,2,19300.0,49.0,1.0
2006,518,0.01,2,67200.0,46.0,1.0
2006,518,0.01,2,28010.0,29.0,2.0
2006,518,0.01,3,70300.0,37.0,1.0
2006,518,0.01,3,146100.0,50.0,1.0
2006,518,0.01,3,10000.0,52.0,2.0
2006,518,0.01,1,7400.0,54.0,1.0
2006,518,0.01,2,98400.0,54.0,1.0
2006,518,0.01,1,35000.0,37.0,2.0
2006,518,0.01,1,7200.0,28.0,1.0
2006,518,0.01,2,30800.0,72.0,2.0
2006,518,0.01,3,73000.0,35.0,1.0
2006,518,0.01,2,82900.0,64.0,2.0
2006,518,0.01,5,63800.0,73.0,2.0
2006,518,0.01,2,92000.0,64.0,1.0
2006,518,0.01,2,64400.0,55.0,1.0
2006,518,0.01,3,144000.0,54.0,1.0
2006,518,0.01,2,50000.0,38.0,8.0
2006,518,0.01,2,90000.0,29.0,1.0
2006,518,0.01,2,100300.0,45.0,1.0
2006,518,0.01,2,32616.0,92.0,1.0
2006,518,0.01,1,0.0,24.0,2.0
2006,518,0.01,2,42200.0,73.0,1.0
2006,518,0.01,2,14870.0,73.0,1.0
2006,518,0.01,2,10000.0,34.0,1.0
2006,518,0.01,2,34300.0,40.0,2.0
2006,518,0.01,2,185000.0,44.0,1.0
2006,518,0.01,2,40100.0,56.0,1.0
2006,518,0.01,1,6700.0,72.0,2.0
2006,518,0.01,2,18900.0,77.0,2.0
2006,518,0.01,2,40700.0,40.0,1.0
2006,518,0.01,2,44500.0,23.0,1.0
2006,518,0.01,2,311001.0,46.0,1.0
2006,518,0.01,1,20400.0,73.0,1.0
2006,518,0.01,2,57500.0,72.0,1.0
2006,518,0.01,1,35000.0,25.0,1.0
2006,518,0.01,2,41440.0,24.0,2.0
2006,518,0.01,3,69030.0,60.0,1.0
2006,518,0.01,2,103000.0,43.0,1.0
2006,518,0.01,3,94300.0,45.0,1.0
2006,518,0.01,2,44000.0,47.0,2.0
2006,518,0.01,1,16300.0,41.0,1.0
2006,518,0.01,2,41600.0,42.0,1.0
2006,518,0.01,1,6500.0,34.0,2.0
2006,518,0.01,2,30000.0,24.0,2.0
2006,518,0.01,5,91000.0,32.0,6.0
2006,518,0.01,2,48190.0,70.0,1.0
2006,518,0.01,3,84000.0,43.0,1.0
2006,518,0.01,1,0.0,36.0,1.0
2006,518,0.01,2,14870.0,73.0,1.0
2006,518,0.01,1,22000.0,25.0,1.0
2006,518,0.01,1,14600.0,53.0,1.0
2006,518,0.01,2,85000.0,49.0,1.0
2006,519,0.01,2,72000.0,43.0,1.0
2006,519,0.01,3,76700.0,23.0,1.0
2006,519,0.01,2,264000.0,46.0,1.0
2006,519,0.01,1,27004.0,38.0,1.0
2006,519,0.01,2,54000.0,33.0,1.0
2006,519,0.01,2,64600.0,64.0,1.0
2006,519,0.01,3,102500.0,46.0,1.0
2006,519,0.01,5,110800.0,25.0,8.0
2006,519,0.01,2,63000.0,28.0,1.0
2006,519,0.01,2,86000.0,49.0,1.0
2006,519,0.01,2,74900.0,64.0,1.0
2006,519,0.01,3,57700.0,71.0,2.0
2006,519,0.01,4,10800.0,20.0,1.0
2006,519,0.01,3,48000.0,50.0,8.0
2006,519,0.01,2,140180.0,64.0,1.0
2006,519,0.01,2,66200.0,62.0,1.0
2006,519,0.01,2,43380.0,41.0,2.0
2006,519,0.01,1,15800.0,30.0,1.0
2006,519,0.01,2,67700.0,69.0,1.0
2006,519,0.01,2,136000.0,42.0,1.0
2006,519,0.01,1,14000.0,35.0,1.0
2006,519,0.01,3,26100.0,19.0,2.0
2006,519,0.01,1,10000.0,37.0,2.0
2006,519,0.01,2,99900.0,28.0,1.0
2006,519,0.01,2,83700.0,31.0,1.0
2006,519,0.01,3,14700.0,46.0,1.0
2006,519,0.01,3,93500.0,63.0,1.0
2006,519,0.01,1,70000.0,30.0,1.0
2006,519,0.01,2,69000.0,33.0,1.0
2006,519,0.01,3,48000.0,50.0,8.0
2006,519,0.01,2,57000.0,66.0,1.0
2006,519,0.01,1,7200.0,64.0,2.0
2006,519,0.01,2,47000.0,31.0,1.0
2006,519,0.01,2,15000.0,53.0,2.0
2006,519,0.01,2,68000.0,63.0,1.0
2006,519,0.01,3,22100.0,24.0,1.0
2006,519,0.01,2,98000.0,32.0,1.0
2006,519,0.01,3,58200.0,45.0,1.0
2006,519,0.01,3,171000.0,55.0,1.0
2006,519,0.01,2,46000.0,68.0,1.0
2006,519,0.01,3,82700.0,61.0,1.0
2006,519,0.01,2,50000.0,57.0,1.0
2006,519,0.01,1,9000.0,21.0,1.0
2006,519,0.01,4,142300.0,25.0,1.0
2006,519,0.01,2,53800.0,42.0,1.0
2006,519,0.01,2,90000.0,56.0,1.0
2006,519,0.01,2,82000.0,47.0,1.0
2006,519,0.01,4,79800.0,50.0,1.0
2006,519,0.01,2,28000.0,69.0,1.0
2006,519,0.01,2,65200.0,42.0,1.0
2006,519,0.01,3,332600.0,58.0,1.0
2006,519,0.01,2,32200.0,25.0,2.0
2006,519,0.01,2,67000.0,51.0,1.0
2006,519,0.01,2,335000.0,42.0,1.0
2006,519,0.01,2,20000.0,85.0,1.0
2006,519,0.01,2,47000.0,35.0,1.0
2006,519,0.01,2,82700.0,71.0,1.0
2006,519,0.01,2,54000.0,33.0,1.0
2006,519,0.01,3,43900.0,49.0,1.0
2006,519,0.01,2,95000.0,59.0,1.0
2006,519,0.01,2,107700.0,71.0,1.0
2006,519,0.01,2,104100.0,24.0,1.0
2006,519,0.01,1,10500.0,54.0,2.0
2006,519,0.01,2,104100.0,24.0,1.0
2006,519,0.01,3,24820.0,57.0,1.0
2006,519,0.01,2,46240.0,88.0,1.0
2006,519,0.01,3,50700.0,59.0,1.0
2006,519,0.01,2,27500.0,69.0,1.0
2006,519,0.01,2,50000.0,43.0,2.0
2006,519,0.01,1,14000.0,23.0,1.0
2006,519,0.01,2,78000.0,32.0,1.0
2006,519,0.01,2,135000.0,64.0,1.0
2006,519,0.01,2,188000.0,53.0,1.0
2006,519,0.01,2,39000.0,36.0,1.0
2006,519,0.01,2,36300.0,36.0,1.0
2006,519,0.01,2,42200.0,80.0,1.0
2006,519,0.01,2,69150.0,53.0,1.0
2006,519,0.01,2,57700.0,83.0,1.0
2006,519,0.01,2,48360.0,64.0,1.0
2006,519,0.01,2,31600.0,62.0,1.0
2006,519,0.01,2,97000.0,28.0,1.0
2006,519,0.01,2,37800.0,37.0,1.0
2006,519,0.01,2,48360.0,64.0,1.0
2006,519,0.01,1,7700.0,67.0,2.0
2006,519,0.01,1,12100.0,69.0,1.0
2006,519,0.01,1,22000.0,57.0,1.0
2006,519,0.01,2,159000.0,53.0,1.0
2006,519,0.01,1,9400.0,36.0,1.0
2006,519,0.01,3,50700.0,32.0,1.0
2006,519,0.01,2,58000.0,51.0,1.0
2006,519,0.01,2,26000.0,65.0,1.0
2006,519,0.01,2,35990.0,63.0,1.0
2006,519,0.01,3,8200.0,58.0,2.0
2006,519,0.01,2,105650.0,32.0,1.0
2006,519,0.01,2,11600.0,34.0,2.0
2006,519,0.01,1,25000.0,26.0,1.0
2006,519,0.01,2,78000.0,32.0,1.0
2006,519,0.01,5,117100.0,20.0,1.0
2006,519,0.01,2,4300.0,66.0,2.0
2006,519,0.01,3,36000.0,29.0,1.0
2006,520,0.01,2,1600.0,24.0,3.0
2006,520,0.01,1,24600.0,33.0,1.0
2006,520,0.01,4,52500.0,33.0,1.0
2006,520,0.01,2,103000.0,36.0,1.0
2006,520,0.01,1,15300.0,21.0,2.0
2006,520,0.01,2,47700.0,52.0,2.0
2006,520,0.01,1,36000.0,29.0,1.0
2006,520,0.01,2,20000.0,24.0,1.0
2006,520,0.01,2,79001.0,52.0,1.0
2006,520,0.01,3,113410.0,51.0,1.0
2006,520,0.01,1,8000.0,36.0,2.0
2006,520,0.01,3,18100.0,76.0,2.0
2006,520,0.01,3,30610.0,43.0,2.0
2006,520,0.01,2,39500.0,42.0,2.0
2006,520,0.01,1,40000.0,38.0,2.0
2006,520,0.01,1,32800.0,63.0,2.0
2006,520,0.01,2,11360.0,31.0,2.0
2006,520,0.01,3,70800.0,51.0,1.0
2006,520,0.01,4,478100.0,40.0,1.0
2006,520,0.01,1,14700.0,55.0,1.0
2006,520,0.01,2,46000.0,51.0,1.0
2006,520,0.01,4,97100.0,52.0,5.0
2006,520,0.01,3,21000.0,91.0,2.0
2006,520,0.01,1,74000.0,37.0,1.0
2006,520,0.01,2,114100.0,69.0,1.0
2006,520,0.01,2,15000.0,24.0,2.0
2006,520,0.01,2,135000.0,44.0,1.0
2006,520,0.01,2,78400.0,78.0,1.0
2006,520,0.01,1,20000.0,61.0,2.0
2006,520,0.01,2,38800.0,85.0,1.0
2006,520,0.01,2,80000.0,71.0,1.0
2006,520,0.01,2,27100.0,72.0,2.0
2006,520,0.01,1,120.0,23.0,2.0
2006,520,0.01,2,50200.0,59.0,1.0
2006,520,0.01,3,57900.0,61.0,1.0
2006,520,0.01,1,18100.0,79.0,1.0
2006,520,0.01,1,18000.0,74.0,1.0
2006,520,0.01,2,25000.0,18.0,8.0
2006,520,0.01,2,62000.0,46.0,1.0
2006,520,0.01,2,62220.0,39.0,1.0
2006,520,0.01,2,36000.0,40.0,1.0
2006,520,0.01,1,14000.0,25.0,8.0
2006,520,0.01,1,10400.0,79.0,1.0
2006,520,0.01,2,27300.0,37.0,1.0
2006,520,0.01,3,10750.0,20.0,2.0
2006,520,0.01,3,28000.0,65.0,2.0
2006,520,0.01,2,21100.0,59.0,2.0
2006,520,0.01,4,178400.0,49.0,1.0
2006,520,0.01,3,120000.0,67.0,1.0
2006,520,0.01,2,21900.0,58.0,1.0
2006,520,0.01,2,46300.0,27.0,2.0
2006,520,0.01,2,81500.0,45.0,1.0
2006,520,0.01,4,46000.0,21.0,1.0
2006,520,0.01,2,52900.0,62.0,1.0
2006,520,0.01,3,53000.0,40.0,2.0
2006,520,0.01,1,7500.0,47.0,2.0
2006,520,0.01,2,60000.0,44.0,1.0
2006,520,0.01,1,15300.0,21.0,2.0
2006,520,0.01,5,289200.0,18.0,1.0
2006,520,0.01,3,88000.0,18.0,1.0
2006,520,0.01,2,65000.0,39.0,1.0
2006,520,0.01,2,90700.0,63.0,1.0
2006,520,0.01,2,83700.0,27.0,1.0
2006,520,0.01,4,22200.0,76.0,2.0
2006,520,0.01,1,48000.0,67.0,1.0
2006,520,0.01,4,61600.0,23.0,6.0
2006,520,0.01,2,90000.0,51.0,1.0
2006,520,0.01,2,67000.0,64.0,1.0
2006,520,0.01,1,7200.0,70.0,2.0
2006,520,0.01,3,97000.0,29.0,1.0
2006,520,0.01,2,70000.0,56.0,1.0
2006,520,0.01,2,128700.0,58.0,6.0
2006,520,0.01,2,75360.0,40.0,2.0
2006,520,0.01,2,26000.0,29.0,1.0
2006,520,0.01,3,275000.0,57.0,1.0
2006,520,0.01,1,18000.0,72.0,2.0
2006,520,0.01,2,52000.0,49.0,1.0
2006,520,0.01,5,42800.0,77.0,1.0
2006,520,0.01,1,94000.0,54.0,1.0
2006,520,0.01,1,80000.0,49.0,1.0
2006,520,0.01,1,7500.0,25.0,2.0
2006,520,0.01,2,56900.0,65.0,1.0
2006,520,0.01,2,31100.0,37.0,1.0
2006,520,0.01,1,42000.0,52.0,2.0
2006,520,0.01,1,36300.0,91.0,1.0
2006,520,0.01,2,73000.0,41.0,1.0
2006,520,0.01,1,85300.0,41.0,1.0
2006,520,0.01,3,57000.0,38.0,1.0
2006,520,0.01,2,53200.0,67.0,1.0
2006,520,0.01,2,98180.0,55.0,1.0
2006,520,0.01,3,24100.0,21.0,2.0
2006,520,0.01,2,72500.0,56.0,1.0
2006,520,0.01,2,56100.0,49.0,1.0
2006,520,0.01,3,185400.0,55.0,1.0
2006,520,0.01,2,2300.0,45.0,2.0
2006,520,0.01,2,56000.0,37.0,2.0
2006,520,0.01,1,33100.0,71.0,2.0
2006,520,0.01,1,182700.0,80.0,1.0
2006,520,0.01,2,53000.0,53.0,2.0
2006,520,0.01,1,44000.0,60.0,1.0
2006,521,0.01,2,48340.0,24.0,1.0
2006,521,0.01,1,6000.0,65.0,1.0
2006,521,0.01,2,68000.0,60.0,1.0
2006,521,0.01,2,268500.0,40.0,1.0
2006,521,0.01,2,65400.0,61.0,1.0
2006,521,0.01,3,50000.0,48.0,1.0
2006,521,0.01,2,50400.0,26.0,6.0
2006,521,0.01,2,72000.0,30.0,1.0
