YEAR,dma_code,weight,HINCP_ADJ,AGEP,RAC1P,ESR
2008,605,0.002,34930.7427,44.0,1.0,4.0
2008,605,0.002,120679.0965,47.0,1.0,1.0
2008,605,0.002,139417.4541,33.0,1.0,1.0
2008,605,0.002,25459.725,47.0,2.0,1.0
2008,605,0.002,16905.2574,29.0,1.0,1.0
2008,605,0.002,77906.7585,82.0,1.0,6.0
2008,605,0.002,8147.112,80.0,1.0,2.0
2008,605,0.002,35134.4205,67.0,1.0,1.0
2008,605,0.002,16294.224,82.0,1.0,6.0
2008,605,0.002,76379.175,55.0,1.0,1.0
2008,605,0.002,193493.91,27.0,1.0,1.0
2008,605,0.002,112124.6289,55.0,1.0,1.0
2008,605,0.002,53567.261399999996,43.0,1.0,1.0
2008,605,0.002,47966.1219,48.0,2.0,1.0
2008,605,0.002,96746.955,44.0,1.0,1.0
2008,605,0.002,43077.854699999996,60.0,1.0,1.0
2008,605,0.002,52966.41189,74.0,1.0,6.0
2008,605,0.002,81878.4756,58.0,1.0,1.0
2008,605,0.002,54585.6504,34.0,1.0,1.0
2008,605,0.002,34625.226,65.0,1.0,6.0
2008,605,0.002,50512.0944,78.0,1.0,1.0
2008,605,0.002,141148.7154,71.0,1.0,1.0
2008,605,0.002,54585.6504,34.0,1.0,1.0
2008,605,0.002,75055.2693,48.0,1.0,1.0
2008,605,0.002,68639.4186,26.0,1.0,1.0
2008,605,0.002,46947.7329,32.0,1.0,1.0
2008,605,0.002,23372.02755,48.0,1.0,6.0
2008,605,0.002,46336.6995,79.0,1.0,6.0
2008,605,0.002,20571.4578,44.0,1.0,1.0
2008,605,0.002,58048.173,46.0,1.0,1.0
2008,605,0.002,15683.1906,35.0,1.0,6.0
2008,605,0.002,11813.3124,27.0,3.0,1.0
2008,605,0.002,337646.87295,18.0,1.0,6.0
2008,605,0.002,65176.896,60.0,1.0,6.0
2008,605,0.002,52752.5502,26.0,1.0,1.0
2008,605,0.002,44299.9215,35.0,1.0,4.0
2008,605,0.002,193493.91,27.0,1.0,1.0
2008,605,0.002,74210.00643,56.0,1.0,1.0
2008,605,0.002,59290.607579999996,61.0,1.0,6.0
2008,605,0.002,36356.4873,18.0,1.0,1.0
2008,605,0.002,26478.114,59.0,1.0,1.0
2008,605,0.002,40735.56,28.0,1.0,1.0
2008,605,0.002,70268.841,36.0,1.0,2.0
2008,605,0.002,120169.902,61.0,1.0,6.0
2008,605,0.002,20265.9411,84.0,1.0,6.0
2008,605,0.002,141148.7154,72.0,1.0,1.0
2008,605,0.002,50308.4166,38.0,1.0,1.0
2008,605,0.002,64260.3459,36.0,1.0,1.0
2008,605,0.002,29533.281,20.0,8.0,1.0
2008,605,0.002,31366.3812,38.0,9.0,1.0
2008,605,0.002,24950.5305,24.0,1.0,1.0
2008,605,0.002,112124.6289,56.0,1.0,1.0
2008,605,0.002,110902.5621,25.0,1.0,1.0
2008,605,0.002,60023.84766,29.0,1.0,6.0
2008,605,0.002,45827.505,42.0,1.0,1.0
2008,605,0.002,26070.7584,73.0,1.0,1.0
2008,605,0.002,96746.955,23.0,1.0,1.0
2008,605,0.002,105759.69765,30.0,1.0,1.0
2008,605,0.002,34217.8704,33.0,1.0,6.0
2008,605,0.002,84017.0925,49.0,1.0,1.0
2008,605,0.002,83304.2202,64.0,1.0,6.0
2008,605,0.002,82489.509,39.0,1.0,1.0
2008,605,0.002,72305.619,51.0,1.0,1.0
2008,605,0.002,49290.0276,74.0,1.0,6.0
2008,605,0.002,96746.955,51.0,1.0,1.0
2008,605,0.002,71287.23,31.0,1.0,1.0
2008,605,0.002,61612.5345,49.0,1.0,1.0
2008,605,0.002,54483.811499999996,72.0,1.0,6.0
2008,605,0.002,65176.896,31.0,1.0,1.0
2008,605,0.002,8758.1454,47.0,1.0,6.0
2008,605,0.002,84220.7703,44.0,1.0,1.0
2008,605,0.002,43383.371399999996,54.0,1.0,1.0
2008,605,0.002,37578.5541,60.0,1.0,6.0
2008,605,0.002,6008.4951,85.0,1.0,6.0
2008,605,0.002,27496.503,57.0,8.0,1.0
2008,605,0.002,54585.6504,56.0,1.0,1.0
2008,605,0.002,3157.0059,21.0,2.0,6.0
2008,605,0.002,81471.12,38.0,1.0,1.0
2008,605,0.002,81471.12,30.0,1.0,6.0
2008,605,0.002,94302.8214,58.0,1.0,6.0
2008,605,0.002,60899.6622,41.0,1.0,3.0
2008,605,0.002,89618.232,46.0,1.0,1.0
2008,605,0.002,35745.4539,77.0,1.0,1.0
2008,605,0.002,21233.410649999998,59.0,1.0,1.0
2008,605,0.002,66203.432112,29.0,1.0,1.0
2008,605,0.002,34014.1926,26.0,1.0,1.0
2008,605,0.002,68232.063,58.0,1.0,1.0
2008,605,0.002,20469.6189,89.0,1.0,6.0
2008,605,0.002,41753.949,21.0,1.0,1.0
2008,605,0.002,68232.063,29.0,1.0,1.0
2008,605,0.002,102144.4167,56.0,1.0,1.0
2008,605,0.002,99914.14479,47.0,1.0,1.0
2008,605,0.002,84628.1259,37.0,1.0,1.0
2008,605,0.002,20367.78,27.0,1.0,1.0
2008,605,0.002,94710.177,40.0,1.0,1.0
2008,605,0.002,7332.4008,25.0,2.0,6.0
2008,605,0.002,256634.028,50.0,1.0,1.0
2008,605,0.002,84526.287,59.0,1.0,1.0
2008,605,0.002,127298.625,57.0,2.0,1.0
2008,605,0.002,115892.6682,69.0,1.0,1.0
2008,605,0.002,115077.957,59.0,1.0,1.0
2008,605,0.002,100107.6387,20.0,1.0,1.0
2008,605,0.002,48964.14312,72.0,1.0,6.0
2008,605,0.002,90127.4265,64.0,1.0,1.0
2008,605,0.002,7485.1591499999995,81.0,1.0,6.0
2008,605,0.002,6008.4951,85.0,1.0,6.0
2008,605,0.002,16497.9018,60.0,1.0,6.0
2008,605,0.002,86563.065,47.0,1.0,1.0
2008,605,0.002,73324.008,59.0,1.0,1.0
2008,605,0.002,42772.337999999996,65.0,1.0,1.0
2008,605,0.002,76582.8528,42.0,1.0,1.0
2008,605,0.002,151943.6388,34.0,1.0,6.0
2008,605,0.002,51836.0001,53.0,1.0,1.0
2008,605,0.002,76786.5306,48.0,1.0,1.0
2008,605,0.002,154306.30127999999,60.0,1.0,1.0
2008,605,0.002,31671.8979,31.0,1.0,1.0
2008,605,0.002,17068.19964,31.0,9.0,1.0
2008,605,0.002,90127.4265,23.0,1.0,1.0
2008,605,0.002,45827.505,25.0,1.0,1.0
2008,605,0.002,173126.13,58.0,1.0,1.0
2008,605,0.002,10591.2456,55.0,2.0,1.0
2008,605,0.002,61103.34,30.0,1.0,1.0
2008,605,0.002,96746.955,59.0,1.0,1.0
2008,605,0.002,62213.38401,54.0,1.0,1.0
2008,605,0.002,32792.1258,62.0,1.0,1.0
2008,605,0.002,28514.892,53.0,1.0,1.0
2008,605,0.002,81471.12,43.0,1.0,1.0
2008,605,0.002,21691.685699999998,18.0,8.0,6.0
2008,605,0.002,30144.3144,64.0,1.0,1.0
2008,605,0.002,65176.896,43.0,1.0,1.0
2008,605,0.002,36763.842899999996,68.0,1.0,6.0
2008,605,0.002,45827.505,42.0,1.0,1.0
2008,605,0.002,74342.397,56.0,1.0,1.0
2008,605,0.002,57569.53017,30.0,1.0,1.0
2008,605,0.002,62121.729,68.0,1.0,1.0
2008,605,0.002,110902.5621,47.0,1.0,1.0
2008,605,0.002,5091.945,27.0,1.0,1.0
2008,605,0.002,17210.7741,71.0,1.0,6.0
2008,605,0.002,36356.4873,44.0,1.0,1.0
2008,605,0.002,50919.45,40.0,1.0,1.0
2008,605,0.002,64667.7015,67.0,1.0,6.0
2008,605,0.002,60899.6622,41.0,1.0,3.0
2008,605,0.002,132390.57,39.0,8.0,6.0
2008,605,0.002,12729.8625,68.0,3.0,6.0
2008,605,0.002,60695.9844,26.0,1.0,1.0
2008,605,0.002,30144.3144,66.0,9.0,3.0
2008,605,0.002,81471.12,58.0,1.0,1.0
2008,605,0.002,65991.6072,61.0,1.0,6.0
2008,605,0.002,62630.9235,41.0,1.0,1.0
2008,605,0.002,48067.9608,66.0,1.0,6.0
2008,605,0.002,50919.45,24.0,1.0,1.0
2008,605,0.002,64158.507,28.0,6.0,1.0
2008,605,0.002,40735.56,55.0,1.0,1.0
2008,605,0.002,121188.291,49.0,1.0,1.0
2008,605,0.002,12628.0236,55.0,1.0,6.0
2008,605,0.002,61918.0512,59.0,1.0,6.0
2008,605,0.002,39869.92935,70.0,1.0,1.0
2008,605,0.002,31570.059,23.0,2.0,1.0
2008,605,0.002,99802.122,37.0,1.0,1.0
2008,605,0.002,3055.167,19.0,1.0,1.0
2008,605,0.002,67417.3518,39.0,1.0,1.0
2008,605,0.002,53058.0669,71.0,1.0,6.0
2008,605,0.002,90432.9432,54.0,1.0,1.0
2008,605,0.002,122206.68,54.0,1.0,1.0
2008,605,0.002,40735.56,54.0,1.0,1.0
2008,605,0.002,75360.786,44.0,1.0,3.0
2008,605,0.002,122206.68,55.0,1.0,6.0
2008,605,0.002,77173.51842,63.0,1.0,1.0
2008,605,0.002,125261.847,35.0,1.0,1.0
2008,605,0.002,20469.6189,87.0,1.0,6.0
2008,605,0.002,86664.9039,45.0,1.0,1.0
2008,605,0.002,169052.574,56.0,1.0,1.0
2008,605,0.002,66398.9628,76.0,2.0,6.0
2008,605,0.002,63038.2791,24.0,1.0,6.0
2008,605,0.002,92469.7212,52.0,1.0,1.0
2008,605,0.002,29533.281,36.0,1.0,1.0
2008,605,0.002,50308.4166,38.0,1.0,1.0
2008,605,0.002,79128.8253,75.0,1.0,6.0
2008,605,0.002,61714.3734,70.0,1.0,6.0
2008,605,0.002,47966.1219,48.0,2.0,1.0
2008,605,0.002,30755.3478,68.0,1.0,1.0
2008,605,0.002,85544.67599999999,33.0,1.0,1.0
2008,605,0.002,65176.896,61.0,1.0,1.0
2008,605,0.002,22404.558,22.0,1.0,1.0
2008,605,0.002,111004.401,65.0,1.0,1.0
2008,605,0.002,18331.002,56.0,2.0,1.0
2008,605,0.002,19858.5855,33.0,6.0,6.0
2008,605,0.002,55868.82054,61.0,1.0,6.0
2008,605,0.002,82489.509,65.0,1.0,6.0
2008,605,0.002,48067.9608,66.0,1.0,6.0
2008,605,0.002,27496.503,43.0,1.0,1.0
2008,605,0.002,50817.6111,63.0,1.0,6.0
2008,605,0.002,109537.92083999999,45.0,1.0,1.0
2008,605,0.002,64973.218199999996,73.0,1.0,1.0
2008,605,0.002,42773.356389,28.0,1.0,1.0
2008,605,0.002,90127.4265,64.0,1.0,1.0
2008,605,0.002,27496.503,48.0,1.0,1.0
2008,605,0.002,140537.682,32.0,2.0,6.0
2008,605,0.002,63038.2791,24.0,1.0,6.0
2008,605,0.002,76379.175,52.0,1.0,1.0
2008,605,0.002,102246.2556,60.0,1.0,6.0
2008,605,0.002,68333.9019,36.0,1.0,1.0
2008,605,0.002,15886.8684,75.0,1.0,6.0
2008,605,0.002,57050.15178,32.0,1.0,4.0
2008,605,0.002,58455.5286,35.0,1.0,1.0
2008,605,0.002,29024.0865,28.0,1.0,1.0
2008,605,0.002,75360.786,59.0,1.0,1.0
2008,605,0.002,134427.348,56.0,1.0,1.0
2008,605,0.002,44809.116,29.0,1.0,1.0
2008,605,0.002,12220.668,39.0,1.0,6.0
2008,605,0.002,22506.3969,61.0,1.0,6.0
2008,605,0.002,76582.8528,42.0,1.0,1.0
2008,605,0.002,35032.5816,33.0,1.0,1.0
2008,605,0.002,15275.835,44.0,1.0,6.0
2008,605,0.002,64973.218199999996,73.0,1.0,1.0
2008,605,0.002,58150.0119,44.0,2.0,1.0
2008,605,0.002,92877.0768,63.0,1.0,1.0
2008,605,0.002,2749.6503,45.0,1.0,6.0
2008,605,0.002,18942.0354,74.0,1.0,1.0
2008,605,0.002,88772.96913,45.0,1.0,1.0
2008,605,0.002,7230.5619,55.0,1.0,6.0
2008,605,0.002,193493.91,30.0,1.0,1.0
2008,605,0.002,50919.45,24.0,8.0,1.0
2008,605,0.002,68639.4186,24.0,1.0,1.0
2008,605,0.002,94710.177,40.0,1.0,1.0
2008,605,0.002,87988.8096,51.0,1.0,1.0
2008,605,0.002,8554.4676,48.0,1.0,1.0
2008,605,0.002,106930.845,61.0,1.0,1.0
2008,605,0.002,118031.2851,55.0,1.0,1.0
2008,605,0.002,79434.342,63.0,1.0,6.0
2008,605,0.002,96543.2772,44.0,1.0,1.0
2008,605,0.002,407.3556,32.0,1.0,1.0
2008,605,0.002,42772.337999999996,65.0,1.0,1.0
2008,605,0.002,55298.5227,66.0,1.0,1.0
2008,605,0.002,48475.316399999996,42.0,1.0,1.0
2008,605,0.002,69250.452,47.0,2.0,1.0
2008,605,0.002,86563.065,36.0,1.0,6.0
2008,605,0.002,82489.509,33.0,1.0,1.0
2008,605,0.002,88905.3597,28.0,1.0,6.0
2008,605,0.002,30042.4755,77.0,1.0,6.0
2008,605,0.002,42364.9824,18.0,1.0,6.0
2008,605,0.002,34116.0315,53.0,2.0,6.0
2008,605,0.002,59372.0787,50.0,1.0,1.0
2008,605,0.002,31773.7368,66.0,2.0,6.0
2008,605,0.002,67213.674,46.0,2.0,1.0
2008,605,0.002,30653.5089,65.0,1.0,6.0
2008,605,0.002,49086.349799999996,77.0,1.0,6.0
2008,605,0.002,97154.3106,72.0,1.0,6.0
2008,605,0.002,44299.9215,81.0,1.0,6.0
2008,605,0.002,33708.6759,37.0,1.0,1.0
2008,605,0.002,44748.01266,71.0,1.0,6.0
2008,605,0.002,99089.2497,64.0,1.0,1.0
2008,605,0.002,658897.683,18.0,1.0,1.0
2008,605,0.002,98783.733,47.0,1.0,1.0
2008,605,0.002,12220.668,21.0,1.0,1.0
2008,605,0.002,53872.778099999996,58.0,1.0,6.0
2008,605,0.002,52864.57299,64.0,1.0,1.0
2008,605,0.002,91655.01,33.0,1.0,2.0
2008,605,0.002,123612.05682,53.0,1.0,6.0
2008,605,0.002,77580.87402,34.0,1.0,1.0
2008,605,0.002,26274.4362,83.0,1.0,6.0
2008,605,0.002,36356.4873,44.0,1.0,1.0
2008,605,0.002,58048.173,42.0,1.0,1.0
2008,605,0.002,140028.4875,31.0,1.0,1.0
2008,605,0.002,137482.51499999998,39.0,9.0,1.0
2008,605,0.002,89007.1986,66.0,1.0,6.0
2008,605,0.002,6955.59687,20.0,1.0,1.0
2008,605,0.002,58048.173,46.0,1.0,1.0
2008,605,0.002,26274.4362,71.0,1.0,6.0
2008,605,0.002,7994.35365,30.0,5.0,1.0
2008,605,0.002,17312.613,51.0,1.0,1.0
2008,605,0.002,54585.6504,41.0,1.0,1.0
2008,605,0.002,18331.002,83.0,1.0,6.0
2008,605,0.002,96543.2772,41.0,1.0,1.0
2008,605,0.002,47864.283,59.0,1.0,1.0
2008,605,0.002,27516.87078,73.0,1.0,6.0
2008,605,0.002,21284.3301,19.0,1.0,1.0
2008,605,0.002,6314.0118,82.0,1.0,6.0
2008,605,0.002,125261.847,35.0,1.0,1.0
2008,605,0.002,71287.23,25.0,1.0,1.0
2008,605,0.002,122410.3578,57.0,1.0,1.0
2008,605,0.002,11813.3124,27.0,3.0,1.0
2008,605,0.002,105912.456,60.0,1.0,6.0
2008,605,0.002,209177.1006,76.0,1.0,1.0
2008,605,0.002,118133.124,27.0,1.0,1.0
2008,605,0.002,58048.173,20.0,9.0,1.0
2008,605,0.002,39717.171,73.0,1.0,6.0
2008,605,0.002,27394.664099999998,43.0,1.0,1.0
2008,605,0.002,98081.04459,46.0,1.0,1.0
2008,605,0.002,30347.9922,55.0,1.0,1.0
2008,605,0.002,122206.68,35.0,1.0,1.0
2008,605,0.002,58048.173,32.0,1.0,1.0
2008,605,0.002,79434.342,55.0,1.0,1.0
2008,605,0.002,658897.683,18.0,1.0,1.0
2008,605,0.002,21386.168999999998,63.0,8.0,3.0
2008,605,0.002,49086.349799999996,72.0,1.0,6.0
2008,605,0.002,198484.0161,75.0,1.0,6.0
2008,605,0.002,15499.88058,80.0,1.0,6.0
2008,605,0.002,144407.5602,18.0,1.0,6.0
2008,605,0.002,61103.34,45.0,1.0,1.0
2008,605,0.002,34930.7427,41.0,1.0,1.0
2008,605,0.002,127502.3028,19.0,1.0,1.0
2008,605,0.002,29533.281,24.0,2.0,1.0
2008,605,0.002,121188.291,46.0,1.0,1.0
2008,605,0.002,26009.65506,69.0,2.0,6.0
2008,605,0.002,14359.2849,34.0,1.0,1.0
2008,605,0.002,15011.05386,39.0,6.0,6.0
2008,605,0.002,86868.5817,59.0,1.0,1.0
2008,605,0.002,53363.5836,61.0,1.0,1.0
2008,605,0.002,37374.876299999996,62.0,1.0,1.0
2008,605,0.002,42772.337999999996,56.0,1.0,1.0
2008,605,0.002,82489.509,39.0,1.0,1.0
2008,605,0.002,39717.171,28.0,1.0,1.0
2008,605,0.002,31671.8979,31.0,1.0,1.0
2008,605,0.002,22302.7191,94.0,1.0,6.0
2008,605,0.002,60084.951,29.0,1.0,1.0
2008,605,0.002,48678.9942,43.0,1.0,1.0
2008,605,0.002,27496.503,54.0,1.0,1.0
2008,605,0.002,29533.281,20.0,8.0,1.0
2008,605,0.002,24848.6916,27.0,1.0,1.0
2008,605,0.002,118866.36408,23.0,1.0,1.0
2008,605,0.002,84526.287,59.0,1.0,1.0
2008,605,0.002,109578.65639999999,44.0,1.0,1.0
2008,605,0.002,44809.116,54.0,1.0,1.0
2008,605,0.002,123612.05682,82.0,1.0,6.0
2008,605,0.002,258670.806,59.0,1.0,6.0
2008,605,0.002,102246.2556,60.0,1.0,6.0
2008,605,0.002,58150.0119,46.0,1.0,1.0
2008,605,0.002,34421.5482,40.0,1.0,3.0
2008,605,0.002,9165.501,23.0,1.0,1.0
2008,605,0.002,7637.9175,56.0,1.0,6.0
2008,605,0.002,66398.9628,76.0,2.0,6.0
2008,605,0.002,66195.285,26.0,1.0,1.0
2008,605,0.002,84220.7703,78.0,1.0,1.0
2008,605,0.002,79128.8253,75.0,1.0,6.0
2008,605,0.002,73324.008,44.0,1.0,1.0
2008,605,0.002,127094.9472,57.0,1.0,1.0
2008,605,0.002,11589.26682,26.0,1.0,6.0
2008,605,0.002,64158.507,73.0,1.0,6.0
2008,605,0.002,23932.1415,25.0,1.0,1.0
2008,605,0.002,137553.80223,32.0,1.0,1.0
2008,605,0.002,203066.7666,70.0,1.0,6.0
2008,605,0.002,98580.0552,52.0,1.0,1.0
2008,605,0.002,73222.1691,55.0,1.0,1.0
2008,605,0.002,9878.3733,51.0,1.0,6.0
2008,605,0.002,31570.059,27.0,2.0,3.0
2008,605,0.002,71429.80446,46.0,1.0,1.0
2008,605,0.002,43790.727,49.0,1.0,1.0
2008,605,0.002,66093.4461,70.0,1.0,1.0
2008,605,0.002,26376.2751,81.0,1.0,6.0
2008,605,0.002,70879.8744,61.0,1.0,1.0
2008,605,0.002,27496.503,54.0,1.0,1.0
2008,605,0.002,34991.84604,52.0,1.0,1.0
2008,605,0.002,60023.84766,29.0,1.0,6.0
2008,605,0.002,47660.6052,57.0,1.0,1.0
2008,605,0.002,91858.6878,33.0,1.0,1.0
2008,605,0.002,44534.15097,76.0,1.0,6.0
2008,605,0.002,26376.2751,84.0,1.0,6.0
2008,605,0.002,57029.784,32.0,1.0,1.0
2008,605,0.002,38668.23033,42.0,8.0,1.0
2008,605,0.002,18840.1965,85.0,1.0,6.0
2008,605,0.002,1629.4224,69.0,1.0,6.0
2008,605,0.002,119660.7075,36.0,1.0,1.0
2008,605,0.002,62213.38401,55.0,1.0,1.0
2008,605,0.002,24441.336,50.0,1.0,2.0
2008,605,0.002,69046.7742,43.0,1.0,1.0
2008,605,0.002,72305.619,57.0,1.0,1.0
2008,605,0.002,4379.0727,40.0,1.0,6.0
2008,605,0.002,126280.236,46.0,9.0,1.0
2008,605,0.002,94302.8214,58.0,1.0,6.0
2008,605,0.002,25765.2417,40.0,1.0,1.0
2008,605,0.002,210501.0063,23.0,1.0,1.0
2008,605,0.002,34421.5482,48.0,1.0,1.0
2008,605,0.002,118134.142389,63.0,1.0,1.0
2008,605,0.002,34991.84604,52.0,1.0,1.0
2008,605,0.002,331994.814,62.0,1.0,1.0
2008,605,0.002,45827.505,21.0,1.0,1.0
2008,605,0.002,28107.5364,78.0,1.0,6.0
2008,605,0.002,56011.395,42.0,1.0,1.0
2008,605,0.002,29431.4421,56.0,1.0,1.0
2008,605,0.002,63751.1514,76.0,1.0,6.0
2008,605,0.002,61714.3734,66.0,1.0,6.0
2008,605,0.002,71287.23,31.0,1.0,1.0
2008,605,0.002,59290.607579999996,61.0,1.0,6.0
2008,605,0.002,115261.26702,52.0,1.0,1.0
2008,605,0.002,20469.6189,87.0,1.0,6.0
2008,605,0.002,198484.0161,21.0,1.0,1.0
2008,605,0.002,132390.57,39.0,8.0,6.0
2008,605,0.002,37965.541919999996,53.0,1.0,6.0
2008,605,0.002,110800.7232,29.0,1.0,3.0
2008,605,0.002,41142.9156,24.0,1.0,1.0
2008,605,0.002,63852.9903,75.0,1.0,6.0
2008,605,0.002,122715.8745,30.0,1.0,1.0
2008,605,0.002,109578.65639999999,44.0,1.0,1.0
2008,605,0.002,38698.782,68.0,1.0,1.0
2008,605,0.002,58048.173,32.0,1.0,1.0
2008,605,0.002,20265.9411,80.0,1.0,6.0
2008,605,0.002,142574.46,59.0,1.0,3.0
2008,605,0.002,549.93006,49.0,2.0,1.0
2008,605,0.002,44809.116,50.0,1.0,6.0
2008,605,0.002,38698.782,49.0,1.0,6.0
2008,605,0.002,14664.8016,74.0,1.0,6.0
2008,605,0.002,24176.55486,25.0,1.0,1.0
2008,605,0.002,63914.09364,72.0,1.0,1.0
2008,605,0.002,86563.065,45.0,1.0,1.0
2008,605,0.002,21488.0079,54.0,1.0,1.0
2008,605,0.002,88905.3597,28.0,2.0,1.0
2008,605,0.002,100005.7998,26.0,1.0,1.0
2008,605,0.002,80452.731,39.0,1.0,1.0
2008,605,0.002,13239.057,21.0,1.0,1.0
2008,605,0.002,137737.11225,47.0,1.0,1.0
2008,605,0.002,60084.951,29.0,1.0,1.0
2008,605,0.002,61714.3734,69.0,1.0,1.0
2008,605,0.002,41753.949,67.0,1.0,6.0
2008,605,0.002,7637.9175,48.0,1.0,1.0
2008,605,0.002,33607.855389,46.0,1.0,1.0
2008,605,0.002,102348.09449999999,26.0,1.0,1.0
2008,605,0.002,68130.22409999999,50.0,1.0,1.0
2008,605,0.002,84220.7703,52.0,1.0,1.0
2008,605,0.002,126993.10829999999,59.0,1.0,6.0
2008,605,0.002,36560.1651,20.0,1.0,6.0
2008,605,0.002,96746.955,47.0,1.0,1.0
2008,605,0.002,335049.98099999997,23.0,8.0,1.0
2008,605,0.002,76379.175,58.0,1.0,1.0
2008,605,0.002,59881.273199999996,41.0,1.0,1.0
2008,605,0.002,140537.682,32.0,1.0,1.0
2008,605,0.002,40430.0433,65.0,1.0,1.0
2008,605,0.002,64158.507,42.0,2.0,1.0
2008,605,0.002,22404.558,51.0,1.0,1.0
2008,605,0.002,84526.287,48.0,1.0,1.0
2008,605,0.002,14766.6405,23.0,1.0,1.0
2008,605,0.002,44748.01266,71.0,1.0,6.0
2008,605,0.002,18840.1965,42.0,1.0,2.0
2008,605,0.002,123612.05682,85.0,1.0,6.0
2008,605,0.002,61510.6956,76.0,1.0,1.0
2008,605,0.002,110902.5621,47.0,1.0,1.0
2008,605,0.002,45623.8272,87.0,1.0,6.0
2008,605,0.002,3869.8782,56.0,1.0,6.0
2008,605,0.002,75462.6249,61.0,1.0,6.0
2008,605,0.002,61103.34,40.0,1.0,1.0
2008,606,0.002,52650.7113,28.0,1.0,6.0
2008,606,0.002,71694.5856,62.0,1.0,1.0
2008,606,0.002,70268.841,28.0,1.0,6.0
2008,606,0.002,29940.636599999998,47.0,1.0,1.0
2008,606,0.002,25459.725,33.0,2.0,1.0
2008,606,0.002,65889.7683,50.0,1.0,1.0
2008,606,0.002,61714.3734,70.0,1.0,1.0
2008,606,0.002,68130.22409999999,63.0,1.0,1.0
2008,606,0.002,89149.77305999999,54.0,1.0,6.0
2008,606,0.002,28555.62756,65.0,1.0,1.0
2008,606,0.002,44198.0826,18.0,1.0,1.0
2008,606,0.002,52956.228,53.0,1.0,1.0
2008,606,0.002,115077.957,38.0,1.0,1.0
2008,606,0.002,67213.674,20.0,1.0,6.0
2008,606,0.002,27567.79023,19.0,2.0,6.0
2008,606,0.002,142981.8156,27.0,3.0,1.0
2008,606,0.002,98783.733,33.0,2.0,1.0
2008,606,0.002,87479.6151,47.0,1.0,1.0
2008,606,0.002,10285.7289,64.0,2.0,6.0
2008,606,0.002,62936.4402,66.0,1.0,1.0
2008,606,0.002,47864.283,37.0,1.0,1.0
2008,606,0.002,133612.6368,54.0,1.0,1.0
2008,606,0.002,35439.9372,20.0,1.0,1.0
2008,606,0.002,14257.446,73.0,1.0,6.0
2008,606,0.002,77499.4029,51.0,1.0,1.0
2008,606,0.002,97765.344,46.0,1.0,4.0
2008,606,0.002,185652.3147,47.0,1.0,1.0
2008,606,0.002,17007.0963,60.0,1.0,1.0
2008,606,0.002,139213.7763,54.0,1.0,1.0
2008,606,0.002,74953.4304,70.0,1.0,1.0
2008,606,0.002,53974.617,27.0,1.0,6.0
2008,606,0.002,12933.5403,52.0,2.0,6.0
2008,606,0.002,23219.2692,62.0,2.0,1.0
2008,606,0.002,20265.9411,48.0,2.0,1.0
2008,606,0.002,18331.002,78.0,1.0,6.0
2008,606,0.002,92164.20449999999,33.0,1.0,1.0
2008,606,0.002,101034.37269,41.0,1.0,1.0
2008,606,0.002,64056.6681,27.0,1.0,1.0
2008,606,0.002,21233.410649999998,51.0,1.0,1.0
2008,606,0.002,21488.0079,73.0,1.0,6.0
2008,606,0.002,126178.3971,48.0,1.0,1.0
2008,606,0.002,31264.5423,35.0,2.0,1.0
2008,606,0.002,45318.3105,53.0,1.0,1.0
2008,606,0.002,16192.3851,78.0,1.0,6.0
2008,606,0.002,65889.7683,40.0,1.0,1.0
2008,606,0.002,264271.9455,60.0,1.0,1.0
2008,606,0.002,50104.7388,53.0,1.0,1.0
2008,606,0.002,26070.7584,24.0,1.0,1.0
2008,606,0.002,59168.4009,74.0,1.0,6.0
2008,606,0.002,61103.34,57.0,1.0,1.0
2008,606,0.002,21284.3301,46.0,2.0,6.0
2008,606,0.002,9369.1788,25.0,1.0,6.0
2008,606,0.002,132390.57,46.0,1.0,1.0
2008,606,0.002,7026.8841,22.0,1.0,6.0
2008,606,0.002,78619.6308,55.0,1.0,1.0
2008,606,0.002,29838.7977,75.0,1.0,6.0
2008,606,0.002,29635.119899999998,18.0,1.0,6.0
2008,606,0.002,25459.725,33.0,2.0,1.0
2008,606,0.002,135853.0926,55.0,2.0,6.0
2008,606,0.002,62121.729,19.0,2.0,1.0
2008,606,0.002,89720.0709,74.0,1.0,6.0
2008,606,0.002,40735.56,45.0,1.0,3.0
2008,606,0.002,106930.845,42.0,1.0,1.0
2008,606,0.002,46234.8606,46.0,2.0,1.0
2008,606,0.002,52752.5502,43.0,1.0,1.0
2008,606,0.002,74882.14317,24.0,2.0,3.0
2008,606,0.002,81471.12,60.0,1.0,6.0
2008,606,0.002,5601.1395,57.0,2.0,1.0
2008,606,0.002,67111.8351,65.0,1.0,6.0
2008,606,0.002,20367.78,25.0,1.0,3.0
2008,606,0.002,112022.79,28.0,1.0,1.0
2008,606,0.002,82896.8646,59.0,1.0,6.0
2008,606,0.002,55807.7172,20.0,1.0,1.0
2008,606,0.002,150517.8942,41.0,1.0,1.0
2008,606,0.002,36254.6484,78.0,1.0,1.0
2008,606,0.002,196854.5937,57.0,9.0,1.0
2008,606,0.002,31773.7368,26.0,1.0,6.0
2008,606,0.002,344215.482,36.0,1.0,1.0
2008,606,0.002,19862.659056,63.0,1.0,6.0
2008,606,0.002,66806.3184,49.0,1.0,6.0
