,store_code_uc,parent_code,channel_code,upc,year,month,sales,dma_code,volume
136,2711828,9104.0,F,2580002770,2012,5,6581.914179492201,512.0,951.182424
137,7541706,9104.0,F,2580002770,2012,5,1977.3991097186874,514.0,285.76296
138,26549,9104.0,F,2580002770,2012,5,1588.9814274525163,517.0,229.63094999999998
139,3375186,9104.0,F,2580002770,2012,5,734.4625264669409,518.0,106.140528
140,4948353,9104.0,F,2580002770,2012,5,4583.328650740816,521.0,662.357718
141,3885582,9104.0,F,2580002770,2012,5,748.5868058220743,523.0,108.181692
142,1035403,9104.0,F,2580002770,2012,5,1355.930818092814,524.0,195.951744
143,365956,9104.0,F,2580002770,2012,5,621.468291625873,526.0,89.811216
144,6117939,9104.0,F,2580002770,2012,5,7309.314566281576,528.0,1056.3023699999999
145,2767655,9104.0,F,2580002770,2012,5,2295.1953952091894,532.0,331.68915
146,6000222,9104.0,F,2580002770,2012,5,7655.359410482346,533.0,1106.310888
147,2806203,9104.0,F,2580002770,2012,5,3820.6175655636057,534.0,552.134862
148,6118342,9104.0,F,2580002770,2012,5,2224.573998433523,538.0,321.48333
149,42660,9104.0,F,2580002770,2012,5,1546.608589387116,539.0,223.50745799999999
150,6530416,9104.0,F,2580002770,2012,5,1680.7892432608837,543.0,242.898516
151,5999416,9104.0,F,2580002770,2012,5,2387.0032110175575,544.0,344.956716
152,6425188,9104.0,F,2580002770,2012,5,1744.3485003589844,548.0,252.083754
153,3136744,9104.0,F,2580002770,2012,5,289.54772678023625,549.0,41.843862
154,2090499,9104.0,F,2580002770,2012,5,2139.8283223027215,555.0,309.23634599999997
155,6668755,9104.0,F,2580002770,2012,5,1045.1966722798772,556.0,151.046136
156,5415850,9104.0,F,2580002770,2012,5,2450.5624681156582,560.0,354.141954
157,8342214,9104.0,F,2580002770,2012,5,1377.1172371255143,561.0,199.01349
158,7542512,9104.0,F,2580002770,2012,5,1645.47854487305,566.0,237.795606
159,6391640,9104.0,F,2580002770,2012,5,861.5810406631421,571.0,124.511004
160,6665531,9104.0,F,2580002770,2012,5,882.7674596958424,576.0,127.57275
161,2802807,9104.0,F,2580002770,2012,5,586.1575932380392,577.0,84.708306
162,3074824,212.0,F,7590166500,2012,5,59.35403106846812,501.0,5.6415505
163,8275501,112.0,F,7590166500,2012,5,18.838658312120618,503.0,2.2566202
164,3447676,,,7590166500,2012,5,1746.8942649957587,504.0,370.0857128
165,5897421,,,7590166500,2012,5,9.419329156060309,507.0,1.1283101
166,2151454,90.0,F,7590166500,2012,5,214.33452490046344,511.0,20.3095818
167,1653519,2.0,F,7590166500,2012,5,22.61016147771033,512.0,2.2566202
168,4649366,69.0,F,7590166500,2012,5,86.56542640819791,544.0,7.898170699999999
169,6448050,248.0,F,7590166500,2012,5,18.838658312120618,561.0,2.2566202
170,2540073,295.0,F,7590166500,2012,5,52.34846393838523,564.0,4.5132404
171,6044502,,,7590166500,2012,5,39.54421069120814,566.0,6.7698605999999995
172,5355757,6.0,F,7590166500,2012,5,573.8059203707331,602.0,80.1100171
173,5592677,221.0,F,7590166500,2012,5,57.64742588603878,613.0,6.7698605999999995
174,4201584,194.0,F,7590166500,2012,5,110.23160877227333,617.0,10.1547909
175,6005977,194.0,F,7590166500,2012,5,12.247956530252594,658.0,1.1283101
176,2845982,315.0,F,7590166500,2012,5,36.74386959075778,705.0,3.3849302999999997
177,1497490,199.0,F,7590166500,2012,5,14.133708113047451,800.0,1.1283101
178,7274381,,,7590166500,2012,5,152.63273311141572,807.0,13.539721199999999
179,6795101,199.0,F,7590166500,2012,5,42.401124339142356,811.0,3.3849302999999997
180,5699145,827.0,F,7590166500,2012,5,70.66854056523727,828.0,5.6415505
181,354871,,,7590166500,2012,5,195.03385745055806,862.0,16.9246515
182,4479319,199.0,F,7590166500,2012,5,113.97482566412114,866.0,13.539721199999999
183,6755648,212.0,F,7590166501,2012,5,79.13556517198616,501.0,8.572888800000001
184,3468468,2.0,F,7590166501,2012,5,2431.148655570783,504.0,564.5859624
185,6804456,90.0,F,7590166501,2012,5,128.5799716728673,511.0,15.921079200000001
186,2296131,90.0,F,7590166501,2012,5,24.49591306050519,512.0,2.4493968
187,8376319,69.0,F,7590166501,2012,5,123.93159402127804,544.0,12.246984
188,2540073,295.0,F,7590166501,2012,5,78.52269590757784,564.0,7.348190400000001
189,7374873,,,7590166501,2012,5,139.30989817897003,566.0,29.392761600000004
190,2396460,,,7590166501,2012,5,10.352776189543764,577.0,2.4493968
191,8377478,6.0,F,7590166501,2012,5,693.805722341884,602.0,106.5487608
192,4932838,221.0,F,7590166501,2012,5,82.96364088505972,613.0,11.0222856
193,5020339,194.0,F,7590166501,2012,5,171.47139142353635,617.0,17.145777600000002
194,6055836,194.0,F,7590166501,2012,5,12.247956530252594,658.0,1.2246984
195,2845982,315.0,F,7590166501,2012,5,24.49591306050519,705.0,2.4493968
196,7554955,9.0,F,7590166501,2012,5,13.379407479929508,755.0,1.2246984
197,2982191,9.0,F,7590166501,2012,5,26.758814959859016,757.0,2.4493968
198,2782303,9.0,F,7590166501,2012,5,13.379407479929508,770.0,1.2246984
199,3323419,9.0,F,7590166501,2012,5,13.190832321650023,800.0,1.2246984
200,1019532,9.0,F,7590166501,2012,5,40.13822243978853,801.0,3.6740952000000004
201,5748474,,,7590166501,2012,5,13.190832321650023,803.0,1.2246984
202,5692502,873.0,F,7590166501,2012,5,93.27870204294759,807.0,8.572888800000001
203,4586534,199.0,F,7590166501,2012,5,28.267416226094902,811.0,2.4493968
204,447964,,,7590166501,2012,5,40.13822243978853,820.0,3.6740952000000004
205,7181451,199.0,F,7590166501,2012,5,42.401124339142356,828.0,3.6740952000000004
206,354871,,,7590166501,2012,5,263.8072176750865,862.0,25.7186664
207,3925638,199.0,F,7590166501,2012,5,85.71683819594021,866.0,11.0222856
208,2151993,9.0,F,7590166501,2012,5,13.379407479929508,881.0,1.2246984
209,3406501,221.0,F,74215876883,2012,5,5550.370348671753,613.0,285.19597
210,4931226,221.0,F,74215876883,2012,5,164.61668442007706,676.0,9.07184
211,3652045,221.0,F,74215876883,2012,5,41.12824202075583,737.0,2.26796
212,6890087,6.0,F,74215878775,2012,5,47.09664578030155,602.0,4.252425
213,383285,221.0,F,74215878775,2012,5,575.6728144376999,613.0,43.374735
214,1085664,,,74215878775,2012,5,11.342795770511064,617.0,0.8504849999999999
215,790659,903.0,F,74215878775,2012,5,72.53543463220416,724.0,5.9533949999999995
216,366762,9104.0,F,1380014660,2012,6,2235.6593739269124,500.0,241.0380800625
217,7163040,9104.0,F,1380014660,2012,6,53089.83525932768,501.0,5723.89162275
218,7228643,9104.0,F,1380014660,2012,6,30855.872624957512,504.0,3326.7323201875
219,8049400,9104.0,F,1380014660,2012,6,27714.62970716148,506.0,2988.0585621249998
220,3483048,9104.0,F,1380014660,2012,6,7093.737760308179,510.0,764.812811
221,942898,9104.0,F,1380014660,2012,6,12291.409975640368,511.0,1325.2009211875
222,2711828,9104.0,F,1380014660,2012,6,11451.858565178363,512.0,1234.684511375
223,7541706,9104.0,F,1380014660,2012,6,4480.751909769128,514.0,483.0931984375
224,1261735,9104.0,F,1380014660,2012,6,2216.7930500963053,517.0,239.0040034375
225,3375186,9104.0,F,1380014660,2012,6,1198.0115632435354,518.0,129.1638656875
226,4948353,9104.0,F,1380014660,2012,6,5754.228768335091,521.0,620.393370625
227,3885582,9104.0,F,1380014660,2012,6,1292.3431823965695,523.0,139.3342488125
228,2047902,9104.0,F,1380014660,2012,6,3990.2274901733504,524.0,430.2072061875
229,2677247,9104.0,F,1380014660,2012,6,1235.744210904749,526.0,133.2320189375
230,5579780,9104.0,F,1380014660,2012,6,10982.088990317157,528.0,1183.8325957499999
231,3359872,9104.0,F,1380014660,2012,6,4622.24933849868,532.0,498.348773125
232,6000222,9104.0,F,1380014660,2012,6,11848.051365621104,533.0,1277.4001205
233,1310095,9104.0,F,1380014660,2012,6,7640.8611513957785,534.0,823.801033125
234,6335949,9104.0,F,1380014660,2012,6,6273.05267367678,538.0,676.3304778125
235,114761,9104.0,F,1380014660,2012,6,2754.4832792686007,539.0,296.97518725
236,6530416,9104.0,F,1380014660,2012,6,2009.2634879596305,543.0,216.6291605625
237,2089596,9104.0,F,1380014660,2012,6,5622.164501520844,544.0,606.15483425
238,6425591,9104.0,F,1380014660,2012,6,3414.80461333984,548.0,368.167869125
239,3136744,9104.0,F,1380014660,2012,6,584.8560387488125,549.0,63.056375375
240,5919948,9104.0,F,1380014660,2012,6,4669.415148075197,555.0,503.4339646875
241,6668755,9104.0,F,1380014660,2012,6,1433.840611126121,556.0,154.5898235
242,3570160,9104.0,F,1380014660,2012,6,4197.757052310026,560.0,452.5820490625
243,5006864,9104.0,F,1380014660,2012,6,2688.4511458614775,561.0,289.8559190625
244,913873,9104.0,F,1380014660,2012,6,4244.922861886543,566.0,457.667240625
245,4559217,9104.0,F,1380014660,2012,6,1641.3701732627962,571.0,176.964666375
246,6665531,9104.0,F,1380014660,2012,6,1528.1722302791552,576.0,164.760206625
247,2802807,9104.0,F,1380014660,2012,6,943.3161915303427,577.0,101.70383125
248,366762,9104.0,F,1380055417,2012,6,1801.7339258229547,500.0,217.26702431249998
249,58929,9104.0,F,1380055417,2012,6,39628.71320618969,501.0,4778.7370111875
250,876154,9104.0,F,1380055417,2012,6,18016.50830903181,504.0,2172.670243125
251,938062,9104.0,F,1380055417,2012,6,19922.837965120834,506.0,2402.4500279999997
252,8279957,9104.0,F,1380055417,2012,6,5225.9717010781005,510.0,630.188122875
253,942898,9104.0,F,1380055417,2012,6,11300.927974533504,511.0,1362.753377625
254,2711828,9104.0,F,1380055417,2012,6,8489.845723773085,512.0,1023.77131875
255,8323010,9104.0,F,1380055417,2012,6,3556.3020420693933,514.0,428.8464301875
256,26549,9104.0,F,1380055417,2012,6,2320.557831164643,517.0,279.830827125
257,3375186,9104.0,F,1380055417,2012,6,179.23007639076513,518.0,21.6129500625
258,4548177,9104.0,F,1380055417,2012,6,4735.44728148232,521.0,571.036891125
259,3885582,9104.0,F,1380055417,2012,6,801.8187628007914,523.0,96.6895134375
260,2045484,9104.0,F,1380055417,2012,6,2537.5205552166226,524.0,305.9938719375
261,365956,9104.0,F,1380055417,2012,6,698.0539817324537,526.0,84.176752875
262,5579780,9104.0,F,1380055417,2012,6,9103.001248267807,528.0,1097.7103584375
263,2767655,9104.0,F,1380055417,2012,6,3424.2377752551447,532.0,412.9210985625
264,6000222,9104.0,F,1380055417,2012,6,7235.23518903773,533.0,872.4806683125
265,1310095,9104.0,F,1380055417,2012,6,5612.73133960554,534.0,676.8265940625
266,7228240,9104.0,F,1380055417,2012,6,2971.44600332058,538.0,358.3199615625
267,114761,9104.0,F,1380055417,2012,6,2235.6593739269124,539.0,269.5931139375
268,5622095,9104.0,F,1380055417,2012,6,2065.8624594514504,543.0,249.1176875625
269,2089596,9104.0,F,1380055417,2012,6,3226.141375033772,544.0,389.033101125
270,6297220,9104.0,F,1380055417,2012,6,2650.718498200263,548.0,319.6441561875
271,3136744,9104.0,F,1380055417,2012,6,358.46015278153027,549.0,43.225900125
272,5919948,9104.0,F,1380055417,2012,6,2716.7506316073877,555.0,327.606822
273,6668755,9104.0,F,1380055417,2012,6,1169.712077497625,556.0,141.05293724999999
274,5415850,9104.0,F,1380055417,2012,6,3575.1683658999996,560.0,431.1214775625
275,8342214,9104.0,F,1380055417,2012,6,1999.8303260443267,561.0,241.15502175
276,913873,9104.0,F,1380055417,2012,6,3197.841889287862,566.0,385.6205300625
277,4559217,9104.0,F,1380055417,2012,6,1433.8406111261208,571.0,172.9036005
278,6665531,9104.0,F,1380055417,2012,6,1075.3804583445908,576.0,129.677700375
279,2802807,9104.0,F,1380055417,2012,6,396.192800442744,577.0,47.775994875
280,6595091,2.0,F,2370002084,2012,6,45.277288672552494,501.0,5.9533949999999995
281,2649757,32.0,F,2370002084,2012,6,248.9825959786995,504.0,33.168915
282,138583,32.0,F,2370002084,2012,6,4546.963452662115,511.0,620.003565
283,3980069,32.0,F,2370002084,2012,6,1139.457972616112,512.0,162.442635
284,326625,248.0,F,2370002084,2012,6,2192.638867734597,522.0,355.50273
285,6014336,,,2370002084,2012,6,1042.9828822370773,525.0,173.49894
286,2052959,248.0,F,2370002084,2012,6,11041.020285125345,528.0,1888.0767
287,4857169,248.0,F,2370002084,2012,6,2798.9768317660073,530.0,466.06578
288,4069553,248.0,F,2370002084,2012,6,18573.87692602338,534.0,3021.773205
289,2058529,248.0,F,2370002084,2012,6,20156.315804478003,539.0,3318.59247
290,7361796,69.0,F,2370002084,2012,6,1130.846317294033,544.0,170.947485
