,upc,year,month,sales,sales,sales,volume,volume,volume
channel_code,,,,D,F,M,D,F,M
178,4140900080,2006,8,0.0,1185.6466511034819,1.6790851397743993,0.0,117.79217249999996,0.170097
179,4140900080,2006,9,0.0,1714.9029952193207,0.8436802858551011,0.0,168.31098149999994,0.0850485
180,4140900080,2006,10,0.0,1487.4091483647173,3.178362338949455,0.0,149.17506899999995,0.340194
181,4140900080,2006,11,0.0,1391.0660178163776,0.8925568734491316,0.0,146.28341999999992,0.170097
182,4140900080,2006,12,0.0,1514.285638007929,0.04295084241823588,0.0,156.4041914999999,0.0850485
183,4140900080,2007,1,0.0,1763.9111403248758,5.074185736305431,0.0,177.0709769999999,0.510291
184,4140900080,2007,2,0.0,1610.508752524583,11.042040452287237,0.0,160.99681049999987,1.1056305
185,4140900080,2007,3,0.0,1900.8124004635936,7.502457098056022,0.0,191.52922199999992,0.7654365
186,4140900080,2007,4,0.0,1418.7092933725562,2.3798394182479705,0.0,155.55370649999986,0.2551455
187,4140900080,2007,5,0.0,1434.8405871631994,3.1885809501368128,0.0,157.50982199999996,0.340194
188,4140900080,2007,6,0.0,1416.4028136998925,3.286413953309784,0.0,144.32730449999994,0.340194
189,4140900080,2007,7,0.0,1150.0590304322152,6.5745003096510315,0.0,117.4519785,0.680388
190,4140900080,2007,8,0.0,1201.2586930361638,0.0,0.0,120.93896699999999,0.0
191,4140900080,2007,9,0.0,1814.895231809679,13.033023070650874,0.0,186.93660299999985,1.360776
192,4140900080,2007,10,0.0,1636.6953950013412,0.0,0.0,175.11486149999988,0.0
193,4140900080,2007,11,0.0,1435.6105271271363,0.0,0.0,147.30400199999985,0.0
194,4140900080,2007,12,0.0,1607.1292949780038,0.0,0.0,176.9008799999999,0.0
195,4140900080,2008,1,0.0,1780.7076502274042,9.73182092097783,0.0,180.04767449999989,1.020582
196,4140900080,2008,2,0.0,1663.3145227286702,1.617273410079691,0.0,167.80069049999992,0.170097
197,4140900080,2008,3,0.0,1928.1599338260091,14.43037512644712,0.0,193.06009499999988,1.530873
198,4140900080,2008,4,0.0,1427.2980022623285,1.7954449011511804,0.0,136.41779399999996,0.170097
199,4140900080,2008,5,0.0,1694.620132436576,6.321604564422615,0.0,165.16418699999983,0.680388
200,4140900080,2008,6,0.0,1405.0317218198024,0.782317162900167,0.0,132.6756599999999,0.0850485
201,4140900080,2008,7,0.0,1336.6949008474114,0.0,0.0,129.954108,0.0
202,4140900080,2008,8,0.0,1713.9444603489048,3.521017865130588,0.0,168.31098149999994,0.340194
203,4140900080,2008,9,0.0,1444.6559321793738,13.30133698687741,0.0,138.79915199999988,1.4458245
204,4140900080,2008,10,0.0,1571.6268399107912,1.981042235181671,0.0,145.7731289999998,0.170097
205,4140900080,2008,11,0.0,1771.28935459574,0.9078565611392257,0.0,162.52768349999997,0.0850485
206,4140900080,2008,12,0.0,1489.4989425766303,0.0,0.0,135.14206649999997,0.0
207,4140900080,2009,1,0.0,2210.065160767821,0.0,0.0,197.82281100000003,0.0
208,4140900080,2009,2,0.0,1622.020033931373,1.0109670441532002,0.0,146.96380799999994,0.0850485
209,4140900080,2009,3,0.0,1479.5316521162708,9.076631313202546,0.0,134.80187249999994,0.7654365
210,4140900080,2009,4,0.0,1381.9029499155877,0.0,0.0,132.08032049999994,0.0
211,4140900080,2009,5,0.0,1565.6045098103396,1.0031055008978005,0.0,143.5618679999999,0.0850485
212,4140900080,2009,6,0.0,1302.675714557264,0.0,0.0,120.51372449999997,0.0
213,4140900080,2009,7,0.0,1267.404276413854,19.922835742578396,0.0,116.34634800000002,1.7009699999999999
214,4140900080,2009,8,0.0,1654.2922100317835,19.87825180462763,0.0,153.3424454999999,1.70097
215,4140900080,2009,9,0.0,1443.151934722113,27.81215655950622,0.0,134.03643599999998,2.381358
216,4140900080,2009,10,0.0,1934.3727886870488,33.939881763554865,0.0,183.3645659999999,2.891649
217,4140900080,2009,11,0.0,1409.5422740257939,29.969375676050472,0.0,134.12148449999995,2.721552
218,4140900080,2009,12,0.0,1283.5415296667265,110.05482850117392,0.0,122.72498549999995,10.20582
219,4140900080,2010,1,0.0,2089.5,15.639999999999999,0.0,197.3125199999999,1.360776
220,4140900080,2010,2,0.0,1630.8235867233238,70.04254488075628,0.0,156.40419149999994,6.293589
221,4140900080,2010,3,0.0,1333.8191976786395,29.859914855879907,0.0,126.97741049999998,2.9766975
222,4140900080,2010,4,0.0,1238.0069617309373,29.291294808929912,0.0,112.34906849999993,2.8066005
223,4140900080,2010,5,0.0,1664.020056513488,6.386058218518825,0.0,149.34516599999992,0.5953395
224,4140900080,2010,6,0.0,1194.0575583235832,11.810343679031039,0.0,108.18169199999994,1.0205819999999999
225,4140900080,2010,7,0.0,1548.5083110026546,14.531211452633123,0.0,138.8842004999999,1.2757275
226,4140900080,2010,8,0.0,1237.2614101835895,20.109195188537505,0.0,111.58363199999995,1.7860185
227,4150005848,2006,1,0.0,8901.672424810888,793.8415116490165,0.0,331.98681975000005,25.642122749999995
228,4150005848,2006,2,0.0,8338.261890135882,989.7154188223452,0.0,312.80838299999994,32.48852699999999
229,4150005848,2006,3,0.0,7810.156474624625,919.987063213213,0.0,284.99752349999994,30.319790249999993
230,4150005848,2006,4,0.0,9099.466773052114,1256.4297279900743,0.0,333.4751685000001,45.415899
231,4150005848,2006,5,0.0,6989.659183259261,839.6540995555555,0.0,263.86297125,27.6407625
232,4150005848,2006,6,0.0,6433.072859142435,971.545906899951,0.0,239.11385775,31.08522675
233,4150005848,2006,7,0.0,8728.642168452092,1018.0881636855036,0.0,315.23226525000007,32.828721
234,4150005848,2006,8,0.0,8057.121924570869,787.9797781265324,0.0,285.422766,25.599598499999992
235,4150005848,2006,9,0.0,10221.378894085758,1363.2591879743716,0.0,352.9512749999999,44.86308375
236,4150005848,2006,10,0.0,8661.488357482658,985.2815873637264,0.0,286.61344500000007,31.467945
237,4150005848,2006,11,0.0,7950.520249280397,939.4214861538461,0.0,263.0550105,29.937071999999993
238,4150005848,2006,12,0.0,10824.460568533197,1043.5229296828543,0.0,428.94210975000004,33.083866500000006
239,4150005848,2007,1,0.0,14663.090763872413,739.6214487491104,0.0,557.4078690000002,23.34581325
240,4150005848,2007,2,0.0,10759.39829050757,1622.8924488081025,0.0,408.53046974999995,63.70132649999999
241,4150005848,2007,3,0.0,12006.052304676849,1238.8234433557986,0.0,464.79005250000006,45.79861725
242,4150005848,2007,4,0.0,9195.395479761573,795.6107207551551,0.0,327.1815795,28.61882025
243,4150005848,2007,5,0.0,9305.258711222463,800.9277698377966,0.0,322.0361452500001,28.44872325
244,4150005848,2007,6,0.0,10888.44062965558,876.3181206323914,0.0,375.574176,29.63940224999999
245,4150005848,2007,7,0.0,9007.908042141347,836.8860370429045,0.0,303.07032975,27.598238250000005
246,4150005848,2007,8,0.0,9265.28503792379,1543.583653909974,0.0,303.1979024999999,49.79589675
247,4150005848,2007,9,0.0,12361.947100436471,1000.7781957887667,0.0,405.9790147499999,32.23338150000001
248,4150005848,2007,10,0.0,10069.87433132634,967.9334531626909,0.0,327.56429775,30.532411500000006
249,4150005848,2007,11,0.0,9382.95526256441,1096.8428154840917,0.0,308.59848225,30.61746
250,4150005848,2007,12,0.0,10818.090943838199,1309.5142872650406,0.0,360.52059150000014,35.93299125000001
251,4150005848,2008,1,0.0,10791.579947365928,765.8676158328599,0.0,356.99107874999993,20.751834000000002
252,4150005848,2008,2,0.0,9804.167309594557,1406.7617331702047,0.0,318.93187499999993,47.83978125
253,4150005848,2008,3,0.0,10087.200921986812,1760.3028065640112,0.0,342.36273675,54.771234
254,4150005848,2008,4,0.0,8307.493297319188,1523.9191635439408,0.0,271.38976349999996,46.904247749999996
