,store_code_uc,upc,units,prmult,price,feature,display,year,month,dma_code,sales,module,upc_ver_uc,brand_code_uc,brand_descr,multi,size1_units,size1_amount,conversion,volume,prices,total_sales,market_size,shares
109,467453,2370002084,259,1,5.505079365079369,0.0,0.0,2012,5,789.0,1196.4810930095955,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,220.275615,5.431745556627299,1196.4810930095955,734.8190400000001,0.2997685185185185
110,4279851,2370002084,63,1,5.54611111111111,0.0,0.0,2012,5,790.0,300.1927944651133,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,53.580555,5.602644363521679,300.1927944651133,116.09120250000001,0.46153846153846145
111,1301686,2370002084,34,1,5.123333333333333,0.0,0.0,2012,5,800.0,145.8251698975263,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,28.91649,5.042976166800545,173.14971033222378,70.16501249999999,0.41212121212121217
112,6635110,2370002084,84,1,5.661034482758621,0.0,0.0,2012,5,801.0,391.972323999739,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,71.44074,5.4866778255619835,432.1105464395275,390.372615,0.18300653594771243
113,59472,2370002084,30,1,6.073333333333334,,,2012,5,802.0,165.66327654852813,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,25.51455,6.492894311227442,165.66327654852813,182.4290325,0.13986013986013984
114,4589469,2370002084,950,1,5.381295774647893,0.0,0.0,2012,5,803.0,4390.548266431676,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,807.96075,5.434110835745024,4403.739098753326,3268.4138550000002,0.24720270621909962
115,1015542,2370002084,1437,1,5.71183374083128,0.0,0.0,2012,5,807.0,6921.27403433193,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,1222.146945,5.663209373183786,7167.185469486293,4528.832625,0.26985915492957746
116,326901,2370002084,123,1,5.708636363636366,0.0,0.0,2012,5,810.0,598.0472569675611,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,104.609655,5.716941299228652,598.0472569675611,486.05217749999997,0.21522309711286092
117,606094,2370002084,59,1,5.913214285714287,,,2012,5,811.0,303.615433587886,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,50.178615,6.050693778373238,374.28397415312327,207.9435825,0.24130879345603273
118,898115,2370002084,28,1,5.698333333333334,0.0,0.0,2012,5,813.0,127.96710240845898,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,23.813579999999998,5.373702837139942,127.96710240845898,100.78247250000001,0.23628691983122357
119,3535397,2370002084,1317,1,5.587834757834762,0.0,1.0,2012,5,819.0,6507.7192834671105,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,1120.088745,5.810003281005302,6507.7192834671105,5680.8145575,0.19717044688973726
