store_code_uc,year,parent_code,retailer_code,channel_code,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,dma_code,dma_descr
58929,2012,9104,9104,F,117.0,36.0,NY,103.0,SUFFOLK,501.0,NEW YORK NY
58943,2012,5851,5851,M,207.0,24.0,MD,33.0,PRNC GEORGES,511.0,WASHINGTON DC (HAGERSTOWN MD)
58966,2012,4904,4904,D,306.0,13.0,GA,105.0,ELBERT,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
59223,2012,873,873,F,945.0,6.0,CA,13.0,CONTRA COSTA,807.0,SAN FRANCISCO-OAKLAND-SAN JOSE CA
59341,2012,9699,9699,F,752.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
59469,2012,4904,4904,D,104.0,36.0,NY,5.0,BRONX,501.0,NEW YORK NY
59472,2012,32,32,F,955.0,6.0,CA,23.0,HUMBOLDT,802.0,EUREKA CA
59608,2012,8199,8199,C,302.0,13.0,GA,35.0,BUTTS,524.0,ATLANTA GA
59749,2012,5851,5851,M,212.0,24.0,MD,5.0,BALTIMORE,512.0,BALTIMORE MD
59907,2012,5851,5851,M,628.0,17.0,IL,81.0,JEFFERSON,632.0,PADUCAH KY-CAPE GIRARDEAU MO
60175,2012,4904,4904,D,302.0,13.0,GA,255.0,SPALDING,524.0,ATLANTA GA
60310,2012,5851,5851,M,254.0,54.0,WV,3.0,BERKELEY,511.0,WASHINGTON DC (HAGERSTOWN MD)
60401,2012,5851,5851,M,309.0,13.0,GA,245.0,RICHMOND,520.0,AUGUSTA GA
60482,2012,34,34,F,28.0,44.0,RI,9.0,WASHINGTON,521.0,PROVIDENCE-NEW BEDFORD RI-MA
60550,2012,9699,9699,F,752.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
60749,2012,126,126,F,666.0,20.0,KS,177.0,SHAWNEE,605.0,TOPEKA KS
60808,2012,6907,6907,M,530.0,55.0,WI,117.0,SHEBOYGAN,617.0,MILWAUKEE WI
61095,2012,59,60,F,30.0,33.0,NH,15.0,ROCKINGHAM,506.0,BOSTON (MANCHESTER) MA-NH
61207,2012,5851,5851,M,748.0,40.0,OK,125.0,POTTAWATOMIE,650.0,OKLAHOMA CITY OK
61252,2012,130,130,F,381.0,47.0,TN,157.0,SHELBY,640.0,MEMPHIS TN
61326,2012,5851,5851,M,191.0,42.0,PA,101.0,PHILADELPHIA,504.0,PHILADELPHIA PA
61487,2012,32,32,F,955.0,6.0,CA,23.0,HUMBOLDT,802.0,EUREKA CA
61533,2012,4901,4901,D,34.0,33.0,NH,5.0,CHESHIRE,506.0,BOSTON (MANCHESTER) MA-NH
61546,2012,4904,4904,D,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
61623,2012,8199,8199,C,307.0,13.0,GA,129.0,GORDON,524.0,ATLANTA GA
61922,2012,5851,5851,M,492.0,26.0,MI,91.0,LENAWEE,547.0,TOLEDO OH
62325,2012,5851,5851,M,145.0,36.0,NY,117.0,WAYNE,538.0,ROCHESTER NY
62832,2012,8199,8199,C,838.0,16.0,ID,55.0,KOOTENAI,881.0,SPOKANE WA
62986,2012,79,79,F,217.0,24.0,MD,43.0,WASHINGTON,511.0,WASHINGTON DC (HAGERSTOWN MD)
63022,2012,6,6,F,605.0,17.0,IL,43.0,DU PAGE,602.0,CHICAGO IL
63131,2012,5851,5851,M,155.0,42.0,PA,111.0,SOMERSET,574.0,JOHNSTOWN-ALTOONA PA
63145,2012,6901,6921,M,524.0,19.0,IA,113.0,LINN,637.0,CEDAR RAPIDS-WATERLOO & DUBUQUE IA
63281,2012,4904,4904,D,303.0,13.0,GA,89.0,DE KALB,524.0,ATLANTA GA
63353,2012,32,32,F,852.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
63389,2012,79,79,F,263.0,54.0,WV,33.0,HARRISON,598.0,CLARKSBURG-WESTON WV
63534,2012,5851,5851,M,628.0,17.0,IL,121.0,MARION,609.0,ST LOUIS MO
63638,2012,8199,8199,C,410.0,21.0,KY,15.0,BOONE,515.0,CINCINNATI OH
63756,2012,4901,4901,D,360.0,1.0,AL,5.0,BARBOUR,522.0,COLUMBUS GA
63770,2012,4904,4904,D,300.0,13.0,GA,67.0,COBB,524.0,ATLANTA GA
63792,2012,79,79,F,373.0,47.0,TN,65.0,HAMILTON,575.0,CHATTANOOGA TN
63964,2012,4904,4904,D,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
64041,2012,8199,8199,C,633.0,29.0,MO,219.0,WARREN,609.0,ST LOUIS MO
64159,2012,4901,4901,D,351.0,1.0,AL,121.0,TALLADEGA,630.0,BIRMINGHAM (ANNISTON TUSCALOOSA) AL
64195,2012,79,79,F,373.0,47.0,TN,11.0,BRADLEY,575.0,CHATTANOOGA TN
64308,2012,32,32,F,955.0,6.0,CA,15.0,DEL NORTE,802.0,EUREKA CA
64340,2012,5851,5851,M,388.0,28.0,MS,117.0,PRENTISS,673.0,COLUMBUS-TUPELO-WEST POINT MS
64693,2012,6907,6907,M,623.0,17.0,IL,1.0,ADAMS,717.0,QUINCY-HANNIBAL-KEOKUK IL-MO-IA
64915,2012,248,248,F,322.0,12.0,FL,31.0,DUVAL,561.0,JACKSONVILLE FL
64965,2012,4901,4901,D,67.0,9.0,CT,5.0,LITCHFIELD,533.0,HARTFORD & NEW HAVEN CT
65011,2012,4904,4904,D,317.0,13.0,GA,95.0,DOUGHERTY,525.0,ALBANY GA
65051,2012,8199,8199,C,296.0,45.0,SC,7.0,ANDERSON,567.0,GREENVILLE-SPARTANBURG SC-ASHEVILLE NC
65146,2012,5851,5851,M,136.0,36.0,NY,45.0,JEFFERSON,549.0,WATERTOWN NY
65327,2012,5917,5917,C,658.0,29.0,MO,77.0,GREENE,619.0,SPRINGFIELD MO
65653,2012,8199,8199,C,272.0,37.0,NC,1.0,ALAMANCE,518.0,GREENSBORO-HIGH POINT-WINSTON SALEM NC
65689,2012,8106,8106,C,10.0,25.0,MA,13.0,HAMPDEN,543.0,SPRINGFIELD-HOLYOKE MA
65952,2012,5851,5851,M,470.0,18.0,IN,115.0,OHIO,515.0,CINCINNATI OH
66056,2012,8199,8199,C,586.0,38.0,ND,33.0,GOLDEN VLY,687.0,MINOT-BISMARCK-DICKINSON (WILLISTON) ND
66459,2012,8199,8199,C,581.0,38.0,ND,17.0,CASS,724.0,FARGO-VALLEY CITY ND
66536,2012,5917,5917,C,655.0,29.0,MO,105.0,LACLEDE,619.0,SPRINGFIELD MO
66708,2012,6907,6907,M,526.0,19.0,IA,57.0,DES MOINES,682.0,DAVENPORT-ROCK ISLAND-MOLINE IA-IL
66758,2012,5851,5851,M,242.0,51.0,VA,195.0,WISE,531.0,TRI-CITIES TN-VA
66849,2012,4904,4904,D,853.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
67161,2012,5851,5851,M,440.0,39.0,OH,7.0,ASHTABULA,510.0,CLEVELAND OH
67216,2012,4904,4904,D,745.0,40.0,OK,121.0,PITTSBURG,671.0,TULSA OK
67564,2012,5851,5851,M,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
67700,2012,5851,5851,M,750.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
67704,2012,8106,8106,C,10.0,25.0,MA,13.0,HAMPDEN,543.0,SPRINGFIELD-HOLYOKE MA
68058,2012,4904,4904,D,953.0,6.0,CA,99.0,STANISLAUS,862.0,SACRAMENTO-STOCKTON-MODESTO CA
68370,2012,5851,5851,M,770.0,48.0,TX,201.0,HARRIS,618.0,HOUSTON TX
68542,2012,248,248,F,323.0,12.0,FL,129.0,WAKULLA,530.0,TALLAHASSEE-THOMASVILLE FL-GA
68742,2012,4904,4904,D,275.0,37.0,NC,183.0,WAKE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
68877,2012,8199,8199,C,295.0,45.0,SC,33.0,DILLON,570.0,FLORENCE-MYRTLE BEACH SC
69126,2012,6907,6907,M,526.0,19.0,IA,111.0,LEE,717.0,QUINCY-HANNIBAL-KEOKUK IL-MO-IA
69176,2012,5851,5851,M,441.0,39.0,OH,35.0,CUYAHOGA,510.0,CLEVELAND OH
69280,2012,8199,8199,C,379.0,47.0,TN,93.0,KNOX,557.0,KNOXVILLE TN
69348,2012,248,248,F,317.0,13.0,GA,177.0,LEE,525.0,ALBANY GA
69421,2012,5851,5851,M,42.0,23.0,ME,1.0,ANDROSCOGGIN,500.0,PORTLAND-AUBURN ME
69470,2012,6,6,F,605.0,17.0,IL,43.0,DU PAGE,602.0,CHICAGO IL
69593,2012,212,817,F,70.0,34.0,NJ,13.0,ESSEX,501.0,NEW YORK NY
69673,2012,5851,5851,M,482.0,26.0,MI,163.0,WAYNE,505.0,DETROIT MI
69683,2012,8199,8199,C,791.0,48.0,TX,375.0,POTTER,634.0,AMARILLO TX
69801,2012,4904,4904,D,24.0,25.0,MA,17.0,MIDDLESEX,506.0,BOSTON (MANCHESTER) MA-NH
70086,2012,8199,8199,C,797.0,48.0,TX,389.0,REEVES,633.0,ODESSA-MIDLAND TX
70122,2012,8106,8106,C,10.0,25.0,MA,15.0,HAMPSHIRE,543.0,SPRINGFIELD-HOLYOKE MA
70788,2012,5851,5851,M,750.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
70874,2012,5851,5851,M,601.0,17.0,IL,89.0,KANE,602.0,CHICAGO IL
70879,2012,4904,4904,D,330.0,12.0,FL,25.0,MIAMI-DADE,528.0,MIAMI-FT LAUDERDALE FL
71205,2012,212,817,F,70.0,34.0,NJ,3.0,BERGEN,501.0,NEW YORK NY
71594,2012,5851,5851,M,681.0,31.0,NE,55.0,DOUGLAS,652.0,OMAHA NE
71698,2012,8199,8199,C,844.0,49.0,UT,57.0,WEBER,770.0,SALT LAKE CITY UT
71734,2012,8106,8106,C,10.0,25.0,MA,15.0,HAMPSHIRE,543.0,SPRINGFIELD-HOLYOKE MA
71907,2012,47,47,F,377.0,47.0,TN,145.0,ROANE,557.0,KNOXVILLE TN
72043,2012,6901,6901,M,770.0,48.0,TX,201.0,HARRIS,618.0,HOUSTON TX
72219,2012,4904,4904,D,662.0,20.0,KS,91.0,JOHNSON,616.0,KANSAS CITY MO-KS
72400,2012,5851,5851,M,752.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
72504,2012,8199,8199,C,841.0,49.0,UT,35.0,SALT LAKE,770.0,SALT LAKE CITY UT
72533,2012,5851,5851,M,228.0,51.0,VA,165.0,ROCKINGHAM,569.0,HARRISONBURG VA
72772,2012,4904,4904,D,601.0,17.0,IL,43.0,DU PAGE,602.0,CHICAGO IL
73025,2012,4904,4904,D,29.0,44.0,RI,7.0,PROVIDENCE,521.0,PROVIDENCE-NEW BEDFORD RI-MA
73080,2012,6918,6918,M,615.0,17.0,IL,143.0,PEORIA,675.0,PEORIA-BLOOMINGTON IL
73220,2012,212,817,F,70.0,34.0,NJ,31.0,PASSAIC,501.0,NEW YORK NY
73310,2012,8199,8199,C,843.0,49.0,UT,3.0,BOX ELDER,770.0,SALT LAKE CITY UT
73428,2012,4904,4904,D,21.0,25.0,MA,25.0,SUFFOLK,506.0,BOSTON (MANCHESTER) MA-NH
73559,2012,6907,6907,M,614.0,17.0,IL,187.0,WARREN,682.0,DAVENPORT-ROCK ISLAND-MOLINE IA-IL
73609,2012,5851,5851,M,300.0,13.0,GA,67.0,COBB,524.0,ATLANTA GA
73713,2012,8199,8199,C,820.0,56.0,WY,21.0,LARAMIE,759.0,CHEYENNE-SCOTTSBLUFF WY-NE
73750,2012,4904,4904,D,380.0,47.0,TN,157.0,SHELBY,640.0,MEMPHIS TN
73781,2012,6904,6904,M,180.0,42.0,PA,95.0,NORTHAMPTON,504.0,PHILADELPHIA PA
74116,2012,8199,8199,C,829.0,56.0,WY,37.0,SWEETWATER,770.0,SALT LAKE CITY UT
74184,2012,6904,6904,M,295.0,45.0,SC,51.0,HORRY,570.0,FLORENCE-MYRTLE BEACH SC
74234,2012,4904,4904,D,232.0,51.0,VA,41.0,CHESTERFIELD,556.0,RICHMOND-PETERSBURG VA
74519,2012,8199,8199,C,853.0,4.0,AZ,12.0,LA PAZ,753.0,PHOENIX AZ
74570,2012,5851,5851,M,871.0,35.0,NM,1.0,BERNALILLO,790.0,ALBUQUERQUE-SANTA FE NM
74818,2012,5851,5851,M,218.0,24.0,MD,47.0,WORCESTER,576.0,SALISBURY MD
75040,2012,4904,4904,D,74.0,34.0,NJ,3.0,BERGEN,501.0,NEW YORK NY
75112,2012,6,6,F,605.0,17.0,IL,43.0,DU PAGE,602.0,CHICAGO IL
75286,2012,4901,4901,D,49.0,23.0,ME,11.0,KENNEBEC,500.0,PORTLAND-AUBURN ME
75846,2012,4904,4904,D,80.0,34.0,NJ,7.0,CAMDEN,504.0,PHILADELPHIA PA
75878,2012,50,50,F,750.0,48.0,TX,85.0,COLLIN,623.0,DALLAS-FT WORTH TX
76272,2012,5851,5851,M,44.0,23.0,ME,19.0,PENOBSCOT,537.0,BANGOR ME
76430,2012,5851,5851,M,186.0,42.0,PA,79.0,LUZERNE,577.0,WILKES BARRE-SCRANTON PA
76652,2012,4904,4904,D,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
76833,2012,5851,5851,M,791.0,48.0,TX,375.0,POTTER,634.0,AMARILLO TX
77073,2012,9699,9699,F,752.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
77078,2012,5851,5851,M,49.0,23.0,ME,19.0,PENOBSCOT,537.0,BANGOR ME
77245,2012,6901,6901,M,856.0,4.0,AZ,3.0,COCHISE,789.0,TUCSON (SIERRA VISTA) AZ
77274,2012,5851,5851,M,840.0,49.0,UT,11.0,DAVIS,770.0,SALT LAKE CITY UT
77639,2012,5851,5851,M,494.0,26.0,MI,121.0,MUSKEGON,563.0,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK MI
78088,2012,6901,6901,M,853.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
78097,2012,4904,4904,D,757.0,48.0,TX,213.0,HENDERSON,623.0,DALLAS-FT WORTH TX
78445,2012,5851,5851,M,797.0,48.0,TX,329.0,MIDLAND,633.0,ODESSA-MIDLAND TX
78454,2012,6901,6901,M,928.0,6.0,CA,65.0,RIVERSIDE,803.0,LOS ANGELES CA
78667,2012,4904,4904,D,373.0,47.0,TN,65.0,HAMILTON,575.0,CHATTANOOGA TN
78690,2012,5851,5851,M,49.0,23.0,ME,25.0,SOMERSET,537.0,BANGOR ME
78988,2012,8106,8106,C,10.0,25.0,MA,13.0,HAMPDEN,543.0,SPRINGFIELD-HOLYOKE MA
79251,2012,5851,5851,M,365.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
79746,2012,5851,5851,M,482.0,26.0,MI,163.0,WAYNE,505.0,DETROIT MI
80066,2012,6901,6901,M,953.0,6.0,CA,77.0,SAN JOAQUIN,862.0,SACRAMENTO-STOCKTON-MODESTO CA
80279,2012,32,32,F,217.0,24.0,MD,21.0,FREDERICK,511.0,WASHINGTON DC (HAGERSTOWN MD)
80863,2012,5851,5851,M,448.0,39.0,OH,173.0,WOOD,547.0,TOLEDO OH
80872,2012,6901,6901,M,331.0,12.0,FL,25.0,MIAMI-DADE,528.0,MIAMI-FT LAUDERDALE FL
81488,2012,4904,4904,D,392.0,28.0,MS,49.0,HINDS,718.0,JACKSON MS
81592,2012,4901,4901,D,114.0,36.0,NY,81.0,QUEENS,501.0,NEW YORK NY
81669,2012,5851,5851,M,342.0,12.0,FL,81.0,MANATEE,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
82081,2012,6901,6901,M,300.0,13.0,GA,121.0,FULTON,524.0,ATLANTA GA
82475,2012,5851,5851,M,495.0,26.0,MI,81.0,KENT,563.0,GRAND RAPIDS-KALAMAZOO-BATTLE CREEK MI
82843,2012,4904,4904,D,456.0,39.0,OH,79.0,JACKSON,564.0,CHARLESTON-HUNTINGTON WV
82887,2012,6901,6901,M,316.0,13.0,GA,185.0,LOWNDES,530.0,TALLAHASSEE-THOMASVILLE FL-GA
83123,2012,5851,5851,M,485.0,26.0,MI,49.0,GENESEE,513.0,FLINT-SAGINAW-BAY CITY MI
83423,2012,111,111,F,199.0,10.0,DE,5.0,SUSSEX,576.0,SALISBURY MD
83503,2012,4904,4904,D,320.0,12.0,FL,19.0,CLAY,561.0,JACKSONVILLE FL
83616,2012,9,9,F,935.0,6.0,CA,37.0,LOS ANGELES,803.0,LOS ANGELES CA
83684,2012,5851,5851,M,440.0,39.0,OH,93.0,LORAIN,510.0,CLEVELAND OH
84096,2012,6901,6901,M,376.0,47.0,TN,179.0,WASHINGTON,531.0,TRI-CITIES TN-VA
84490,2012,5851,5851,M,339.0,12.0,FL,71.0,LEE,571.0,FT MYERS-NAPLES FL
84893,2012,5851,5851,M,451.0,39.0,OH,71.0,HIGHLAND,515.0,CINCINNATI OH
84902,2012,6901,6901,M,221.0,51.0,VA,153.0,PRNC WILLIAM,511.0,WASHINGTON DC (HAGERSTOWN MD)
84947,2012,89,89,F,441.0,39.0,OH,35.0,CUYAHOGA,510.0,CLEVELAND OH
85115,2012,4904,4904,D,606.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
85133,2012,9699,9699,L,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
85296,2012,5851,5851,M,120.0,36.0,NY,21.0,COLUMBIA,532.0,ALBANY-SCHENECTADY-TROY NY
85305,2012,6901,6901,M,989.0,53.0,WA,77.0,YAKIMA,810.0,YAKIMA-PASCO-RICHLAND-KENNEWICK WA
85518,2012,4904,4904,D,853.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
85536,2012,9699,9699,L,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
85708,2012,6901,6901,M,797.0,48.0,TX,329.0,MIDLAND,633.0,ODESSA-MIDLAND TX
85921,2012,4904,4904,D,891.0,32.0,NV,3.0,CLARK,839.0,LAS VEGAS NV
85939,2012,9699,9699,L,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
85957,2012,6904,6904,M,722.0,5.0,AR,119.0,PULASKI,693.0,LITTLE ROCK-PINE BLUFF AR
86270,2012,4904,4926,D,112.0,36.0,NY,47.0,KINGS,501.0,NEW YORK NY
86324,2012,4904,4904,D,956.0,6.0,CA,113.0,YOLO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
86505,2012,5851,5851,M,797.0,48.0,TX,495.0,WINKLER,633.0,ODESSA-MIDLAND TX
86514,2012,6901,6901,M,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
86727,2012,4904,4904,D,880.0,35.0,NM,13.0,DONA ANA,765.0,EL PASO TX
86732,2012,79,79,F,283.0,37.0,NC,163.0,SAMPSON,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
86745,2012,9699,9699,L,782.0,48.0,TX,29.0,BEXAR,641.0,SAN ANTONIO TX
86954,2012,6901,6901,M,365.0,1.0,AL,3.0,BALDWIN,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
87130,2012,4904,4904,D,731.0,40.0,OK,109.0,OKLAHOMA,650.0,OKLAHOMA CITY OK
87293,2012,79,79,F,240.0,51.0,VA,161.0,ROANOKE,573.0,ROANOKE-LYNCHBURG VA
87533,2012,4904,4904,D,554.0,27.0,MN,53.0,HENNEPIN,613.0,MINNEAPOLIS-ST PAUL MN
87723,2012,6901,6901,M,224.0,51.0,VA,177.0,SPOTSYLVANIA,511.0,WASHINGTON DC (HAGERSTOWN MD)
87868,2012,9699,9699,F,761.0,48.0,TX,439.0,TARRANT,623.0,DALLAS-FT WORTH TX
87936,2012,4904,4904,D,750.0,48.0,TX,113.0,DALLAS,623.0,DALLAS-FT WORTH TX
87972,2012,6904,6904,M,864.0,4.0,AZ,15.0,MOHAVE,753.0,PHOENIX AZ
88126,2012,6901,6901,M,482.0,26.0,MI,163.0,WAYNE,505.0,DETROIT MI
88153,2012,843,843,F,49.0,23.0,ME,11.0,KENNEBEC,500.0,PORTLAND-AUBURN ME
88240,2012,4904,4904,D,717.0,5.0,AR,139.0,UNION,628.0,MONROE-EL DORADO LA-AR
88339,2012,4904,4904,D,852.0,4.0,AZ,13.0,MARICOPA,753.0,PHOENIX AZ
88362,2012,5851,5851,M,488.0,26.0,MI,155.0,SHIAWASSEE,513.0,FLINT-SAGINAW-BAY CITY MI
88375,2012,6904,6904,M,871.0,35.0,NM,1.0,BERNALILLO,790.0,ALBUQUERQUE-SANTA FE NM
88485,2012,4904,4904,D,201.0,51.0,VA,153.0,PRNC WILLIAM,511.0,WASHINGTON DC (HAGERSTOWN MD)
88529,2012,6901,6901,M,480.0,26.0,MI,125.0,OAKLAND,505.0,DETROIT MI
88932,2012,6901,6901,M,427.0,21.0,KY,93.0,HARDIN,529.0,LOUISVILLE KY
89145,2012,4904,4904,D,606.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
89181,2012,6904,6904,M,530.0,55.0,WI,131.0,WASHINGTON,617.0,MILWAUKEE WI
89335,2012,6901,6901,M,402.0,21.0,KY,111.0,JEFFERSON,529.0,LOUISVILLE KY
89548,2012,4904,4904,D,620.0,17.0,IL,119.0,MADISON,609.0,ST LOUIS MO
89631,2012,130,130,F,400.0,21.0,KY,29.0,BULLITT,529.0,LOUISVILLE KY
89729,2012,5851,5851,M,481.0,26.0,MI,163.0,WAYNE,505.0,DETROIT MI
89951,2012,4904,4904,D,604.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
89987,2012,6904,6904,M,465.0,18.0,IN,39.0,ELKHART,588.0,SOUTH BEND-ELKHART IN
90105,2012,869,21,F,851.0,4.0,AZ,21.0,PINAL,753.0,PHOENIX AZ
90141,2012,6901,6901,M,441.0,39.0,OH,35.0,CUYAHOGA,510.0,CLEVELAND OH
90354,2012,4904,4904,D,606.0,17.0,IL,31.0,COOK,602.0,CHICAGO IL
90390,2012,6904,6904,M,956.0,6.0,CA,5.0,AMADOR,862.0,SACRAMENTO-STOCKTON-MODESTO CA
90500,2012,4904,4904,D,366.0,1.0,AL,97.0,MOBILE,686.0,MOBILE-PENSACOLA (FT WALTON BEACH) AL-FL
90535,2012,5851,5851,M,446.0,39.0,OH,169.0,WAYNE,510.0,CLEVELAND OH
90793,2012,6904,6904,M,465.0,18.0,IN,99.0,MARSHALL,588.0,SOUTH BEND-ELKHART IN
90947,2012,6901,6901,M,442.0,39.0,OH,153.0,SUMMIT,510.0,CLEVELAND OH
91160,2012,4904,4904,D,537.0,55.0,WI,25.0,DANE,669.0,MADISON WI
91169,2012,4904,4904,D,773.0,48.0,TX,339.0,MONTGOMERY,618.0,HOUSTON TX
91196,2012,6904,6904,M,871.0,35.0,NM,43.0,SANDOVAL,790.0,ALBUQUERQUE-SANTA FE NM
91310,2012,4904,4904,D,210.0,24.0,MD,3.0,ANNE ARUNDEL,512.0,BALTIMORE MD
91341,2012,5851,5851,M,767.0,48.0,TX,309.0,MCLENNAN,625.0,WACO-TEMPLE-BRYAN TX
91563,2012,4904,4904,D,515.0,19.0,IA,155.0,POTTAWATTAMI,652.0,OMAHA NE
91599,2012,6904,6904,M,936.0,6.0,CA,19.0,FRESNO,866.0,FRESNO-VISALIA CA
91712,2012,827,868,F,956.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
91753,2012,6901,6901,M,379.0,47.0,TN,93.0,KNOX,557.0,KNOXVILLE TN
91772,2012,4904,4904,D,223.0,51.0,VA,13.0,ARLINGTON,511.0,WASHINGTON DC (HAGERSTOWN MD)
91961,2012,112,112,F,398.0,13.0,GA,273.0,TERRELL,525.0,ALBANY GA
91966,2012,4904,4904,D,601.0,17.0,IL,89.0,KANE,602.0,CHICAGO IL
92002,2012,6904,6904,M,206.0,24.0,MD,37.0,ST MARYS,511.0,WASHINGTON DC (HAGERSTOWN MD)
92125,2012,4904,4904,D,530.0,55.0,WI,133.0,WAUKESHA,617.0,MILWAUKEE WI
92156,2012,6901,6901,M,336.0,12.0,FL,57.0,HILLSBOROUGH,539.0,TAMPA-ST PETERSBURG (SARASOTA) FL
92212,2012,111,111,F,370.0,47.0,TN,187.0,WILLIAMSON,659.0,NASHVILLE TN
92238,2012,4901,4901,D,305.0,13.0,GA,291.0,UNION,524.0,ATLANTA GA
92369,2012,4904,4904,D,662.0,20.0,KS,91.0,JOHNSON,616.0,KANSAS CITY MO-KS
92518,2012,32,32,F,956.0,6.0,CA,67.0,SACRAMENTO,862.0,SACRAMENTO-STOCKTON-MODESTO CA
92559,2012,6901,6901,M,618.0,17.0,IL,19.0,CHAMPAIGN,648.0,CHAMPAIGN & SPRINGFIELD-DECATUR IL
92641,2012,4901,4901,D,87.0,34.0,NJ,29.0,OCEAN,501.0,NEW YORK NY
92772,2012,4904,4904,D,23.0,25.0,MA,23.0,PLYMOUTH,506.0,BOSTON (MANCHESTER) MA-NH
92808,2012,6904,6904,M,183.0,42.0,PA,89.0,MONROE,577.0,WILKES BARRE-SCRANTON PA
92962,2012,6901,6901,M,275.0,37.0,NC,191.0,WAYNE,560.0,RALEIGH-DURHAM (FAYETTEVILLE) NC
92999,2012,6901,6901,M,442.0,39.0,OH,133.0,PORTAGE,510.0,CLEVELAND OH
93175,2012,4904,4904,D,641.0,29.0,MO,95.0,JACKSON,616.0,KANSAS CITY MO-KS
93356,2012,5851,5851,M,334.0,12.0,FL,99.0,PALM BEACH,548.0,WEST PALM BEACH-FT PIERCE FL
93578,2012,4904,4904,D,641.0,29.0,MO,95.0,JACKSON,616.0,KANSAS CITY MO-KS
93768,2012,6901,6901,M,280.0,37.0,NC,119.0,MECKLENBURG,517.0,CHARLOTTE NC
93981,2012,4904,4904,D,973.0,41.0,OR,47.0,MARION,820.0,PORTLAND OR
94017,2012,6904,6904,M,614.0,17.0,IL,95.0,KNOX,682.0,DAVENPORT-ROCK ISLAND-MOLINE IA-IL
94127,2012,4904,4904,D,600.0,17.0,IL,111.0,MCHENRY,602.0,CHICAGO IL
94131,2012,4904,4904,D,981.0,53.0,WA,33.0,KING,819.0,SEATTLE-TACOMA WA
94162,2012,5851,5851,M,225.0,51.0,VA,159.0,RICHMOND,556.0,RICHMOND-PETERSBURG VA
94171,2012,6901,6901,M,301.0,13.0,GA,15.0,BARTOW,524.0,ATLANTA GA
94333,2012,5851,5851,M,313.0,13.0,GA,179.0,LIBERTY,507.0,SAVANNAH GA
94384,2012,4904,4904,D,445.0,39.0,OH,99.0,MAHONING,536.0,YOUNGSTOWN OH
94574,2012,6901,6901,M,300.0,13.0,GA,135.0,GWINNETT,524.0,ATLANTA GA
94823,2012,6904,6904,M,291.0,45.0,SC,75.0,ORANGEBURG,546.0,COLUMBIA SC
94968,2012,5851,5851,M,212.0,24.0,MD,510.0,BALTIMORE CT,512.0,BALTIMORE MD
95190,2012,4904,4904,D,631.0,29.0,MO,189.0,ST LOUIS,609.0,ST LOUIS MO
95588,2012,112,112,F,398.0,13.0,GA,253.0,SEMINOLE,530.0,TALLAHASSEE-THOMASVILLE FL-GA
95593,2012,4904,4904,D,851.0,4.0,AZ,21.0,PINAL,753.0,PHOENIX AZ
95752,2012,34,34,F,40.0,23.0,ME,31.0,YORK,500.0,PORTLAND-AUBURN ME
95774,2012,5851,5851,M,218.0,24.0,MD,39.0,SOMERSET,576.0,SALISBURY MD
96032,2012,6904,6904,M,327.0,12.0,FL,117.0,SEMINOLE,534.0,ORLANDO-DAYTONA BEACH-MELBOURNE FL
