,upc,dma_code,year,month
38993,7265523225,839.0,2016,2
39721,7265523225,656.0,2016,2
40449,7265523225,521.0,2016,2
41177,7265523225,868.0,2016,2
41905,7265523225,711.0,2016,2
42633,7265523225,528.0,2016,2
43361,7265523225,564.0,2016,2
44089,7265523225,746.0,2016,2
44817,7265523225,538.0,2016,2
45545,7265523225,705.0,2016,2
46273,7265523225,754.0,2016,2
47001,7265523225,548.0,2016,2
47729,7265523225,676.0,2016,2
48457,7265523225,766.0,2016,2
49185,7265523225,560.0,2016,2
49913,7265523225,509.0,2016,2
50641,7265523225,789.0,2016,2
51369,7265523225,576.0,2016,2
52097,7265523225,557.0,2016,2
52825,7265523225,802.0,2016,2
53553,7265523225,530.0,2016,2
54281,7265523225,537.0,2016,2
55009,7265523225,811.0,2016,2
55737,7265523225,618.0,2016,2
56465,7265523225,506.0,2016,2
57193,7265523225,821.0,2016,2
57921,7265523225,635.0,2016,2
58649,7265523225,514.0,2016,2
59377,7265523225,855.0,2016,2
60105,7265523225,686.0,2016,2
60833,7265523225,523.0,2016,2
61561,7265523225,881.0,2016,2
62289,7265523225,716.0,2016,2
63017,7265523225,532.0,2016,2
63745,7265523225,613.0,2016,2
64473,7265523225,751.0,2016,2
65201,7265523225,539.0,2016,2
65929,7265523225,755.0,2016,2
66657,7265523225,759.0,2016,2
67385,7265523225,549.0,2016,2
68113,7265523225,737.0,2016,2
68841,7265523225,767.0,2016,2
69569,7265523225,561.0,2016,2
70297,7265523225,669.0,2016,2
71025,7265523225,790.0,2016,2
71753,7265523225,577.0,2016,2
72481,7265523225,541.0,2016,2
73209,7265523225,803.0,2016,2
73937,7265523225,592.0,2016,2
74665,7265523225,500.0,2016,2
75393,7265523225,813.0,2016,2
76121,7265523225,622.0,2016,2
76849,7265523225,510.0,2016,2
77577,7265523225,825.0,2016,2
78305,7265523225,642.0,2016,2
79033,7265523225,517.0,2016,2
410,7265523225,866.0,2016,3
1138,7265523225,710.0,2016,3
1866,7265523225,526.0,2016,3
2594,7265523225,507.0,2016,3
3322,7265523225,740.0,2016,3
4050,7265523225,534.0,2016,3
4778,7265523225,658.0,2016,3
5506,7265523225,753.0,2016,3
6234,7265523225,544.0,2016,3
6962,7265523225,770.0,2016,3
7690,7265523225,764.0,2016,3
8418,7265523225,556.0,2016,3
9146,7265523225,611.0,2016,3
9874,7265523225,773.0,2016,3
10602,7265523225,571.0,2016,3
11330,7265523225,531.0,2016,3
12058,7265523225,801.0,2016,3
12786,7265523225,525.0,2016,3
13514,7265523225,573.0,2016,3
14242,7265523225,810.0,2016,3
14970,7265523225,606.0,2016,3
15698,7265523225,504.0,2016,3
16426,7265523225,820.0,2016,3
17154,7265523225,630.0,2016,3
17882,7265523225,512.0,2016,3
18610,7265523225,839.0,2016,3
19338,7265523225,656.0,2016,3
20066,7265523225,521.0,2016,3
20794,7265523225,868.0,2016,3
21522,7265523225,711.0,2016,3
22250,7265523225,528.0,2016,3
22978,7265523225,564.0,2016,3
23706,7265523225,746.0,2016,3
24434,7265523225,538.0,2016,3
25162,7265523225,705.0,2016,3
25890,7265523225,754.0,2016,3
26618,7265523225,548.0,2016,3
27346,7265523225,676.0,2016,3
28074,7265523225,766.0,2016,3
28802,7265523225,560.0,2016,3
29530,7265523225,509.0,2016,3
30258,7265523225,789.0,2016,3
30986,7265523225,576.0,2016,3
31714,7265523225,557.0,2016,3
32442,7265523225,802.0,2016,3
33170,7265523225,530.0,2016,3
33898,7265523225,537.0,2016,3
34626,7265523225,811.0,2016,3
35354,7265523225,618.0,2016,3
36082,7265523225,506.0,2016,3
36810,7265523225,821.0,2016,3
37538,7265523225,635.0,2016,3
38266,7265523225,514.0,2016,3
38994,7265523225,855.0,2016,3
39722,7265523225,686.0,2016,3
40450,7265523225,523.0,2016,3
41178,7265523225,881.0,2016,3
41906,7265523225,716.0,2016,3
42634,7265523225,532.0,2016,3
43362,7265523225,613.0,2016,3
44090,7265523225,751.0,2016,3
44818,7265523225,539.0,2016,3
45546,7265523225,755.0,2016,3
46274,7265523225,759.0,2016,3
47002,7265523225,549.0,2016,3
47730,7265523225,737.0,2016,3
48458,7265523225,767.0,2016,3
49186,7265523225,561.0,2016,3
49914,7265523225,669.0,2016,3
50642,7265523225,790.0,2016,3
51370,7265523225,577.0,2016,3
52098,7265523225,541.0,2016,3
52826,7265523225,803.0,2016,3
53554,7265523225,592.0,2016,3
54282,7265523225,500.0,2016,3
55010,7265523225,813.0,2016,3
55738,7265523225,622.0,2016,3
56466,7265523225,510.0,2016,3
57194,7265523225,825.0,2016,3
57922,7265523225,642.0,2016,3
58650,7265523225,517.0,2016,3
59378,7265523225,862.0,2016,3
60106,7265523225,698.0,2016,3
60834,7265523225,524.0,2016,3
61562,7265523225,503.0,2016,3
62290,7265523225,722.0,2016,3
63018,7265523225,533.0,2016,3
63746,7265523225,617.0,2016,3
64474,7265523225,752.0,2016,3
65202,7265523225,543.0,2016,3
65930,7265523225,757.0,2016,3
66658,7265523225,762.0,2016,3
67386,7265523225,555.0,2016,3
68114,7265523225,724.0,2016,3
68842,7265523225,771.0,2016,3
69570,7265523225,566.0,2016,3
70298,7265523225,758.0,2016,3
71026,7265523225,800.0,2016,3
71754,7265523225,522.0,2016,3
72482,7265523225,559.0,2016,3
73210,7265523225,807.0,2016,3
73938,7265523225,602.0,2016,3
74666,7265523225,501.0,2016,3
75394,7265523225,819.0,2016,3
76122,7265523225,623.0,2016,3
76850,7265523225,511.0,2016,3
77578,7265523225,828.0,2016,3
78306,7265523225,652.0,2016,3
79034,7265523225,518.0,2016,3
411,7265523225,868.0,2016,4
1139,7265523225,711.0,2016,4
1867,7265523225,528.0,2016,4
2595,7265523225,564.0,2016,4
3323,7265523225,746.0,2016,4
4051,7265523225,538.0,2016,4
4779,7265523225,705.0,2016,4
5507,7265523225,754.0,2016,4
6235,7265523225,548.0,2016,4
6963,7265523225,676.0,2016,4
7691,7265523225,766.0,2016,4
8419,7265523225,560.0,2016,4
9147,7265523225,509.0,2016,4
9875,7265523225,789.0,2016,4
10603,7265523225,576.0,2016,4
11331,7265523225,557.0,2016,4
12059,7265523225,802.0,2016,4
12787,7265523225,530.0,2016,4
13515,7265523225,537.0,2016,4
14243,7265523225,811.0,2016,4
14971,7265523225,618.0,2016,4
15699,7265523225,506.0,2016,4
16427,7265523225,821.0,2016,4
17155,7265523225,635.0,2016,4
17883,7265523225,514.0,2016,4
18611,7265523225,855.0,2016,4
19339,7265523225,686.0,2016,4
20067,7265523225,523.0,2016,4
20795,7265523225,881.0,2016,4
21523,7265523225,716.0,2016,4
22251,7265523225,532.0,2016,4
22979,7265523225,613.0,2016,4
23707,7265523225,751.0,2016,4
24435,7265523225,539.0,2016,4
25163,7265523225,755.0,2016,4
25891,7265523225,759.0,2016,4
26619,7265523225,549.0,2016,4
27347,7265523225,737.0,2016,4
28075,7265523225,767.0,2016,4
28803,7265523225,561.0,2016,4
29531,7265523225,669.0,2016,4
30259,7265523225,790.0,2016,4
30987,7265523225,577.0,2016,4
31715,7265523225,541.0,2016,4
32443,7265523225,803.0,2016,4
33171,7265523225,592.0,2016,4
33899,7265523225,500.0,2016,4
34627,7265523225,813.0,2016,4
35355,7265523225,622.0,2016,4
36083,7265523225,510.0,2016,4
36811,7265523225,825.0,2016,4
37539,7265523225,642.0,2016,4
38267,7265523225,517.0,2016,4
38995,7265523225,862.0,2016,4
39723,7265523225,698.0,2016,4
40451,7265523225,524.0,2016,4
41179,7265523225,503.0,2016,4
41907,7265523225,722.0,2016,4
42635,7265523225,533.0,2016,4
43363,7265523225,617.0,2016,4
44091,7265523225,752.0,2016,4
44819,7265523225,543.0,2016,4
45547,7265523225,757.0,2016,4
46275,7265523225,762.0,2016,4
47003,7265523225,555.0,2016,4
47731,7265523225,724.0,2016,4
48459,7265523225,771.0,2016,4
49187,7265523225,566.0,2016,4
49915,7265523225,758.0,2016,4
50643,7265523225,800.0,2016,4
51371,7265523225,522.0,2016,4
52099,7265523225,559.0,2016,4
52827,7265523225,807.0,2016,4
53555,7265523225,602.0,2016,4
54283,7265523225,501.0,2016,4
55011,7265523225,819.0,2016,4
55739,7265523225,623.0,2016,4
56467,7265523225,511.0,2016,4
57195,7265523225,828.0,2016,4
57923,7265523225,652.0,2016,4
58651,7265523225,518.0,2016,4
59379,7265523225,866.0,2016,4
60107,7265523225,710.0,2016,4
60835,7265523225,526.0,2016,4
61563,7265523225,507.0,2016,4
62291,7265523225,740.0,2016,4
63019,7265523225,534.0,2016,4
63747,7265523225,658.0,2016,4
64475,7265523225,753.0,2016,4
65203,7265523225,544.0,2016,4
65931,7265523225,770.0,2016,4
66659,7265523225,764.0,2016,4
67387,7265523225,556.0,2016,4
68115,7265523225,611.0,2016,4
68843,7265523225,773.0,2016,4
69571,7265523225,571.0,2016,4
70299,7265523225,531.0,2016,4
71027,7265523225,801.0,2016,4
71755,7265523225,525.0,2016,4
72483,7265523225,573.0,2016,4
73211,7265523225,810.0,2016,4
73939,7265523225,606.0,2016,4
74667,7265523225,504.0,2016,4
75395,7265523225,820.0,2016,4
76123,7265523225,630.0,2016,4
76851,7265523225,512.0,2016,4
77579,7265523225,839.0,2016,4
78307,7265523225,656.0,2016,4
79035,7265523225,521.0,2016,4
412,7265523225,881.0,2016,5
1140,7265523225,716.0,2016,5
1868,7265523225,532.0,2016,5
2596,7265523225,613.0,2016,5
3324,7265523225,751.0,2016,5
4052,7265523225,539.0,2016,5
4780,7265523225,755.0,2016,5
5508,7265523225,759.0,2016,5
6236,7265523225,549.0,2016,5
6964,7265523225,737.0,2016,5
7692,7265523225,767.0,2016,5
8420,7265523225,561.0,2016,5
9148,7265523225,669.0,2016,5
9876,7265523225,790.0,2016,5
10604,7265523225,577.0,2016,5
11332,7265523225,541.0,2016,5
12060,7265523225,803.0,2016,5
12788,7265523225,592.0,2016,5
13516,7265523225,500.0,2016,5
14244,7265523225,813.0,2016,5
14972,7265523225,622.0,2016,5
15700,7265523225,510.0,2016,5
16428,7265523225,825.0,2016,5
17156,7265523225,642.0,2016,5
17884,7265523225,517.0,2016,5
18612,7265523225,862.0,2016,5
19340,7265523225,698.0,2016,5
20068,7265523225,524.0,2016,5
20796,7265523225,503.0,2016,5
21524,7265523225,722.0,2016,5
22252,7265523225,533.0,2016,5
22980,7265523225,617.0,2016,5
23708,7265523225,752.0,2016,5
24436,7265523225,543.0,2016,5
25164,7265523225,757.0,2016,5
25892,7265523225,762.0,2016,5
26620,7265523225,555.0,2016,5
27348,7265523225,724.0,2016,5
28076,7265523225,771.0,2016,5
28804,7265523225,566.0,2016,5
29532,7265523225,758.0,2016,5
30260,7265523225,800.0,2016,5
30988,7265523225,522.0,2016,5
31716,7265523225,559.0,2016,5
32444,7265523225,807.0,2016,5
33172,7265523225,602.0,2016,5
33900,7265523225,501.0,2016,5
34628,7265523225,819.0,2016,5
35356,7265523225,623.0,2016,5
36084,7265523225,511.0,2016,5
36812,7265523225,828.0,2016,5
37540,7265523225,652.0,2016,5
38268,7265523225,518.0,2016,5
38996,7265523225,866.0,2016,5
39724,7265523225,710.0,2016,5
40452,7265523225,526.0,2016,5
41180,7265523225,507.0,2016,5
41908,7265523225,740.0,2016,5
42636,7265523225,534.0,2016,5
43364,7265523225,658.0,2016,5
44092,7265523225,753.0,2016,5
44820,7265523225,544.0,2016,5
45548,7265523225,770.0,2016,5
46276,7265523225,764.0,2016,5
47004,7265523225,556.0,2016,5
47732,7265523225,611.0,2016,5
48460,7265523225,773.0,2016,5
49188,7265523225,571.0,2016,5
49916,7265523225,531.0,2016,5
50644,7265523225,801.0,2016,5
51372,7265523225,525.0,2016,5
52100,7265523225,573.0,2016,5
52828,7265523225,810.0,2016,5
53556,7265523225,606.0,2016,5
54284,7265523225,504.0,2016,5
55012,7265523225,820.0,2016,5
55740,7265523225,630.0,2016,5
56468,7265523225,512.0,2016,5
57196,7265523225,839.0,2016,5
57924,7265523225,656.0,2016,5
58652,7265523225,521.0,2016,5
59380,7265523225,868.0,2016,5
60108,7265523225,711.0,2016,5
60836,7265523225,528.0,2016,5
61564,7265523225,564.0,2016,5
62292,7265523225,746.0,2016,5
63020,7265523225,538.0,2016,5
63748,7265523225,705.0,2016,5
64476,7265523225,754.0,2016,5
65204,7265523225,548.0,2016,5
65932,7265523225,676.0,2016,5
66660,7265523225,766.0,2016,5
67388,7265523225,560.0,2016,5
68116,7265523225,509.0,2016,5
68844,7265523225,789.0,2016,5
69572,7265523225,576.0,2016,5
70300,7265523225,557.0,2016,5
71028,7265523225,802.0,2016,5
71756,7265523225,530.0,2016,5
72484,7265523225,537.0,2016,5
73212,7265523225,811.0,2016,5
73940,7265523225,618.0,2016,5
74668,7265523225,506.0,2016,5
75396,7265523225,821.0,2016,5
76124,7265523225,635.0,2016,5
76852,7265523225,514.0,2016,5
77580,7265523225,855.0,2016,5
78308,7265523225,686.0,2016,5
79036,7265523225,523.0,2016,5
413,7265523225,503.0,2016,6
1141,7265523225,722.0,2016,6
1869,7265523225,533.0,2016,6
2597,7265523225,617.0,2016,6
3325,7265523225,752.0,2016,6
4053,7265523225,543.0,2016,6
4781,7265523225,757.0,2016,6
5509,7265523225,762.0,2016,6
6237,7265523225,555.0,2016,6
6965,7265523225,724.0,2016,6
7693,7265523225,771.0,2016,6
8421,7265523225,566.0,2016,6
9149,7265523225,758.0,2016,6
9877,7265523225,800.0,2016,6
10605,7265523225,522.0,2016,6
11333,7265523225,559.0,2016,6
12061,7265523225,807.0,2016,6
12789,7265523225,602.0,2016,6
13517,7265523225,501.0,2016,6
14245,7265523225,819.0,2016,6
14973,7265523225,623.0,2016,6
15701,7265523225,511.0,2016,6
16429,7265523225,828.0,2016,6
17157,7265523225,652.0,2016,6
17885,7265523225,518.0,2016,6
18613,7265523225,866.0,2016,6
19341,7265523225,710.0,2016,6
20069,7265523225,526.0,2016,6
20797,7265523225,507.0,2016,6
21525,7265523225,740.0,2016,6
22253,7265523225,534.0,2016,6
22981,7265523225,658.0,2016,6
23709,7265523225,753.0,2016,6
24437,7265523225,544.0,2016,6
25165,7265523225,770.0,2016,6
25893,7265523225,764.0,2016,6
26621,7265523225,556.0,2016,6
27349,7265523225,611.0,2016,6
28077,7265523225,773.0,2016,6
28805,7265523225,571.0,2016,6
29533,7265523225,531.0,2016,6
30261,7265523225,801.0,2016,6
30989,7265523225,525.0,2016,6
31717,7265523225,573.0,2016,6
32445,7265523225,810.0,2016,6
33173,7265523225,606.0,2016,6
33901,7265523225,504.0,2016,6
34629,7265523225,820.0,2016,6
35357,7265523225,630.0,2016,6
36085,7265523225,512.0,2016,6
36813,7265523225,839.0,2016,6
37541,7265523225,656.0,2016,6
38269,7265523225,521.0,2016,6
38997,7265523225,868.0,2016,6
39725,7265523225,711.0,2016,6
40453,7265523225,528.0,2016,6
41181,7265523225,564.0,2016,6
41909,7265523225,746.0,2016,6
42637,7265523225,538.0,2016,6
43365,7265523225,705.0,2016,6
44093,7265523225,754.0,2016,6
44821,7265523225,548.0,2016,6
45549,7265523225,676.0,2016,6
46277,7265523225,766.0,2016,6
47005,7265523225,560.0,2016,6
47733,7265523225,509.0,2016,6
48461,7265523225,789.0,2016,6
49189,7265523225,576.0,2016,6
49917,7265523225,557.0,2016,6
50645,7265523225,802.0,2016,6
51373,7265523225,530.0,2016,6
52101,7265523225,537.0,2016,6
52829,7265523225,811.0,2016,6
53557,7265523225,618.0,2016,6
54285,7265523225,506.0,2016,6
55013,7265523225,821.0,2016,6
55741,7265523225,635.0,2016,6
56469,7265523225,514.0,2016,6
57197,7265523225,855.0,2016,6
57925,7265523225,686.0,2016,6
58653,7265523225,523.0,2016,6
59381,7265523225,881.0,2016,6
60109,7265523225,716.0,2016,6
60837,7265523225,532.0,2016,6
61565,7265523225,613.0,2016,6
62293,7265523225,751.0,2016,6
63021,7265523225,539.0,2016,6
63749,7265523225,755.0,2016,6
64477,7265523225,759.0,2016,6
65205,7265523225,549.0,2016,6
65933,7265523225,737.0,2016,6
66661,7265523225,767.0,2016,6
67389,7265523225,561.0,2016,6
68117,7265523225,669.0,2016,6
68845,7265523225,790.0,2016,6
69573,7265523225,577.0,2016,6
70301,7265523225,541.0,2016,6
71029,7265523225,803.0,2016,6
71757,7265523225,592.0,2016,6
72485,7265523225,500.0,2016,6
73213,7265523225,813.0,2016,6
73941,7265523225,622.0,2016,6
74669,7265523225,510.0,2016,6
75397,7265523225,825.0,2016,6
76125,7265523225,642.0,2016,6
76853,7265523225,517.0,2016,6
77581,7265523225,862.0,2016,6
78309,7265523225,698.0,2016,6
79037,7265523225,524.0,2016,6
414,7265523225,507.0,2016,7
1142,7265523225,740.0,2016,7
1870,7265523225,534.0,2016,7
2598,7265523225,658.0,2016,7
3326,7265523225,753.0,2016,7
4054,7265523225,544.0,2016,7
4782,7265523225,770.0,2016,7
5510,7265523225,764.0,2016,7
6238,7265523225,556.0,2016,7
6966,7265523225,611.0,2016,7
7694,7265523225,773.0,2016,7
8422,7265523225,571.0,2016,7
9150,7265523225,531.0,2016,7
9878,7265523225,801.0,2016,7
10606,7265523225,525.0,2016,7
11334,7265523225,573.0,2016,7
12062,7265523225,810.0,2016,7
12790,7265523225,606.0,2016,7
13518,7265523225,504.0,2016,7
14246,7265523225,820.0,2016,7
14974,7265523225,630.0,2016,7
15702,7265523225,512.0,2016,7
16430,7265523225,839.0,2016,7
17158,7265523225,656.0,2016,7
17886,7265523225,521.0,2016,7
18614,7265523225,868.0,2016,7
19342,7265523225,711.0,2016,7
20070,7265523225,528.0,2016,7
20798,7265523225,564.0,2016,7
21526,7265523225,746.0,2016,7
22254,7265523225,538.0,2016,7
22982,7265523225,705.0,2016,7
23710,7265523225,754.0,2016,7
24438,7265523225,548.0,2016,7
25166,7265523225,676.0,2016,7
25894,7265523225,766.0,2016,7
26622,7265523225,560.0,2016,7
27350,7265523225,509.0,2016,7
28078,7265523225,789.0,2016,7
28806,7265523225,576.0,2016,7
29534,7265523225,557.0,2016,7
30262,7265523225,802.0,2016,7
30990,7265523225,530.0,2016,7
31718,7265523225,537.0,2016,7
32446,7265523225,811.0,2016,7
33174,7265523225,618.0,2016,7
33902,7265523225,506.0,2016,7
34630,7265523225,821.0,2016,7
35358,7265523225,635.0,2016,7
36086,7265523225,514.0,2016,7
36814,7265523225,855.0,2016,7
37542,7265523225,686.0,2016,7
38270,7265523225,523.0,2016,7
38998,7265523225,881.0,2016,7
39726,7265523225,716.0,2016,7
40454,7265523225,532.0,2016,7
41182,7265523225,613.0,2016,7
41910,7265523225,751.0,2016,7
42638,7265523225,539.0,2016,7
43366,7265523225,755.0,2016,7
44094,7265523225,759.0,2016,7
44822,7265523225,549.0,2016,7
45550,7265523225,737.0,2016,7
46278,7265523225,767.0,2016,7
47006,7265523225,561.0,2016,7
47734,7265523225,669.0,2016,7
48462,7265523225,790.0,2016,7
49190,7265523225,577.0,2016,7
49918,7265523225,541.0,2016,7
50646,7265523225,803.0,2016,7
51374,7265523225,592.0,2016,7
52102,7265523225,500.0,2016,7
52830,7265523225,813.0,2016,7
53558,7265523225,622.0,2016,7
54286,7265523225,510.0,2016,7
55014,7265523225,825.0,2016,7
55742,7265523225,642.0,2016,7
56470,7265523225,517.0,2016,7
57198,7265523225,862.0,2016,7
57926,7265523225,698.0,2016,7
58654,7265523225,524.0,2016,7
59382,7265523225,503.0,2016,7
60110,7265523225,722.0,2016,7
60838,7265523225,533.0,2016,7
61566,7265523225,617.0,2016,7
62294,7265523225,752.0,2016,7
63022,7265523225,543.0,2016,7
63750,7265523225,757.0,2016,7
64478,7265523225,762.0,2016,7
65206,7265523225,555.0,2016,7
65934,7265523225,724.0,2016,7
66662,7265523225,771.0,2016,7
67390,7265523225,566.0,2016,7
68118,7265523225,758.0,2016,7
68846,7265523225,800.0,2016,7
69574,7265523225,522.0,2016,7
70302,7265523225,559.0,2016,7
71030,7265523225,807.0,2016,7
71758,7265523225,602.0,2016,7
72486,7265523225,501.0,2016,7
73214,7265523225,819.0,2016,7
73942,7265523225,623.0,2016,7
74670,7265523225,511.0,2016,7
75398,7265523225,828.0,2016,7
76126,7265523225,652.0,2016,7
76854,7265523225,518.0,2016,7
77582,7265523225,866.0,2016,7
78310,7265523225,710.0,2016,7
79038,7265523225,526.0,2016,7
415,7265523225,564.0,2016,8
1143,7265523225,746.0,2016,8
1871,7265523225,538.0,2016,8
2599,7265523225,705.0,2016,8
3327,7265523225,754.0,2016,8
4055,7265523225,548.0,2016,8
4783,7265523225,676.0,2016,8
5511,7265523225,766.0,2016,8
6239,7265523225,560.0,2016,8
6967,7265523225,509.0,2016,8
7695,7265523225,789.0,2016,8
8423,7265523225,576.0,2016,8
9151,7265523225,557.0,2016,8
9879,7265523225,802.0,2016,8
10607,7265523225,530.0,2016,8
11335,7265523225,537.0,2016,8
12063,7265523225,811.0,2016,8
12791,7265523225,618.0,2016,8
13519,7265523225,506.0,2016,8
14247,7265523225,821.0,2016,8
14975,7265523225,635.0,2016,8
15703,7265523225,514.0,2016,8
16431,7265523225,855.0,2016,8
17159,7265523225,686.0,2016,8
17887,7265523225,523.0,2016,8
18615,7265523225,881.0,2016,8
19343,7265523225,716.0,2016,8
20071,7265523225,532.0,2016,8
20799,7265523225,613.0,2016,8
21527,7265523225,751.0,2016,8
22255,7265523225,539.0,2016,8
22983,7265523225,755.0,2016,8
23711,7265523225,759.0,2016,8
24439,7265523225,549.0,2016,8
25167,7265523225,737.0,2016,8
25895,7265523225,767.0,2016,8
26623,7265523225,561.0,2016,8
27351,7265523225,669.0,2016,8
28079,7265523225,790.0,2016,8
28807,7265523225,577.0,2016,8
29535,7265523225,541.0,2016,8
30263,7265523225,803.0,2016,8
30991,7265523225,592.0,2016,8
31719,7265523225,500.0,2016,8
32447,7265523225,813.0,2016,8
33175,7265523225,622.0,2016,8
33903,7265523225,510.0,2016,8
34631,7265523225,825.0,2016,8
35359,7265523225,642.0,2016,8
36087,7265523225,517.0,2016,8
36815,7265523225,862.0,2016,8
37543,7265523225,698.0,2016,8
38271,7265523225,524.0,2016,8
38999,7265523225,503.0,2016,8
39727,7265523225,722.0,2016,8
40455,7265523225,533.0,2016,8
41183,7265523225,617.0,2016,8
41911,7265523225,752.0,2016,8
42639,7265523225,543.0,2016,8
43367,7265523225,757.0,2016,8
44095,7265523225,762.0,2016,8
44823,7265523225,555.0,2016,8
45551,7265523225,724.0,2016,8
46279,7265523225,771.0,2016,8
47007,7265523225,566.0,2016,8
47735,7265523225,758.0,2016,8
48463,7265523225,800.0,2016,8
49191,7265523225,522.0,2016,8
49919,7265523225,559.0,2016,8
50647,7265523225,807.0,2016,8
51375,7265523225,602.0,2016,8
52103,7265523225,501.0,2016,8
52831,7265523225,819.0,2016,8
53559,7265523225,623.0,2016,8
54287,7265523225,511.0,2016,8
55015,7265523225,828.0,2016,8
55743,7265523225,652.0,2016,8
56471,7265523225,518.0,2016,8
57199,7265523225,866.0,2016,8
57927,7265523225,710.0,2016,8
58655,7265523225,526.0,2016,8
59383,7265523225,507.0,2016,8
60111,7265523225,740.0,2016,8
60839,7265523225,534.0,2016,8
61567,7265523225,658.0,2016,8
62295,7265523225,753.0,2016,8
63023,7265523225,544.0,2016,8
63751,7265523225,770.0,2016,8
64479,7265523225,764.0,2016,8
65207,7265523225,556.0,2016,8
65935,7265523225,611.0,2016,8
66663,7265523225,773.0,2016,8
67391,7265523225,571.0,2016,8
68119,7265523225,531.0,2016,8
68847,7265523225,801.0,2016,8
69575,7265523225,525.0,2016,8
70303,7265523225,573.0,2016,8
71031,7265523225,810.0,2016,8
71759,7265523225,606.0,2016,8
72487,7265523225,504.0,2016,8
73215,7265523225,820.0,2016,8
73943,7265523225,630.0,2016,8
74671,7265523225,512.0,2016,8
75399,7265523225,839.0,2016,8
76127,7265523225,656.0,2016,8
76855,7265523225,521.0,2016,8
77583,7265523225,868.0,2016,8
78311,7265523225,711.0,2016,8
79039,7265523225,528.0,2016,8
416,7590166500,613.0,2012,5
1144,7590166500,751.0,2012,5
1872,7590166500,539.0,2012,5
2600,7590166500,755.0,2012,5
3328,7590166500,759.0,2012,5
4056,7590166500,549.0,2012,5
4784,7590166500,737.0,2012,5
5512,7590166500,767.0,2012,5
6240,7590166500,561.0,2012,5
6968,7590166500,669.0,2012,5
7696,7590166500,790.0,2012,5
8424,7590166500,577.0,2012,5
9152,7590166500,541.0,2012,5
9880,7590166500,803.0,2012,5
10608,7590166500,592.0,2012,5
11336,7590166500,500.0,2012,5
12064,7590166500,813.0,2012,5
12792,7590166500,622.0,2012,5
13520,7590166500,510.0,2012,5
14248,7590166500,825.0,2012,5
14976,7590166500,642.0,2012,5
15704,7590166500,517.0,2012,5
16432,7590166500,862.0,2012,5
17160,7590166500,698.0,2012,5
17888,7590166500,524.0,2012,5
18616,7590166500,503.0,2012,5
19344,7590166500,722.0,2012,5
20072,7590166500,533.0,2012,5
20800,7590166500,617.0,2012,5
21528,7590166500,752.0,2012,5
22256,7590166500,543.0,2012,5
22984,7590166500,757.0,2012,5
23712,7590166500,762.0,2012,5
24440,7590166500,555.0,2012,5
25168,7590166500,724.0,2012,5
25896,7590166500,771.0,2012,5
26624,7590166500,566.0,2012,5
27352,7590166500,758.0,2012,5
28080,7590166500,800.0,2012,5
28808,7590166500,522.0,2012,5
29536,7590166500,559.0,2012,5
30264,7590166500,807.0,2012,5
30992,7590166500,602.0,2012,5
31720,7590166500,501.0,2012,5
32448,7590166500,819.0,2012,5
33176,7590166500,623.0,2012,5
33904,7590166500,511.0,2012,5
34632,7590166500,828.0,2012,5
35360,7590166500,652.0,2012,5
36088,7590166500,518.0,2012,5
36816,7590166500,866.0,2012,5
37544,7590166500,710.0,2012,5
38272,7590166500,526.0,2012,5
39000,7590166500,507.0,2012,5
39728,7590166500,740.0,2012,5
40456,7590166500,534.0,2012,5
41184,7590166500,658.0,2012,5
41912,7590166500,753.0,2012,5
42640,7590166500,544.0,2012,5
43368,7590166500,770.0,2012,5
44096,7590166500,764.0,2012,5
44824,7590166500,556.0,2012,5
45552,7590166500,611.0,2012,5
46280,7590166500,773.0,2012,5
47008,7590166500,571.0,2012,5
47736,7590166500,531.0,2012,5
48464,7590166500,801.0,2012,5
49192,7590166500,525.0,2012,5
49920,7590166500,573.0,2012,5
50648,7590166500,810.0,2012,5
51376,7590166500,606.0,2012,5
52104,7590166500,504.0,2012,5
52832,7590166500,820.0,2012,5
53560,7590166500,630.0,2012,5
54288,7590166500,512.0,2012,5
55016,7590166500,839.0,2012,5
55744,7590166500,656.0,2012,5
56472,7590166500,521.0,2012,5
57200,7590166500,868.0,2012,5
57928,7590166500,711.0,2012,5
58656,7590166500,528.0,2012,5
59384,7590166500,564.0,2012,5
60112,7590166500,746.0,2012,5
60840,7590166500,538.0,2012,5
61568,7590166500,705.0,2012,5
62296,7590166500,754.0,2012,5
63024,7590166500,548.0,2012,5
63752,7590166500,676.0,2012,5
64480,7590166500,766.0,2012,5
65208,7590166500,560.0,2012,5
65936,7590166500,509.0,2012,5
66664,7590166500,789.0,2012,5
67392,7590166500,576.0,2012,5
68120,7590166500,557.0,2012,5
68848,7590166500,802.0,2012,5
69576,7590166500,530.0,2012,5
70304,7590166500,537.0,2012,5
71032,7590166500,811.0,2012,5
71760,7590166500,618.0,2012,5
72488,7590166500,506.0,2012,5
73216,7590166500,821.0,2012,5
73944,7590166500,635.0,2012,5
74672,7590166500,514.0,2012,5
75400,7590166500,855.0,2012,5
76128,7590166500,686.0,2012,5
76856,7590166500,523.0,2012,5
77584,7590166500,881.0,2012,5
78312,7590166500,716.0,2012,5
79040,7590166500,532.0,2012,5
417,7590166500,617.0,2012,6
1145,7590166500,752.0,2012,6
1873,7590166500,543.0,2012,6
2601,7590166500,757.0,2012,6
