,upc,dma_code,year,month,prices,shares,sales,volume
2256,2150000066,518,2006,5,12.607191979296609,0.13782715119563171,784.8670654814838,62.255502
2257,2150000066,519,2006,5,13.560613880663734,0.1895375284306293,288.32746740740737,21.262125
2258,2150000066,520,2006,5,13.308598643346153,0.1989978525411596,314.66162577777783,23.643483
2259,2150000066,521,2006,5,18.750167791696487,0.04166666666666666,239.2010468148148,12.757275
2260,2150000066,522,2006,5,18.87536535584977,0.578616352201258,221.5343684444445,11.736692999999999
2261,2150000066,523,2006,5,18.57785768238745,0.046388336646785946,221.20265007407397,11.90679
2262,2150000066,524,2006,5,15.569170994547939,0.2074074074074074,1112.2730970370408,71.44074
2263,2150000066,525,2006,5,18.87030023770912,0.2278481012658228,86.66409940740739,4.592619
2264,2150000066,526,2006,5,16.922458405541587,0.01739130434782609,8.635378222222222,0.5102909999999999
2265,2150000066,527,2006,5,18.06699210751132,0.29314420803782504,762.1390068148157,42.184056
2266,2150000066,528,2006,5,20.10426022019421,0.0675847250708077,591.6036626666668,29.426781
2267,2150000066,529,2006,5,20.69698444395237,0.26817752596789424,499.9102847407412,24.153774
2268,2150000066,530,2006,5,20.98115853075223,0.3421828908554573,206.992263111111,9.865625999999999
2269,2150000066,531,2006,5,13.916318024950161,0.07954545454545454,99.4192057777778,7.144074000000001
2270,2150000066,532,2006,5,16.922458405541587,0.0767888307155323,63.32610696296295,3.7421339999999996
2271,2150000066,533,2006,5,23.842422809294646,0.019033674963396776,52.7218197037037,2.211261
2272,2150000066,534,2006,5,19.146379947399357,0.1801137236821884,954.2253444444467,49.838421000000004
2273,2150000066,535,2006,5,18.695341847825446,0.325,454.74308340740777,24.323871
2274,2150000066,536,2006,5,18.180633751678506,0.4976525821596243,163.90097674074067,9.015141
2275,2150000066,537,2006,5,16.678940596611863,0.09444021325209444,175.89634103703705,10.546014
2276,2150000066,539,2006,5,16.892481744610222,0.43261553351076704,1284.3921288888953,76.03335899999999
2277,2150000066,541,2006,5,20.03794021502348,0.2333333333333333,286.3050554074073,14.288148000000001
2278,2150000066,542,2006,5,18.809721424746975,0.30339321357285426,243.16026607407414,12.927372
2279,2150000066,544,2006,5,13.006001358785891,0.1466992665036675,1261.0006334814802,96.95529
2280,2150000066,545,2006,5,12.590740428127338,0.0667302192564347,299.83060444444465,23.81358
2281,2150000066,546,2006,5,13.485491606338304,0.15287811698904685,376.1900331851855,27.895908000000002
2282,2150000066,547,2006,5,18.73807532864751,0.29508196721311475,229.48490874074082,12.246984
2283,2150000066,548,2006,5,19.942079236270185,0.12326656394453005,474.8922992592589,23.81358
2284,2150000066,550,2006,5,12.635884261144865,0.07011822258459029,184.8420364444444,14.628342000000002
2285,2150000066,551,2006,5,18.809721424746975,0.16352201257861634,41.593203407407415,2.211261
2286,2150000066,554,2006,5,18.784557917824237,0.3703703703703703,79.87992370370372,4.252425
2287,2150000066,556,2006,5,12.810826314473916,0.09038901601830664,516.4427002962974,40.312989
2288,2150000066,557,2006,5,14.810659478410232,0.1918819188191882,327.5023368888889,22.11261
2289,2150000066,559,2006,5,17.866089915144283,0.16455696202531644,79.0131757037037,4.422522
2290,2150000066,560,2006,5,12.95381388515546,0.12001371585324035,1156.787562222226,89.30092499999998
2291,2150000066,561,2006,5,19.416050926113265,0.1807068828062716,1122.88808488889,57.832980000000006
2292,2150000066,563,2006,5,18.05481621706482,0.13333333333333333,6.142140148148147,0.340194
2293,2150000066,564,2006,5,21.31397427715411,0.2708333333333333,188.5230402962963,8.845044
2294,2150000066,566,2006,5,11.819858390652962,0.0703125,54.28410622222221,4.592619
2295,2150000066,567,2006,5,13.578590306233187,0.3576631024329769,1332.6839032592627,98.145969
2296,2150000066,569,2006,5,12.863828256712813,0.07858048162230671,67.83105644444447,5.273007
2297,2150000066,570,2006,5,13.137505499621394,0.1629896443043674,404.47169940740713,30.787557
2298,2150000066,571,2006,5,20.17033228579062,0.3242467718794835,387.69317022222236,19.220961
2299,2150000066,573,2006,5,14.42738120945845,0.10661859387071852,507.9892321481475,35.210079
2300,2150000066,574,2006,5,18.180633751678513,0.24691358024691354,61.84942518518518,3.40194
2301,2150000066,575,2006,5,13.581627908630347,0.16885658372938214,348.83931851851867,25.684647000000002
2302,2150000066,576,2006,5,13.109043310977494,0.09345794392523364,122.63949170370363,9.355335
2303,2150000066,581,2006,5,18.05481621706481,0.25396825396825395,49.13712118518517,2.721552
2304,2150000066,582,2006,5,18.05481621706481,0.2698412698412699,52.20819125925925,2.891649
2305,2150000066,584,2006,5,13.944776753017544,0.2620087336244541,142.3178814814815,10.20582
2306,2150000066,588,2006,5,18.05481621706482,0.2185430463576159,101.34531244444445,5.613201
2307,2150000066,592,2006,5,17.53830212759808,0.12140575079872205,56.68103896296297,3.231843
2308,2150000066,596,2006,5,18.809721424746968,0.19047619047619047,6.3989543703703715,0.340194
2309,2150000066,597,2006,5,20.696984443952356,0.30769230769230776,21.122969777777783,1.0205819999999999
2310,2150000066,598,2006,5,19.438809097815433,0.13675213675213674,52.90372977777778,2.721552
2311,2150000066,602,2006,5,18.396020168916234,0.3284313725490196,6918.457440148113,376.084467
2312,2150000066,603,2006,5,18.809721424746968,0.08108108108108109,9.598431555555557,0.5102909999999999
2313,2150000066,604,2006,5,18.809721424746975,0.13402061855670105,41.593203407407415,2.211261
2314,2150000066,605,2006,5,18.809721424746975,0.11555555555555555,41.59320340740742,2.211261
2315,2150000066,606,2006,5,18.809721424746975,0.20942408376963345,31.994771851851848,1.70097
2316,2150000066,609,2006,5,18.05481621706481,0.06812652068126522,42.994981037037036,2.381358
2317,2150000066,610,2006,5,18.082775669201187,0.4067796610169491,110.72973214814812,6.123492
2318,2150000066,612,2006,5,18.87782449394152,0.07836089144500359,350.00568311111084,18.540573000000002
2319,2150000066,613,2006,5,23.21211360676391,0.12178539757611588,406.6760214814813,17.519991
2320,2150000066,616,2006,5,18.809721424746968,0.005617977528089888,6.3989543703703715,0.340194
2321,2150000066,618,2006,5,16.545390800276525,0.4217318363659827,2299.300533925937,138.969249
2322,2150000066,619,2006,5,18.809721424746968,0.035502958579881665,9.598431555555557,0.5102909999999999
2323,2150000066,622,2006,5,16.922458405541605,0.5374592833876223,949.8916044444453,56.13201
2324,2150000066,623,2006,5,17.78060185998663,0.41894828335506296,2915.5476613333317,163.973508
2325,2150000066,625,2006,5,17.315638201209367,0.1927710843373494,70.68811466666666,4.0823279999999995
2326,2150000066,627,2006,5,19.75335293434966,0.05755395683453236,13.439944296296293,0.680388
2327,2150000066,628,2006,5,18.479001048048122,0.4160475482912332,220.0255848888889,11.90679
2328,2150000066,630,2006,5,18.727204729967877,0.5375218150087261,245.2789834074076,13.097469
2329,2150000066,632,2006,5,20.04992283736766,0.2413793103448276,119.36511037037043,5.953395
2330,2150000066,635,2006,5,18.41429488738966,0.0821917808219178,65.7765426666667,3.5720370000000004
2331,2150000066,639,2006,5,18.68390389013328,0.16091954022988506,22.246532000000002,1.190679
2332,2150000066,640,2006,5,18.564622331343685,0.15762538382804506,243.14956548148163,13.097469
2333,2150000066,642,2006,5,16.8951427565794,0.18203592814371256,218.4097954074074,12.927372
2334,2150000066,643,2006,5,16.922458405541587,0.1848184818481848,80.59686340740741,4.762716
2335,2150000066,644,2006,5,17.36008461289356,0.2513661202185792,135.83332237037038,7.824462
2336,2150000066,647,2006,5,18.809721424746975,0.37681159420289856,41.593203407407415,2.211261
2337,2150000066,648,2006,5,18.054816217064825,0.2298850574712643,61.421401481481496,3.40194
2338,2150000066,649,2006,5,19.43880909781543,0.38461538461538464,49.59724666666666,2.551455
2339,2150000066,652,2006,5,18.809721424746968,0.09671848013816924,89.5853611851852,4.762716
2340,2150000066,656,2006,5,18.809721424746968,0.5082872928176796,220.76392577777776,11.736692999999999
2341,2150000066,657,2006,5,16.293370732473125,0.037383177570093455,22.17162785185185,1.360776
2342,2150000066,659,2006,5,16.35865341552741,0.1387434554973822,589.9022684444448,36.060564
2343,2150000066,662,2006,5,18.715358273786702,0.11627906976744187,31.83426296296297,1.70097
2344,2150000066,673,2006,5,18.809721424746968,0.26666666666666666,25.595817481481486,1.360776
2345,2150000066,675,2006,5,18.054816217064825,0.3072625698324022,168.90885407407416,9.355335
2346,2150000066,678,2006,5,18.80972142474696,0.07391304347826087,108.78222429629623,5.783298
2347,2150000066,679,2006,5,20.696984443952356,0.003252032520325204,3.520494962962963,0.170097
2348,2150000066,682,2006,5,18.05481621706482,0.006688963210702341,3.0710700740740733,0.170097
2349,2150000066,686,2006,5,18.809721424746986,0.4871794871794871,547.1105986666671,29.086587
2350,2150000066,691,2006,5,18.809721424746975,0.4000000000000001,76.78745244444447,4.0823279999999995
2351,2150000066,692,2006,5,16.922458405541587,0.2708333333333333,37.419972296296294,2.211261
2352,2150000066,693,2006,5,18.867676745809188,0.3027413587604291,407.585571851852,21.602319
2353,2150000066,698,2006,5,18.809721424746975,0.44049733570159855,198.36758548148154,10.546014
2354,2150000066,709,2006,5,18.674779717775785,0.27946666666666664,416.1246447407405,22.282707000000002
2355,2150000066,710,2006,5,17.9415804359125,0.21505376344086025,30.518090074074077,1.70097
2356,2150000066,711,2006,5,18.568571150070728,0.4324324324324325,75.80299792592594,4.0823279999999995
2357,2150000066,716,2006,5,16.922458405541587,0.10566037735849056,120.89529511111107,7.144074000000001
2358,2150000066,717,2006,5,18.05481621706482,0.027027027027027025,3.0710700740740733,0.170097
2359,2150000066,718,2006,5,18.96378371202904,0.2493638676844784,158.05845318518516,8.334753
2360,2150000066,724,2006,5,16.922458405541587,0.10810810810810813,17.270756444444444,1.0205819999999999
2361,2150000066,734,2006,5,18.809721424746968,0.0606060606060606,3.1994771851851853,0.170097
2362,2150000066,736,2006,5,16.60791456900736,0.06611570247933886,11.299825777777777,0.680388
2363,2150000066,746,2006,5,16.922458405541587,0.5196078431372549,152.5583485925926,9.015141
2364,2150000066,751,2006,5,21.813171349772922,0.21377115094655724,1183.6032472592613,54.260943000000005
2365,2150000066,752,2006,5,21.955159790089272,0.14111261872455902,194.19435437037038,8.845044
2366,2150000066,753,2006,5,20.23223708997207,0.16145124716553289,1225.1536482963008,60.554531999999995
2367,2150000066,755,2006,5,21.955159790089272,0.013215859030837005,11.203520444444445,0.5102909999999999
2368,2150000066,758,2006,5,21.955159790089272,0.006111535523300229,7.4690136296296314,0.340194
2369,2150000066,759,2006,5,21.955159790089272,0.009174311926605505,3.7345068148148153,0.170097
2370,2150000066,760,2006,5,21.955159790089272,0.022556390977443608,11.203520444444445,0.5102909999999999
2371,2150000066,762,2006,5,21.955159790089272,0.025477707006369428,29.87605451851852,1.360776
2372,2150000066,767,2006,5,21.955159790089283,0.04130808950086059,22.40704088888889,1.0205819999999999
2373,2150000066,770,2006,5,21.955159790089287,0.19370943584623065,362.24716103703736,16.499409
2374,2150000066,771,2006,5,20.06789677088389,0.07407407407407407,34.13489037037037,1.70097
2375,2150000066,773,2006,5,21.955159790089283,0.18309859154929573,48.54858859259261,2.211261
2376,2150000066,789,2006,5,20.067896770883888,0.15881561238223416,201.39585318518508,10.035723
2377,2150000066,790,2006,5,21.955159790089283,0.23387096774193555,216.6013952592593,9.865625999999999
2378,2150000066,811,2006,5,21.955159790089283,0.004542013626040879,22.40704088888889,1.0205819999999999
2379,2150000066,839,2006,5,21.85380677609493,0.06779661016949151,802.9296657777787,36.740952
2380,3384400765,501,2006,5,11.543193751998134,0.14870053981857642,1311.5930352592625,113.62479599999999
2381,3384400765,504,2006,5,9.566064428597278,0.007988017973040438,26.034541777777783,2.721552
2382,3384400765,508,2006,5,16.46636984256696,0.011653313911143482,22.40704088888889,1.360776
