,t,Price
2236,5/16/1968,1.401
2237,5/17/1968,1.3969999999999998
2238,5/20/1968,1.382
2239,5/21/1968,1.376
2240,5/22/1968,1.3840000000000001
2241,5/23/1968,1.395
2242,5/24/1968,1.386
2243,5/27/1968,1.38
2244,5/28/1968,1.381
2245,5/29/1968,1.376
2246,5/31/1968,1.376
2247,6/3/1968,1.361
2248,6/4/1968,1.3430000000000002
2249,6/5/1968,1.331
2250,6/6/1968,1.3430000000000002
2251,6/7/1968,1.3259999999999998
2252,6/10/1968,1.305
2253,6/11/1968,1.307
2254,6/12/1968,1.3159999999999998
2255,6/13/1968,1.297
2256,6/14/1968,1.295
2257,6/17/1968,1.301
2258,6/18/1968,1.3159999999999998
2259,6/19/1968,1.3159999999999998
2260,6/20/1968,1.29
2261,6/21/1968,1.2770000000000001
2262,6/24/1968,1.273
2263,6/25/1968,1.2904
2264,6/26/1968,1.2836
2265,6/27/1968,1.2878
2266,6/28/1968,1.297
2267,7/1/1968,1.305
2268,7/2/1968,1.304
2269,7/3/1968,1.295
2270,7/5/1968,1.287
2271,7/8/1968,1.2830000000000001
2272,7/9/1968,1.301
2273,7/10/1968,1.306
2274,7/11/1968,1.311
2275,7/12/1968,1.307
2276,7/15/1968,1.311
2277,7/16/1968,1.296
2278,7/17/1968,1.297
2279,7/18/1968,1.3
2280,7/19/1968,1.297
2281,7/22/1968,1.281
2282,7/23/1968,1.261
2283,7/24/1968,1.27
2284,7/25/1968,1.273
2285,7/26/1968,1.2819999999999998
2286,7/29/1968,1.265
2287,7/30/1968,1.246
2288,7/31/1968,1.245
2289,8/1/1968,1.242
2290,8/2/1968,1.237
2291,8/5/1968,1.222
2292,8/6/1968,1.213
2293,8/7/1968,1.212
2294,8/8/1968,1.215
2295,8/9/1968,1.204
2296,8/12/1968,1.171
2297,8/13/1968,1.181
2298,8/14/1968,1.185
2299,8/15/1968,1.193
2300,8/16/1968,1.1909999999999998
2301,8/19/1968,1.2009999999999998
2302,8/20/1968,1.2
2303,8/21/1968,1.212
2304,8/22/1968,1.192
2305,8/23/1968,1.18
2306,8/26/1968,1.173
2307,8/27/1968,1.1896
2308,8/28/1968,1.2058
2309,8/29/1968,1.2092
2310,8/30/1968,1.2128
2311,9/3/1968,1.22
2312,9/4/1968,1.2309999999999999
2313,9/5/1968,1.232
2314,9/6/1968,1.24
2315,9/9/1968,1.232
2316,9/10/1968,1.22
2317,9/11/1968,1.226
2318,9/12/1968,1.245
2319,9/13/1968,1.247
2320,9/16/1968,1.234
2321,9/17/1968,1.203
2322,9/18/1968,1.195
2323,9/19/1968,1.204
2324,9/20/1968,1.181
2325,9/23/1968,1.194
2326,9/24/1968,1.204
2327,9/25/1968,1.206
2328,9/26/1968,1.215
2329,9/27/1968,1.197
2330,9/30/1968,1.2009999999999998
2331,10/1/1968,1.21
2332,10/2/1968,1.207
2333,10/3/1968,1.2109999999999999
2334,10/4/1968,1.217
2335,10/7/1968,1.22
2336,10/8/1968,1.225
2337,10/9/1968,1.245
2338,10/10/1968,1.24
2339,10/11/1968,1.25
2340,10/14/1968,1.266
2341,10/15/1968,1.253
2342,10/16/1968,1.263
2343,10/17/1968,1.253
2344,10/18/1968,1.254
2345,10/21/1968,1.255
2346,10/22/1968,1.2570000000000001
2347,10/23/1968,1.264
2348,10/24/1968,1.246
2349,10/25/1968,1.263
2350,10/28/1968,1.26
2351,10/29/1968,1.284
2352,10/30/1968,1.294
2353,10/31/1968,1.285
2354,11/1/1968,1.285
2355,11/4/1968,1.287
2356,11/6/1968,1.305
2357,11/7/1968,1.32
2358,11/8/1968,1.314
2359,11/11/1968,1.311
2360,11/12/1968,1.305
2361,11/13/1968,1.311
2362,11/14/1968,1.317
2363,11/15/1968,1.327
2364,11/18/1968,1.334
2365,11/19/1968,1.3259999999999998
2366,11/20/1968,1.296
2367,11/21/1968,1.2830000000000001
2368,11/22/1968,1.286
2369,11/25/1968,1.2974
2370,11/26/1968,1.3117
2371,11/27/1968,1.3286
2372,11/29/1968,1.3326
2373,12/2/1968,1.3238
2374,12/3/1968,1.3188
2375,12/4/1968,1.325
2376,12/5/1968,1.32
2377,12/6/1968,1.3288
2378,12/9/1968,1.3125
2379,12/10/1968,1.3025
2380,12/11/1968,1.305
2381,12/12/1968,1.3125
2382,12/13/1968,1.3275
2383,12/16/1968,1.3325
2384,12/17/1968,1.3325
2385,12/18/1968,1.3338
2386,12/19/1968,1.3488
2387,12/20/1968,1.35
2388,12/23/1968,1.3438
2389,12/24/1968,1.3438
2390,12/26/1968,1.3525
2391,12/27/1968,1.3375
2392,12/30/1968,1.345
2393,12/31/1968,1.355
2394,1/2/1969,1.3525
2395,1/3/1969,1.35
2396,1/6/1969,1.3388
2397,1/7/1969,1.3263
2398,1/8/1969,1.3388
2399,1/9/1969,1.335
2400,1/10/1969,1.34
2401,1/13/1969,1.3475
2402,1/14/1969,1.3563
2403,1/15/1969,1.3575
2404,1/16/1969,1.3563
2405,1/17/1969,1.3488
2406,1/20/1969,1.3425
2407,1/21/1969,1.345
2408,1/22/1969,1.335
2409,1/23/1969,1.345
2410,1/24/1969,1.3575
2411,1/27/1969,1.3525
2412,1/28/1969,1.355
2413,1/29/1969,1.3513
2414,1/30/1969,1.3513
2415,1/31/1969,1.3438
2416,2/3/1969,1.345
2417,2/4/1969,1.3438
2418,2/5/1969,1.3475
2419,2/6/1969,1.3463
2420,2/7/1969,1.3438
2421,2/10/1969,1.33
2422,2/11/1969,1.3288
2423,2/12/1969,1.3313
2424,2/13/1969,1.3338
2425,2/14/1969,1.3325
2426,2/17/1969,1.335
2427,2/18/1969,1.3275
2428,2/19/1969,1.3188
2429,2/20/1969,1.3088
2430,2/24/1969,1.29
2431,2/25/1969,1.2948
2432,2/26/1969,1.3043
2433,2/27/1969,1.3155
2434,2/28/1969,1.3093
2435,3/3/1969,1.32
2436,3/4/1969,1.325
2437,3/5/1969,1.3263
2438,3/6/1969,1.3288
2439,3/7/1969,1.3388
2440,3/10/1969,1.3263
2441,3/11/1969,1.3238
2442,3/12/1969,1.3188
2443,3/13/1969,1.3225
2444,3/14/1969,1.3288
2445,3/17/1969,1.3038
2446,3/18/1969,1.2813
2447,3/19/1969,1.2875
2448,3/20/1969,1.28
2449,3/21/1969,1.275
2450,3/24/1969,1.2688
2451,3/25/1969,1.2738
2452,3/26/1969,1.2788
2453,3/27/1969,1.2588
2454,3/28/1969,1.2588
2455,4/1/1969,1.2688
2456,4/2/1969,1.2763
2457,4/3/1969,1.2725
2458,4/7/1969,1.265
2459,4/8/1969,1.275
2460,4/9/1969,1.2713
2461,4/10/1969,1.2738
2462,4/11/1969,1.2825
2463,4/14/1969,1.295
2464,4/15/1969,1.305
2465,4/16/1969,1.3
2466,4/17/1969,1.295
2467,4/18/1969,1.295
2468,4/21/1969,1.3
2469,4/22/1969,1.2988
2470,4/23/1969,1.2963
2471,4/24/1969,1.2925
2472,4/25/1969,1.3178
2473,4/28/1969,1.324
2474,4/29/1969,1.2978
2475,4/30/1969,1.2995
2476,5/1/1969,1.2938
2477,5/2/1969,1.295
2478,5/5/1969,1.3075
2479,5/6/1969,1.3088
2480,5/7/1969,1.3113
2481,5/8/1969,1.3225
2482,5/9/1969,1.325
2483,5/12/1969,1.3175
2484,5/13/1969,1.3225
2485,5/14/1969,1.3238
2486,5/15/1969,1.3238
2487,5/16/1969,1.325
2488,5/19/1969,1.3413
2489,5/20/1969,1.3363
2490,5/21/1969,1.3438
2491,5/22/1969,1.3275
2492,5/23/1969,1.315
2493,5/26/1969,1.2875
2494,5/27/1969,1.2963
2495,5/28/1969,1.29
2496,5/29/1969,1.2813
2497,6/2/1969,1.285
2498,6/3/1969,1.29
2499,6/4/1969,1.3013
2500,6/5/1969,1.3088
2501,6/6/1969,1.2975
2502,6/9/1969,1.2988
2503,6/10/1969,1.2825
2504,6/11/1969,1.29
2505,6/12/1969,1.2788
2506,6/13/1969,1.2738
2507,6/16/1969,1.2613
2508,6/17/1969,1.2613
2509,6/18/1969,1.2625
2510,6/19/1969,1.2575
2511,6/20/1969,1.2775
2512,6/23/1969,1.2963
2513,6/24/1969,1.2913
2514,6/25/1969,1.3033
2515,6/26/1969,1.286
2516,6/27/1969,1.2803
2517,6/30/1969,1.2718
2518,7/1/1969,1.2813
2519,7/2/1969,1.2875
2520,7/3/1969,1.295
2521,7/7/1969,1.3113
2522,7/8/1969,1.3025
2523,7/9/1969,1.3038
2524,7/10/1969,1.3075
2525,7/11/1969,1.3038
2526,7/14/1969,1.2913
2527,7/15/1969,1.28
2528,7/16/1969,1.2838
2529,7/17/1969,1.29
2530,7/18/1969,1.2988
2531,7/22/1969,1.29
2532,7/23/1969,1.275
2533,7/24/1969,1.2625
2534,7/25/1969,1.255
2535,7/28/1969,1.2125
2536,7/29/1969,1.2288
2537,7/30/1969,1.2438
2538,7/31/1969,1.2375
2539,8/1/1969,1.2388
2540,8/4/1969,1.2288
2541,8/5/1969,1.2213
2542,8/6/1969,1.2263
2543,8/7/1969,1.2388
2544,8/8/1969,1.2475
2545,8/11/1969,1.2513
2546,8/12/1969,1.2575
2547,8/13/1969,1.245
2548,8/14/1969,1.2563
2549,8/15/1969,1.2638
2550,8/18/1969,1.27
2551,8/19/1969,1.2538
2552,8/20/1969,1.2575
2553,8/21/1969,1.2563
2554,8/22/1969,1.26
2555,8/25/1969,1.2688
2556,8/26/1969,1.2688
2557,8/27/1969,1.286
2558,8/28/1969,1.3090000000000002
2559,8/29/1969,1.3253
2560,9/2/1969,1.3313
2561,9/3/1969,1.3363
2562,9/4/1969,1.3375
2563,9/5/1969,1.3438
2564,9/8/1969,1.3413
2565,9/9/1969,1.345
2566,9/10/1969,1.35
2567,9/11/1969,1.3538
2568,9/12/1969,1.355
2569,9/15/1969,1.35
2570,9/16/1969,1.3525
2571,9/17/1969,1.3563
2572,9/18/1969,1.3588
2573,9/19/1969,1.3488
2574,9/22/1969,1.3363
2575,9/23/1969,1.3363
2576,9/24/1969,1.3488
2577,9/25/1969,1.3425
2578,9/26/1969,1.3375
2579,9/29/1969,1.3475
2580,9/30/1969,1.3488
2581,10/1/1969,1.3425
2582,10/2/1969,1.3475
2583,10/3/1969,1.3563
2584,10/6/1969,1.3638
2585,10/7/1969,1.3575
2586,10/8/1969,1.3538
2587,10/9/1969,1.355
2588,10/10/1969,1.3538
2589,10/13/1969,1.3625
2590,10/14/1969,1.3663
2591,10/15/1969,1.3775
2592,10/16/1969,1.37
2593,10/17/1969,1.3675
2594,10/20/1969,1.3688
2595,10/21/1969,1.36
2596,10/22/1969,1.36
2597,10/23/1969,1.3575
2598,10/24/1969,1.36
2599,10/27/1969,1.3488
2600,10/28/1969,1.3413
2601,10/29/1969,1.3513
2602,10/30/1969,1.3538
2603,10/31/1969,1.3525
2604,11/3/1969,1.355
2605,11/4/1969,1.3538
2606,11/5/1969,1.3525
2607,11/6/1969,1.355
2608,11/7/1969,1.3613
2609,11/10/1969,1.3788
2610,11/11/1969,1.3938
2611,11/12/1969,1.3988
2612,11/13/1969,1.4013
2613,11/14/1969,1.3938
2614,11/17/1969,1.3975
2615,11/18/1969,1.3975
2616,11/19/1969,1.3975
2617,11/20/1969,1.405
2618,11/21/1969,1.4138
2619,11/24/1969,1.4103
2620,11/25/1969,1.4188
2621,11/26/1969,1.422
2622,11/28/1969,1.4315
2623,12/1/1969,1.4375
2624,12/2/1969,1.4263
2625,12/3/1969,1.4363
2626,12/4/1969,1.4338
2627,12/5/1969,1.4513
2628,12/8/1969,1.4463
2629,12/9/1969,1.44
2630,12/10/1969,1.4488
2631,12/11/1969,1.4563
2632,12/12/1969,1.46
2633,12/15/1969,1.4263
2634,12/16/1969,1.4388
2635,12/17/1969,1.4388
2636,12/18/1969,1.4475
2637,12/19/1969,1.4625
2638,12/22/1969,1.4613
2639,12/23/1969,1.4675
2640,12/24/1969,1.48
2641,12/29/1969,1.4763
2642,12/30/1969,1.4613
2643,12/31/1969,1.4738
2644,1/5/1970,1.4538
2645,1/6/1970,1.46
2646,1/7/1970,1.4688
2647,1/8/1970,1.4675
2648,1/9/1970,1.4563
2649,1/12/1970,1.4438
2650,1/13/1970,1.4488
2651,1/14/1970,1.4488
2652,1/15/1970,1.4425
2653,1/16/1970,1.4425
2654,1/19/1970,1.4463
2655,1/20/1970,1.465
2656,1/21/1970,1.4525
2657,1/22/1970,1.455
2658,1/23/1970,1.4525
2659,1/26/1970,1.4375
2660,1/27/1970,1.4313
2661,1/28/1970,1.435
2662,1/29/1970,1.4363
2663,1/30/1970,1.4375
2664,2/2/1970,1.4363
2665,2/3/1970,1.4413
2666,2/4/1970,1.44
2667,2/5/1970,1.4413
2668,2/6/1970,1.4463
2669,2/9/1970,1.4663
2670,2/10/1970,1.4788
2671,2/11/1970,1.4975
2672,2/12/1970,1.4963
2673,2/13/1970,1.4988
2674,2/16/1970,1.525
2675,2/17/1970,1.52
2676,2/18/1970,1.5375
2677,2/19/1970,1.53
2678,2/20/1970,1.5375
2679,2/24/1970,1.5273
2680,2/25/1970,1.506
2681,2/26/1970,1.4958
2682,2/27/1970,1.4828
2683,3/2/1970,1.4625
2684,3/3/1970,1.46
2685,3/4/1970,1.4675
2686,3/5/1970,1.4663
2687,3/6/1970,1.4638
2688,3/9/1970,1.4513
2689,3/10/1970,1.4525
2690,3/11/1970,1.4738
2691,3/12/1970,1.4713
2692,3/13/1970,1.4713
2693,3/16/1970,1.4738
2694,3/17/1970,1.4438
2695,3/18/1970,1.4363
2696,3/19/1970,1.4425
2697,3/20/1970,1.4325
2698,3/23/1970,1.4463
2699,3/24/1970,1.4438
2700,3/25/1970,1.4488
2701,3/26/1970,1.4538
2702,3/30/1970,1.4413
2703,3/31/1970,1.4425
2704,4/1/1970,1.445
2705,4/2/1970,1.4513
2706,4/3/1970,1.4513
2707,4/6/1970,1.465
2708,4/7/1970,1.475
2709,4/8/1970,1.47
2710,4/9/1970,1.4638
2711,4/10/1970,1.4638
2712,4/13/1970,1.4588
2713,4/14/1970,1.475
2714,4/15/1970,1.4925
2715,4/16/1970,1.5013
2716,4/17/1970,1.4913
2717,4/20/1970,1.4863
2718,4/21/1970,1.4975
2719,4/22/1970,1.4963
2720,4/23/1970,1.4888
2721,4/24/1970,1.505
2722,4/27/1970,1.4948
2723,4/28/1970,1.475
2724,4/29/1970,1.4669999999999999
2725,4/30/1970,1.4403
2726,5/1/1970,1.4175
2727,5/4/1970,1.3988
2728,5/5/1970,1.3863
2729,5/6/1970,1.365
2730,5/7/1970,1.3713
2731,5/8/1970,1.3738
2732,5/11/1970,1.355
2733,5/12/1970,1.3663
2734,5/13/1970,1.3638
2735,5/14/1970,1.3538
2736,5/15/1970,1.36
2737,5/18/1970,1.3713
2738,5/19/1970,1.3538
2739,5/20/1970,1.355
2740,5/21/1970,1.37
2741,5/22/1970,1.3788
2742,5/25/1970,1.37
2743,5/26/1970,1.3538
2744,5/27/1970,1.3525
2745,5/28/1970,1.345
2746,6/1/1970,1.3475
2747,6/2/1970,1.3513
2748,6/3/1970,1.3588
2749,6/4/1970,1.3525
2750,6/5/1970,1.3463
2751,6/8/1970,1.3475
2752,6/9/1970,1.3513
2753,6/10/1970,1.3588
2754,6/11/1970,1.38
2755,6/12/1970,1.3938
2756,6/15/1970,1.385
2757,6/16/1970,1.3738
2758,6/17/1970,1.3663
2759,6/18/1970,1.365
2760,6/19/1970,1.3675
2761,6/22/1970,1.3663
2762,6/23/1970,1.3775
2763,6/24/1970,1.38
2764,6/25/1970,1.412
2765,6/26/1970,1.4083
2766,6/29/1970,1.4275
2767,6/30/1970,1.4155
2768,7/1/1970,1.3888
2769,7/2/1970,1.395
2770,7/6/1970,1.4038
2771,7/7/1970,1.415
2772,7/8/1970,1.4375
2773,7/9/1970,1.435
2774,7/10/1970,1.435
2775,7/13/1970,1.4475
2776,7/14/1970,1.4338
2777,7/15/1970,1.4463
2778,7/16/1970,1.4413
2779,7/17/1970,1.435
2780,7/20/1970,1.435
2781,7/21/1970,1.4325
2782,7/22/1970,1.4425
2783,7/23/1970,1.4763
2784,7/24/1970,1.465
2785,7/27/1970,1.4775
2786,7/28/1970,1.46
2787,7/29/1970,1.475
2788,7/30/1970,1.47
2789,7/31/1970,1.4713
2790,8/3/1970,1.4738
2791,8/4/1970,1.475
2792,8/5/1970,1.4588
2793,8/6/1970,1.4625
2794,8/7/1970,1.4638
2795,8/10/1970,1.4675
2796,8/11/1970,1.475
2797,8/12/1970,1.4888
2798,8/13/1970,1.5
2799,8/14/1970,1.4975
2800,8/17/1970,1.5975
2801,8/18/1970,1.515
2802,8/19/1970,1.57
2803,8/20/1970,1.55
2804,8/21/1970,1.5325
2805,8/24/1970,1.5525
2806,8/25/1970,1.5825
2807,8/26/1970,1.5825
2808,8/27/1970,1.598
2809,8/28/1970,1.6253
2810,8/31/1970,1.6308
2811,9/1/1970,1.625
2812,9/2/1970,1.6313
2813,9/3/1970,1.6488
2814,9/4/1970,1.67
2815,9/8/1970,1.6875
2816,9/9/1970,1.7025
2817,9/10/1970,1.7025
2818,9/11/1970,1.7038
2819,9/14/1970,1.72
2820,9/15/1970,1.7088
2821,9/16/1970,1.7038
2822,9/17/1970,1.6588
2823,9/18/1970,1.69
2824,9/21/1970,1.6788
2825,9/22/1970,1.7075
2826,9/23/1970,1.7075
2827,9/24/1970,1.6825
2828,9/25/1970,1.695
2829,9/28/1970,1.6975
2830,9/29/1970,1.69
2831,9/30/1970,1.6838
2832,10/1/1970,1.68
2833,10/2/1970,1.6938
2834,10/5/1970,1.7138
2835,10/6/1970,1.7063
2836,10/7/1970,1.7138
2837,10/8/1970,1.7225
2838,10/9/1970,1.7013
2839,10/12/1970,1.7113
2840,10/13/1970,1.7025
2841,10/14/1970,1.7075
2842,10/15/1970,1.7213
2843,10/16/1970,1.7175
2844,10/19/1970,1.7113
2845,10/20/1970,1.7113
2846,10/21/1970,1.7113
2847,10/22/1970,1.74
2848,10/23/1970,1.7688
2849,10/26/1970,1.75
2850,10/27/1970,1.7563
2851,10/28/1970,1.7413
2852,10/29/1970,1.7413
2853,10/30/1970,1.745
2854,11/2/1970,1.7575
2855,11/4/1970,1.7813
2856,11/5/1970,1.79
2857,11/6/1970,1.765
2858,11/9/1970,1.7675
2859,11/10/1970,1.7588
2860,11/11/1970,1.76
2861,11/12/1970,1.76
2862,11/13/1970,1.76
2863,11/16/1970,1.7113
2864,11/17/1970,1.7013
2865,11/18/1970,1.695
2866,11/19/1970,1.6938
2867,11/20/1970,1.7025
2868,11/23/1970,1.705
2869,11/24/1970,1.683
2870,11/25/1970,1.6835
2871,11/27/1970,1.7095
2872,11/30/1970,1.7185
2873,12/1/1970,1.7338
2874,12/2/1970,1.7275
2875,12/3/1970,1.7238
2876,12/4/1970,1.7338
2877,12/7/1970,1.7225
2878,12/8/1970,1.7088
2879,12/9/1970,1.6838
2880,12/10/1970,1.6663
2881,12/11/1970,1.675
2882,12/14/1970,1.6475
2883,12/15/1970,1.6588
2884,12/16/1970,1.6825
2885,12/17/1970,1.6775
2886,12/18/1970,1.685
2887,12/21/1970,1.6638
2888,12/22/1970,1.6788
2889,12/23/1970,1.6763
2890,12/24/1970,1.7013
2891,12/28/1970,1.6913
2892,12/29/1970,1.69
2893,12/30/1970,1.6775
2894,12/31/1970,1.685
2895,1/4/1971,1.6788
2896,1/5/1971,1.6863
2897,1/6/1971,1.6713
2898,1/7/1971,1.6663
2899,1/8/1971,1.6838
2900,1/11/1971,1.7075
2901,1/12/1971,1.7025
2902,1/13/1971,1.7025
2903,1/14/1971,1.7088
2904,1/15/1971,1.725
2905,1/18/1971,1.7
2906,1/19/1971,1.7
2907,1/20/1971,1.7038
2908,1/21/1971,1.695
2909,1/22/1971,1.7
2910,1/25/1971,1.68
2911,1/26/1971,1.6638
2912,1/27/1971,1.65
2913,1/28/1971,1.6513
2914,1/29/1971,1.665
2915,2/1/1971,1.6713
2916,2/2/1971,1.6975
2917,2/3/1971,1.6925
2918,2/4/1971,1.6963
2919,2/5/1971,1.7038
2920,2/8/1971,1.7163
2921,2/9/1971,1.7063
2922,2/10/1971,1.695
2923,2/11/1971,1.6938
2924,2/12/1971,1.6875
2925,2/16/1971,1.6813
2926,2/17/1971,1.6925
2927,2/18/1971,1.69
2928,2/19/1971,1.69
2929,2/22/1971,1.675
2930,2/23/1971,1.6653
2931,2/24/1971,1.633
2932,2/25/1971,1.6269999999999998
2933,2/26/1971,1.6303
2934,3/1/1971,1.6263
2935,3/2/1971,1.6388
2936,3/3/1971,1.635
2937,3/4/1971,1.6288
2938,3/5/1971,1.6363
2939,3/8/1971,1.6338
2940,3/9/1971,1.63
2941,3/10/1971,1.6288
2942,3/11/1971,1.6263
2943,3/12/1971,1.6238
2944,3/15/1971,1.6175
2945,3/16/1971,1.6088
2946,3/17/1971,1.5825
2947,3/18/1971,1.5938
2948,3/19/1971,1.5925
2949,3/22/1971,1.595
2950,3/23/1971,1.6013
2951,3/24/1971,1.5925
2952,3/25/1971,1.5913
2953,3/26/1971,1.5813
2954,3/29/1971,1.5825
2955,3/30/1971,1.5763
2956,3/31/1971,1.5813
2957,4/1/1971,1.605
2958,4/2/1971,1.6138
2959,4/5/1971,1.5988
2960,4/6/1971,1.6138
2961,4/7/1971,1.6013
2962,4/8/1971,1.6225
2963,4/12/1971,1.66
2964,4/13/1971,1.655
2965,4/14/1971,1.65
2966,4/15/1971,1.645
2967,4/16/1971,1.6113
2968,4/19/1971,1.6038
2969,4/20/1971,1.6063
2970,4/21/1971,1.61
2971,4/22/1971,1.62
2972,4/23/1971,1.595
2973,4/26/1971,1.5788
2974,4/27/1971,1.5665
2975,4/28/1971,1.557
2976,4/29/1971,1.5513
2977,4/30/1971,1.5315
2978,5/3/1971,1.505
2979,5/4/1971,1.5
2980,5/5/1971,1.5075
2981,5/6/1971,1.515
2982,5/7/1971,1.5138
2983,5/10/1971,1.5013
2984,5/11/1971,1.5
2985,5/12/1971,1.515
2986,5/13/1971,1.5088
2987,5/14/1971,1.4975
2988,5/17/1971,1.4988
2989,5/18/1971,1.49
2990,5/19/1971,1.495
2991,5/20/1971,1.495
2992,5/21/1971,1.5013
2993,5/24/1971,1.4975
2994,5/25/1971,1.5263
2995,5/26/1971,1.5413
2996,5/27/1971,1.5763
2997,5/28/1971,1.575
2998,6/1/1971,1.5688
2999,6/2/1971,1.5513
3000,6/3/1971,1.5813
3001,6/4/1971,1.5838
3002,6/7/1971,1.56
3003,6/8/1971,1.5675
3004,6/9/1971,1.59
3005,6/10/1971,1.6575
3006,6/11/1971,1.6613
3007,6/14/1971,1.6363
3008,6/15/1971,1.6188
3009,6/16/1971,1.6575
3010,6/17/1971,1.6475
3011,6/18/1971,1.6225
3012,6/21/1971,1.6013
3013,6/22/1971,1.6213
3014,6/23/1971,1.6113
3015,6/24/1971,1.5813
3016,6/25/1971,1.5958
3017,6/28/1971,1.589
3018,6/29/1971,1.5725
3019,6/30/1971,1.5655
3020,7/1/1971,1.5788
3021,7/2/1971,1.5775
3022,7/6/1971,1.5525
3023,7/7/1971,1.5413
3024,7/8/1971,1.535
3025,7/9/1971,1.52
3026,7/12/1971,1.5063
3027,7/13/1971,1.5213
3028,7/14/1971,1.5488
3029,7/15/1971,1.5413
3030,7/16/1971,1.56
3031,7/19/1971,1.55
3032,7/20/1971,1.5263
3033,7/21/1971,1.5288
3034,7/22/1971,1.525
3035,7/23/1971,1.51
3036,7/26/1971,1.515
3037,7/27/1971,1.4825
3038,7/28/1971,1.4663
3039,7/29/1971,1.4725
3040,7/30/1971,1.4763
3041,8/2/1971,1.4738
3042,8/3/1971,1.4713
3043,8/4/1971,1.4575
3044,8/5/1971,1.4325
3045,8/6/1971,1.425
3046,8/9/1971,1.4325
3047,8/10/1971,1.4238
3048,8/11/1971,1.415
3049,8/12/1971,1.43
3050,8/13/1971,1.445
3051,8/16/1971,1.4325
3052,8/17/1971,1.4275
3053,8/18/1971,1.4325
3054,8/19/1971,1.4313
3055,8/20/1971,1.4325
3056,8/23/1971,1.43
3057,8/24/1971,1.4575
3058,8/25/1971,1.445
3059,8/26/1971,1.4558
3060,8/27/1971,1.4909999999999999
3061,8/30/1971,1.5083
3062,8/31/1971,1.4945
3063,9/1/1971,1.4938
3064,9/2/1971,1.52
3065,9/3/1971,1.5288
3066,9/7/1971,1.53
3067,9/8/1971,1.515
3068,9/9/1971,1.505
3069,9/10/1971,1.4738
3070,9/13/1971,1.4575
3071,9/14/1971,1.4763
3072,9/15/1971,1.46
3073,9/16/1971,1.43
3074,9/17/1971,1.4338
3075,9/20/1971,1.4313
3076,9/21/1971,1.445
3077,9/22/1971,1.455
3078,9/23/1971,1.4463
3079,9/24/1971,1.4588
3080,9/27/1971,1.4625
3081,9/28/1971,1.4488
3082,9/29/1971,1.4575
3083,9/30/1971,1.4688
3084,10/1/1971,1.485
3085,10/4/1971,1.4688
3086,10/5/1971,1.4813
3087,10/6/1971,1.4813
3088,10/7/1971,1.49
3089,10/8/1971,1.4888
3090,10/11/1971,1.5
3091,10/12/1971,1.5138
3092,10/13/1971,1.4888
3093,10/14/1971,1.54
3094,10/15/1971,1.5675
3095,10/18/1971,1.5825
3096,10/19/1971,1.58
3097,10/20/1971,1.5775
3098,10/21/1971,1.6038
3099,10/22/1971,1.5925
3100,10/25/1971,1.5938
3101,10/26/1971,1.5813
3102,10/27/1971,1.6138
3103,10/28/1971,1.61
3104,10/29/1971,1.6138
3105,11/1/1971,1.5963
3106,11/2/1971,1.6013
3107,11/3/1971,1.6038
3108,11/4/1971,1.6238
3109,11/5/1971,1.6488
3110,11/8/1971,1.6388
3111,11/9/1971,1.6363
3112,11/10/1971,1.63
3113,11/11/1971,1.6338
3114,11/12/1971,1.6463
3115,11/15/1971,1.6588
3116,11/16/1971,1.6413
3117,11/17/1971,1.6488
3118,11/18/1971,1.6075
3119,11/19/1971,1.5825
3120,11/22/1971,1.6075
3121,11/23/1971,1.6188
3122,11/24/1971,1.6130000000000002
3123,11/26/1971,1.6175
3124,11/29/1971,1.6059999999999999
3125,11/30/1971,1.5758
3126,12/1/1971,1.5875
3127,12/2/1971,1.5763
3128,12/3/1971,1.5825
3129,12/6/1971,1.5713
3130,12/7/1971,1.5663
3131,12/8/1971,1.585
3132,12/9/1971,1.625
3133,12/10/1971,1.6275
3134,12/13/1971,1.6525
3135,12/14/1971,1.6563
3136,12/15/1971,1.6463
3137,12/16/1971,1.6275
3138,12/17/1971,1.635
3139,12/20/1971,1.6338
3140,12/21/1971,1.6038
3141,12/22/1971,1.6038
3142,12/23/1971,1.6138
3143,12/27/1971,1.6138
3144,12/28/1971,1.6413
3145,12/29/1971,1.6338
3146,12/30/1971,1.6313
3147,1/3/1972,1.6188
3148,1/4/1972,1.6163
3149,1/5/1972,1.6288
3150,1/6/1972,1.62
3151,1/7/1972,1.6113
3152,1/10/1972,1.6175
3153,1/11/1972,1.6275
3154,1/12/1972,1.6288
3155,1/13/1972,1.6388
3156,1/14/1972,1.675
3157,1/17/1972,1.6663
3158,1/18/1972,1.6575
3159,1/19/1972,1.6525
3160,1/20/1972,1.6613
3161,1/21/1972,1.6638
3162,1/24/1972,1.6513
3163,1/25/1972,1.67
3164,1/26/1972,1.6613
3165,1/27/1972,1.6588
3166,1/28/1972,1.6675
3167,1/31/1972,1.6463
3168,2/1/1972,1.5925
3169,2/2/1972,1.5925
3170,2/3/1972,1.5925
3171,2/4/1972,1.5938
3172,2/7/1972,1.6013
3173,2/8/1972,1.62
3174,2/9/1972,1.585
3175,2/10/1972,1.5838
3176,2/11/1972,1.6138
3177,2/14/1972,1.6013
3178,2/15/1972,1.5963
3179,2/16/1972,1.6113
3180,2/17/1972,1.61
3181,2/18/1972,1.5988
3182,2/22/1972,1.59
